"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
2000-06-03,4.01197417123518,"06-03","2000-01-01","1999-2000","Region 2","H3",0.483440602717919
2000-06-10,4.01401257574148,"06-10","2000-01-01","1999-2000","Region 2","H3",0.483686229300007
2000-06-17,4.01589674767455,"06-17","2000-01-01","1999-2000","Region 2","H3",0.483913270944861
2000-06-25,4.01762031121421,"06-25","2000-01-01","1999-2000","Region 2","H3",0.484120959369779
2000-07-02,4.01917754369413,"07-02","2000-01-01","2000-2001","Region 2","H1",0.484308604996728
2000-07-09,4.02056342768407,"07-09","2000-01-01","2000-2001","Region 2","H1",0.484475603228222
2000-07-16,4.02177370228315,"07-16","2000-01-01","2000-2001","Region 2","H1",0.48462144062813
2000-07-23,4.02280491325386,"07-23","2000-01-01","2000-2001","Region 2","H1",0.484745700962802
2000-07-30,4.02365446161207,"07-30","2000-01-01","2000-2001","Region 2","H1",0.484848071056128
2000-08-06,4.02432065027537,"08-06","2000-01-01","2000-2001","Region 2","H1",0.484928346410645
2000-08-13,4.02480272836394,"08-13","2000-01-01","2000-2001","Region 2","H1",0.484986436545762
2000-08-20,4.02510093274256,"08-20","2000-01-01","2000-2001","Region 2","H1",0.485022370003552
2000-08-27,4.02521652639172,"08-27","2000-01-01","2000-2001","Region 2","H1",0.485036298972441
2000-09-03,4.02515183319903,"09-03","2000-01-01","2000-2001","Region 2","H1",0.485028503479567
2000-09-10,4.02491026877067,"09-10","2000-01-01","2000-2001","Region 2","H1",0.484999395103526
2000-09-17,4.02449636687547,"09-17","2000-01-01","2000-2001","Region 2","H1",0.484949520160882
2000-09-24,4.02391580115329,"09-24","2000-01-01","2000-2001","Region 2","H1",0.484879562322006
2000-10-01,4.02317540174259,"10-01","2000-01-01","2000-2001","Region 2","H1",0.484790344614691
2000-10-08,4.02228316651175,"10-08","2000-01-01","2000-2001","Region 2","H1",0.484682830777525
2000-10-15,4.02124826661312,"10-15","2000-01-01","2000-2001","Region 2","H1",0.48455812592914
2000-10-22,4.02008104611836,"10-22","2000-01-01","2000-2001","Region 2","H1",0.484417476524282
2000-10-29,4.01879301553849,"10-29","2000-01-01","2000-2001","Region 2","H1",0.484262269572971
2000-11-05,4.01739683908113,"11-05","2000-01-01","2000-2001","Region 2","H1",0.484094031105017
2000-11-12,4.0159063155508,"11-12","2000-01-01","2000-2001","Region 2","H1",0.4839144238685
2000-11-19,4.01433635285453,"11-19","2000-01-01","2000-2001","Region 2","H1",0.483725244257731
2000-11-26,4.01270293613514,"11-26","2000-01-01","2000-2001","Region 2","H1",0.483528418473315
2000-12-03,4.01102308961531,"12-03","2000-01-01","2000-2001","Region 2","H1",0.483325997924388
2000-12-10,4.00931483229861,"12-10","2000-01-01","2000-2001","Region 2","H1",0.48312015389062
2000-12-17,4.00759712773609,"12-17","2000-01-01","2000-2001","Region 2","H1",0.482913171469111
2000-12-24,4.00588982812887,"12-24","2000-01-01","2000-2001","Region 2","H1",0.482707442838788
2000-12-31,4.00421361309686,"12-31","2000-01-01","2000-2001","Region 2","H1",0.482505459882076
2001-01-06,4.00258992350096,"01-06","2001-01-01","2000-2001","Region 2","H1",0.482309806210501
2001-01-13,4.00104089075843,"01-13","2001-01-01","2000-2001","Region 2","H1",0.482123148647238
2001-01-21,3.9995892621395,"01-21","2001-01-01","2000-2001","Region 2","H1",0.481948228225394
2001-01-28,3.99825832257497,"01-28","2001-01-01","2000-2001","Region 2","H1",0.48178785076587
2001-02-04,3.9970718135401,"02-04","2001-01-01","2000-2001","Region 2","H1",0.481644877102914
2001-02-10,3.99605384960791,"02-10","2001-01-01","2000-2001","Region 2","H1",0.48152221302884
2001-02-17,3.9952288332854,"02-17","2001-01-01","2000-2001","Region 2","H1",0.481422799031844
2001-02-25,3.99462136875779,"02-25","2001-01-01","2000-2001","Region 2","H1",0.481349599902233
2001-03-04,3.99425617516983,"03-04","2001-01-01","2000-2001","Region 2","H1",0.48130559428287
2001-03-10,3.99415800006792,"03-10","2001-01-01","2000-2001","Region 2","H1",0.481293764239003
2001-03-17,3.99435153361395,"03-17","2001-01-01","2000-2001","Region 2","H1",0.481317084921077
2001-03-25,3.99486132416066,"03-25","2001-01-01","2000-2001","Region 2","H1",0.481378514391618
2001-04-01,3.99571169574999,"04-01","2001-01-01","2000-2001","Region 2","H1",0.481480983683826
2001-04-08,3.99692666806075,"04-08","2001-01-01","2000-2001","Region 2","H1",0.481627387155315
2001-04-14,3.99852987929104,"04-14","2001-01-01","2000-2001","Region 2","H1",0.481820573195499
2001-04-21,4.00054451241497,"04-21","2001-01-01","2000-2001","Region 2","H1",0.48206333533955
2001-04-29,4.00299322520268,"04-29","2001-01-01","2000-2001","Region 2","H1",0.482358403835867
2001-05-06,4.00589808434016,"05-06","2001-01-01","2000-2001","Region 2","H1",0.482708437707547
2001-05-12,4.00928050392984,"05-12","2001-01-01","2000-2001","Region 2","H1",0.483116017341734
2001-05-19,4.01316118859671,"05-19","2001-01-01","2000-2001","Region 2","H1",0.483583637633948
2001-05-27,4.01756008136884,"05-27","2001-01-01","2000-2001","Region 2","H1",0.484113701707714
2001-06-03,4.02249631644564,"06-03","2001-01-01","2000-2001","Region 2","H1",0.484708515223164
2001-06-09,4.02798817691376,"06-09","2001-01-01","2000-2001","Region 2","H1",0.485370281281826
2001-06-16,4.03405305741943,"06-16","2001-01-01","2000-2001","Region 2","H1",0.486101095928664
2001-06-24,4.04070743175821,"06-24","2001-01-01","2000-2001","Region 2","H1",0.48690294424666
2001-07-01,4.04796682529887,"07-01","2001-01-01","2001-2002","Region 2","H3",0.48777769703391
2001-07-08,4.05584579211801,"07-08","2001-01-01","2001-2002","Region 2","H3",0.488727108048355
2001-07-14,4.06435789668632,"07-14","2001-01-01","2001-2002","Region 2","H3",0.489752811800988
2001-07-21,4.07351569991619,"07-21","2001-01-01","2001-2002","Region 2","H3",0.490856321874598
2001-07-29,4.08333074935423,"07-29","2001-01-01","2001-2002","Region 2","H3",0.492039029741975
2001-08-05,4.09381357328008,"08-05","2001-01-01","2001-2002","Region 2","H3",0.493302204054819
2001-08-11,4.10497367845611,"08-11","2001-01-01","2001-2002","Region 2","H3",0.494646990372581
2001-08-18,4.11681955125968,"08-18","2001-01-01","2001-2002","Region 2","H3",0.496074411298902
2001-08-26,4.12935866192107,"08-26","2001-01-01","2001-2002","Region 2","H3",0.497585366992274
2001-09-02,4.1425974715855,"09-02","2001-01-01","2001-2002","Region 2","H3",0.499180636017017
2001-09-08,4.15654144191675,"09-08","2001-01-01","2001-2002","Region 2","H3",0.500860876500505
2001-09-15,4.17119504696181,"09-15","2001-01-01","2001-2002","Region 2","H3",0.502626627562854
2001-09-22,4.18656178700135,"09-22","2001-01-01","2001-2002","Region 2","H3",0.50447831098589
2001-09-30,4.20264420411809,"09-30","2001-01-01","2001-2002","Region 2","H3",0.506416233089134
2001-10-07,4.21944389922529,"10-07","2001-01-01","2001-2002","Region 2","H3",0.50844058678172
2001-10-13,4.23696155030879,"10-13","2001-01-01","2001-2002","Region 2","H3",0.510551453760557
2001-10-20,4.25519693164954,"10-20","2001-01-01","2001-2002","Region 2","H3",0.512748806826629
2001-10-28,4.27414893380758,"10-28","2001-01-01","2001-2002","Region 2","H3",0.515032512293051
2001-11-04,4.29381558416362,"11-04","2001-01-01","2001-2002","Region 2","H3",0.517402332460323
2001-11-10,4.31419406783046,"11-10","2001-01-01","2001-2002","Region 2","H3",0.51985792813614
2001-11-17,4.33528074876235,"11-17","2001-01-01","2001-2002","Region 2","H3",0.522398861179061
2001-11-25,4.35707119090702,"11-25","2001-01-01","2001-2002","Region 2","H3",0.525024597047311
2001-12-02,4.37956017926139,"12-02","2001-01-01","2001-2002","Region 2","H3",0.527734507335992
2001-12-09,4.40274174070843,"12-09","2001-01-01","2001-2002","Region 2","H3",0.530527872287902
2001-12-15,4.42660916452803,"12-15","2001-01-01","2001-2002","Region 2","H3",0.533403883265092
2001-12-22,4.45115502249106,"12-22","2001-01-01","2001-2002","Region 2","H3",0.53636164517018
2001-12-30,4.47637118845995,"12-30","2001-01-01","2001-2002","Region 2","H3",0.539400178808217
2002-01-06,4.50224885743427,"01-06","2002-01-01","2001-2002","Region 2","H3",0.542518423181667
2002-01-12,4.52877856399306,"01-12","2002-01-01","2001-2002","Region 2","H3",0.545715237712694
2002-01-19,4.55595020009902,"01-19","2002-01-01","2001-2002","Region 2","H3",0.548989404388561
2002-01-27,4.5837530322419,"01-27","2002-01-01","2001-2002","Region 2","H3",0.552339629827396
2002-02-03,4.61217571791014,"02-03","2002-01-01","2001-2002","Region 2","H3",0.555764547263015
2002-02-09,4.64120632139045,"02-09","2002-01-01","2001-2002","Region 2","H3",0.559262718448764
2002-02-16,4.67083232890534,"02-16","2002-01-01","2001-2002","Region 2","H3",0.562832635481583
2002-02-23,4.70104066310766,"02-23","2002-01-01","2001-2002","Region 2","H3",0.56647272254859
2002-03-03,4.73181769695988,"03-03","2002-01-01","2001-2002","Region 2","H3",0.57018133759952
2002-03-10,4.76314926703334,"03-10","2002-01-01","2001-2002","Region 2","H3",0.573956773949288
2002-03-16,4.79502068626995,"03-16","2002-01-01","2001-2002","Region 2","H3",0.577797261815759
2002-03-23,4.82741675625481,"03-23","2002-01-01","2001-2002","Region 2","H3",0.581700969798592
2002-03-31,4.86032177905358,"03-31","2002-01-01","2001-2002","Region 2","H3",0.585666006305641
2002-04-07,4.89371956867351,"04-07","2002-01-01","2001-2002","Region 2","H3",0.589690420933996
2002-04-13,4.9275934622105,"04-13","2002-01-01","2001-2002","Region 2","H3",0.593772205813206
2002-04-20,4.9619263307484,"04-20","2002-01-01","2001-2002","Region 2","H3",0.597909296918627
2002-04-28,4.99670059007874,"04-28","2002-01-01","2001-2002","Region 2","H3",0.602099575363155
2002-05-05,5.03189821131159,"05-05","2002-01-01","2001-2002","Region 2","H3",0.606340868675821
2002-05-12,5.06750073144888,"05-12","2002-01-01","2001-2002","Region 2","H3",0.610630952075871
2002-05-18,5.10348926399256,"05-18","2002-01-01","2001-2002","Region 2","H3",0.614967549751049
2002-05-25,5.13984450965969,"05-25","2002-01-01","2001-2002","Region 2","H3",0.61934833614875
2002-06-02,5.17654676727587,"06-02","2002-01-01","2001-2002","Region 2","H3",0.62377093728868
2002-06-09,5.21357594491737,"06-09","2002-01-01","2001-2002","Region 2","H3",0.628232932105472
2002-06-15,5.25091157137024,"06-15","2002-01-01","2001-2002","Region 2","H3",0.632731853829505
2002-06-22,5.28853280797254,"06-22","2002-01-01","2001-2002","Region 2","H3",0.637265191413881
2002-06-30,5.32641846090277,"06-30","2002-01-01","2001-2002","Region 2","H3",0.641830391015182
2002-07-07,5.36454699397443,"07-07","2002-01-01","2002-2003","Region 2","H1",0.646424857535199
2002-07-13,5.40289654199263,"07-13","2002-01-01","2002-2003","Region 2","H1",0.651045956230401
2002-07-20,5.44144492472445,"07-20","2002-01-01","2002-2003","Region 2","H1",0.655691014395352
2002-07-27,5.48016966153028,"07-27","2002-01-01","2002-2003","Region 2","H1",0.660357323125785
2002-08-04,5.51904798669816,"08-04","2002-01-01","2002-2003","Region 2","H1",0.665042139166372
2002-08-11,5.55805686551792,"08-11","2002-01-01","2002-2003","Region 2","H1",0.669742686847657
2002-08-17,5.5971730111264,"08-17","2002-01-01","2002-2003","Region 2","H1",0.674456160115892
2002-08-24,5.63637290214894,"08-24","2002-01-01","2002-2003","Region 2","H1",0.679179724658826
2002-09-01,5.67563280115665,"09-01","2002-01-01","2002-2003","Region 2","H1",0.683910520129797
2002-09-08,5.71492877395227,"09-08","2002-01-01","2002-2003","Region 2","H1",0.688645662471666
2002-09-14,5.75423670969158,"09-14","2002-01-01","2002-2003","Region 2","H1",0.693382246341437
2002-09-21,5.79353234184036,"09-21","2002-01-01","2002-2003","Region 2","H1",0.698117347635556
2002-09-29,5.83279126996089,"09-29","2002-01-01","2002-2003","Region 2","H1",0.702848026115175
2002-10-06,5.87198898231498,"10-06","2002-01-01","2002-2003","Region 2","H1",0.707571328129801
2002-10-13,5.9111008792644,"10-13","2002-01-01","2002-2003","Region 2","H1",0.712284289437038
2002-10-19,5.95010229744279,"10-19","2002-01-01","2002-2003","Region 2","H1",0.716983938115288
2002-10-26,5.98896853466708,"10-26","2002-01-01","2002-2003","Region 2","H1",0.721667297565557
2002-11-03,6.02767487554985,"11-03","2002-01-01","2002-2003","Region 2","H1",0.726331389597737
2002-11-10,6.06619661776818,"11-10","2002-01-01","2002-2003","Region 2","H1",0.730973237595986
2002-11-16,6.10450909893858,"11-16","2002-01-01","2002-2003","Region 2","H1",0.735589869757138
2002-11-23,6.14258772404174,"11-23","2002-01-01","2002-2003","Region 2","H1",0.740178322395375
2002-12-01,6.18040799333557,"12-01","2002-01-01","2002-2003","Region 2","H1",0.744735643305727
2002-12-08,6.21794553068955,"12-08","2002-01-01","2002-2003","Region 2","H1",0.74925889517835
2002-12-14,6.25517611226874,"12-14","2002-01-01","2002-2003","Region 2","H1",0.75374515905493
2002-12-21,6.29207569549103,"12-21","2002-01-01","2002-2003","Region 2","H1",0.758191537818014
2002-12-28,6.32862044817717,"12-28","2002-01-01","2002-2003","Region 2","H1",0.762595159703577
2003-01-05,6.36478677780915,"01-05","2003-01-01","2002-2003","Region 2","H1",0.766953181826634
2003-01-12,6.40055136080916,"01-12","2003-01-01","2002-2003","Region 2","H1",0.771262793709345
2003-01-18,6.43589117174846,"01-18","2003-01-01","2002-2003","Region 2","H1",0.775521220800656
2003-01-25,6.47078351239279,"01-25","2003-01-01","2002-2003","Region 2","H1",0.77972572797627
2003-02-02,6.50520604048941,"02-02","2003-01-01","2002-2003","Region 2","H1",0.783873623007454
2003-02-09,6.53913679819881,"02-09","2003-01-01","2002-2003","Region 2","H1",0.787962259987052
2003-02-15,6.57255424007386,"02-15","2003-01-01","2002-2003","Region 2","H1",0.791989042700959
2003-02-22,6.60543726048846,"02-22","2003-01-01","2002-2003","Region 2","H1",0.795951427933246
2003-03-02,6.63776522041813,"03-02","2003-01-01","2002-2003","Region 2","H1",0.799846928693219
