"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1998-04-04,5.09205534581375,"04-04","1998-01-01","1997-1998","Region 9","H3",0.613589769122394
1998-04-12,5.0810190302762,"04-12","1998-01-01","1997-1998","Region 9","H3",0.612259899385567
1998-04-19,5.07004976527457,"04-19","1998-01-01","1997-1998","Region 9","H3",0.61093810920013
1998-04-25,5.05916057304081,"04-25","1998-01-01","1997-1998","Region 9","H3",0.609625967737619
1998-05-02,5.04836426626537,"05-02","1998-01-01","1997-1998","Region 9","H3",0.608325018919936
1998-05-10,5.03767344059377,"05-10","1998-01-01","1997-1998","Region 9","H3",0.607036780515191
1998-05-17,5.02710046765917,"05-17","1998-01-01","1997-1998","Region 9","H3",0.605762743298135
1998-05-23,5.01665748864696,"05-23","1998-01-01","1997-1998","Region 9","H3",0.604504370274692
1998-05-30,5.00635640838457,"05-30","1998-01-01","1997-1998","Region 9","H3",0.603263095969786
1998-06-07,4.99620888994658,"06-07","1998-01-01","1997-1998","Region 9","H3",0.602040325777265
1998-06-14,4.98622634976271,"06-14","1998-01-01","1997-1998","Region 9","H3",0.600837435370405
1998-06-21,4.97641995321359,"06-21","1998-01-01","1997-1998","Region 9","H3",0.599655770171216
1998-06-27,4.96680061069706,"06-27","1998-01-01","1997-1998","Region 9","H3",0.598496644876421
1998-07-04,4.95737897414553,"07-04","1998-01-01","1998-1999","Region 9","H3",0.59736134303781
1998-07-12,4.94816543397316,"07-12","1998-01-01","1998-1999","Region 9","H3",0.596251116694373
1998-07-19,4.93917011643002,"07-19","1998-01-01","1998-1999","Region 9","H3",0.595167186053474
1998-07-25,4.93040288133875,"07-25","1998-01-01","1998-1999","Region 9","H3",0.594110739218128
1998-08-01,4.92187332018842,"08-01","1998-01-01","1998-1999","Region 9","H3",0.593082931957304
1998-08-09,4.91359075455903,"08-09","1998-01-01","1998-1999","Region 9","H3",0.592084887516083
1998-08-16,4.90556423484948,"08-16","1998-01-01","1998-1999","Region 9","H3",0.591117696462379
1998-08-22,4.89780253928139,"08-22","1998-01-01","1998-1999","Region 9","H3",0.590182416566896
1998-08-29,4.89031417315073,"08-29","1998-01-01","1998-1999","Region 9","H3",0.589280072712957
1998-09-05,4.88310736829918,"09-05","1998-01-01","1998-1999","Region 9","H3",0.588411656832794
1998-09-13,4.87619008277713,"09-13","1998-01-01","1998-1999","Region 9","H3",0.587578127866948
1998-09-20,4.86957000067074,"09-20","1998-01-01","1998-1999","Region 9","H3",0.586780411743423
1998-09-26,4.86325453206551,"09-26","1998-01-01","1998-1999","Region 9","H3",0.586019401373304
1998-10-03,4.85725081311985,"10-03","1998-01-01","1998-1999","Region 9","H3",0.585295956659615
1998-10-11,4.85156570622252,"10-11","1998-01-01","1998-1999","Region 9","H3",0.584610904516293
1998-10-18,4.84620580020885,"10-18","1998-01-01","1998-1999","Region 9","H3",0.583965038894241
1998-10-24,4.84117741061168,"10-24","1998-01-01","1998-1999","Region 9","H3",0.58335912081157
1998-10-31,4.83648657992393,"10-31","1998-01-01","1998-1999","Region 9","H3",0.582793878385239
1998-11-08,4.83213907785119,"11-08","1998-01-01","1998-1999","Region 9","H3",0.58227000686148
1998-11-15,4.82814040153362,"11-15","1998-01-01","1998-1999","Region 9","H3",0.581788168642556
1998-11-22,4.82449577571838,"11-22","1998-01-01","1998-1999","Region 9","H3",0.581348993307521
1998-11-28,4.82121015286483,"11-28","1998-01-01","1998-1999","Region 9","H3",0.58095307762491
1998-12-05,4.81828821316664,"12-05","1998-01-01","1998-1999","Region 9","H3",0.580600985555393
1998-12-13,4.81573436447632,"12-13","1998-01-01","1998-1999","Region 9","H3",0.580293248242687
1998-12-20,4.81355274211955,"12-20","1998-01-01","1998-1999","Region 9","H3",0.580030363991183
1998-12-26,4.81174720858838,"12-26","1998-01-01","1998-1999","Region 9","H3",0.579812798228972
1999-01-02,4.81032135310404,"01-02","1999-01-01","1998-1999","Region 9","H3",0.579640983455168
1999-01-10,4.8092784910422,"01-10","1999-01-01","1998-1999","Region 9","H3",0.579515319170651
1999-01-17,4.80862166321507,"01-17","1999-01-01","1998-1999","Region 9","H3",0.579436171791561
1999-01-23,4.80835363500699,"01-23","1999-01-01","1998-1999","Region 9","H3",0.579403874545137
1999-01-30,4.80847689536187,"01-30","1999-01-01","1998-1999","Region 9","H3",0.579418727347699
1999-02-06,4.80899365562285,"02-06","1999-01-01","1998-1999","Region 9","H3",0.57948099666484
1999-02-14,4.80990584822685,"02-14","1999-01-01","1998-1999","Region 9","H3",0.579590915354107
1999-02-21,4.81121512525835,"02-21","1999-01-01","1998-1999","Region 9","H3",0.579748682490738
1999-02-27,4.81292285686907,"02-27","1999-01-01","1998-1999","Region 9","H3",0.579954463177235
1999-03-06,4.81503012957237,"03-06","1999-01-01","1998-1999","Region 9","H3",0.580208388337841
1999-03-14,4.81753774442315,"03-14","1999-01-01","1998-1999","Region 9","H3",0.580510554499212
1999-03-21,4.82044621509628,"03-21","1999-01-01","1998-1999","Region 9","H3",0.58086102355888
1999-03-27,4.82375576587896,"03-27","1999-01-01","1998-1999","Region 9","H3",0.581259822543324
1999-04-03,4.8274663295942,"04-03","1999-01-01","1998-1999","Region 9","H3",0.581706943357756
1999-04-11,4.83157754547532,"04-11","1999-01-01","1998-1999","Region 9","H3",0.582202342529993
1999-04-18,4.8360887570131,"04-18","1999-01-01","1998-1999","Region 9","H3",0.582745940951053
1999-04-25,4.84099900979993,"04-25","1999-01-01","1998-1999","Region 9","H3",0.583337623615358
1999-05-01,4.84630704939706,"05-01","1999-01-01","1998-1999","Region 9","H3",0.583977239363756
1999-05-08,4.85201131925362,"05-08","1999-01-01","1998-1999","Region 9","H3",0.584664600632752
1999-05-16,4.85810995870804,"05-16","1999-01-01","1998-1999","Region 9","H3",0.585399483213688
1999-05-23,4.86460080110476,"05-23","1999-01-01","1998-1999","Region 9","H3",0.586181626025802
1999-05-29,4.87148137206119,"05-29","1999-01-01","1998-1999","Region 9","H3",0.587010730907401
1999-06-05,4.87874888792186,"06-05","1999-01-01","1998-1999","Region 9","H3",0.587886462429586
1999-06-13,4.88640025443874,"06-13","1999-01-01","1998-1999","Region 9","H3",0.588808447737233
1999-06-20,4.89443206571871,"06-20","1999-01-01","1998-1999","Region 9","H3",0.589776276422159
1999-06-26,4.90284060348043,"06-26","1999-01-01","1998-1999","Region 9","H3",0.590789500433581
1999-07-03,4.91162183666518,"07-03","1999-01-01","1999-2000","Region 9","H3",0.591847634031221
1999-07-10,4.92077142144715,"07-10","1999-01-01","1999-2000","Region 9","H3",0.592950153786538
1999-07-18,4.93028470169011,"07-18","1999-01-01","1999-2000","Region 9","H3",0.594096498637773
1999-07-25,4.94015670989872,"07-25","1999-01-01","1999-2000","Region 9","H3",0.595286070004564
1999-07-31,4.95038216871311,"07-31","1999-01-01","1999-2000","Region 9","H3",0.596518231968053
1999-08-07,4.96095549299647,"08-07","1999-01-01","1999-2000","Region 9","H3",0.597792311522436
1999-08-15,4.97187079256522,"08-15","1999-01-01","1999-2000","Region 9","H3",0.599107598903944
1999-08-22,4.9831218756117,"08-22","1999-01-01","1999-2000","Region 9","H3",0.600463348003281
1999-08-28,4.99470225286867,"08-28","1999-01-01","1999-2000","Region 9","H3",0.601858776867443
1999-09-04,5.00660514256435,"09-04","1999-01-01","1999-2000","Region 9","H3",0.60329306829679
1999-09-12,5.01882347621538,"09-12","1999-01-01","1999-2000","Region 9","H3",0.604765370543104
1999-09-19,5.03134990530372,"09-19","1999-01-01","1999-2000","Region 9","H3",0.606274798114145
1999-09-26,5.0441768088812,"09-26","1999-01-01","1999-2000","Region 9","H3",0.607820432690001
1999-10-02,5.05729630214305,"10-02","1999-01-01","1999-2000","Region 9","H3",0.609401324156187
1999-10-09,5.07070024600858,"10-09","1999-01-01","1999-2000","Region 9","H3",0.611016491758114
1999-10-17,5.0843802577435,"10-17","1999-01-01","1999-2000","Region 9","H3",0.612664925381076
1999-10-24,5.09832772265445,"10-24","1999-01-01","1999-2000","Region 9","H3",0.614345586959428
1999-10-30,5.11253380688121,"10-30","1999-01-01","1999-2000","Region 9","H3",0.616057412018046
1999-11-06,5.12698947130711,"11-06","1999-01-01","1999-2000","Region 9","H3",0.617799311348518
1999-11-14,5.14168548660202,"11-14","1999-01-01","1999-2000","Region 9","H3",0.619570172821819
1999-11-21,5.15661244940589,"11-21","1999-01-01","1999-2000","Region 9","H3",0.621368863338421
1999-11-27,5.17176079965407,"11-27","1999-01-01","1999-2000","Region 9","H3",0.623194230915976
1999-12-04,5.18712083903757,"12-04","1999-01-01","1999-2000","Region 9","H3",0.625045106913776
1999-12-11,5.20268275058383,"12-11","1999-01-01","1999-2000","Region 9","H3",0.626920308392217
1999-12-19,5.21843661933482,"12-19","1999-01-01","1999-2000","Region 9","H3",0.628818640604503
1999-12-26,5.23437245409017,"12-26","1999-01-01","1999-2000","Region 9","H3",0.630738899616681
2000-01-01,5.25048021017406,"01-01","2000-01-01","1999-2000","Region 9","H3",0.632679875051035
2000-01-08,5.2667498131744,"01-08","2000-01-01","1999-2000","Region 9","H3",0.634640352946645
2000-01-15,5.28317118359328,"01-15","2000-01-01","1999-2000","Region 9","H3",0.636619118729755
2000-01-22,5.29973426233737,"01-22","2000-01-01","1999-2000","Region 9","H3",0.638614960285345
2000-01-29,5.31642903696664,"01-29","2000-01-01","1999-2000","Region 9","H3",0.640626671120096
2000-02-05,5.33324556860979,"02-05","2000-01-01","1999-2000","Region 9","H3",0.642653053605675
2000-02-12,5.35017401944435,"02-12","2000-01-01","1999-2000","Region 9","H3",0.644692922290079
2000-02-19,5.36720468062962,"02-19","2000-01-01","1999-2000","Region 9","H3",0.646745107263533
2000-02-26,5.38432800057108,"02-26","2000-01-01","1999-2000","Region 9","H3",0.648808457564336
2000-03-04,5.40153461338526,"03-04","2000-01-01","1999-2000","Region 9","H3",0.650881844608864
2000-03-11,5.418815367426,"03-11","2000-01-01","1999-2000","Region 9","H3",0.652964165628967
2000-03-18,5.4361613537243,"03-18","2000-01-01","1999-2000","Region 9","H3",0.655054347098955
2000-03-25,5.45356393418722,"03-25","2000-01-01","1999-2000","Region 9","H3",0.657151348133549
2000-04-01,5.47101476939441,"04-01","2000-01-01","1999-2000","Region 9","H3",0.659254163837344
2000-04-08,5.48850584582573,"04-08","2000-01-01","1999-2000","Region 9","H3",0.66136182858573
2000-04-15,5.50602950234891,"04-15","2000-01-01","1999-2000","Region 9","H3",0.663473419216628
2000-04-22,5.52357845579289,"04-22","2000-01-01","1999-2000","Region 9","H3",0.665588058112075
2000-04-29,5.54114582543085,"04-29","2000-01-01","1999-2000","Region 9","H3",0.66770491614841
2000-05-06,5.55872515619611,"05-06","2000-01-01","1999-2000","Region 9","H3",0.66982321549377
2000-05-13,5.57631044045494,"05-13","2000-01-01","1999-2000","Region 9","H3",0.671942232231718
2000-05-20,5.59389613816305,"05-20","2000-01-01","1999-2000","Region 9","H3",0.674061298790066
2000-05-27,5.61147719523569,"05-27","2000-01-01","1999-2000","Region 9","H3",0.676179806154484
2000-06-03,5.62904905996755,"06-03","2000-01-01","1999-2000","Region 9","H3",0.678297205847072
2000-06-10,5.64660769734497,"06-10","2000-01-01","1999-2000","Region 9","H3",0.680413011650985
2000-06-17,5.66414960110219,"06-17","2000-01-01","1999-2000","Region 9","H3",0.682526801063193
2000-06-25,5.68167180338304,"06-25","2000-01-01","1999-2000","Region 9","H3",0.684638216458719
2000-07-02,5.69917188188165,"07-02","2000-01-01","2000-2001","Region 9","H1",0.686746965951086
2000-07-09,5.71664796434885,"07-09","2000-01-01","2000-2001","Region 9","H1",0.688852823935334
2000-07-16,5.73409873036556,"07-16","2000-01-01","2000-2001","Region 9","H1",0.690955631301716
2000-07-23,5.7515234103008,"07-23","2000-01-01","2000-2001","Region 9","H1",0.693055295310137
2000-07-30,5.76892178138899,"07-30","2000-01-01","2000-2001","Region 9","H1",0.695151789117472
2000-08-06,5.78629416087994,"08-06","2000-01-01","2000-2001","Region 9","H1",0.697245150952144
2000-08-13,5.80364139623436,"08-13","2000-01-01","2000-2001","Region 9","H1",0.699335482932683
2000-08-20,5.82096485235791,"08-20","2000-01-01","2000-2001","Region 9","H1",0.701422949529445
2000-08-27,5.83826639588825,"08-27","2000-01-01","2000-2001","Region 9","H1",0.703507775671205
2000-09-03,5.85554837657071,"09-03","2000-01-01","2000-2001","Region 9","H1",0.705590244500938
2000-09-10,5.87281360578043,"09-10","2000-01-01","2000-2001","Region 9","H1",0.707670694787745
2000-09-17,5.89006533227049,"09-17","2000-01-01","2000-2001","Region 9","H1",0.709749518004523
2000-09-24,5.90730721524784,"09-24","2000-01-01","2000-2001","Region 9","H1",0.711827155083626
2000-10-01,5.92454329489999,"10-01","2000-01-01","2000-2001","Region 9","H1",0.713904092865348
2000-10-08,5.94177796051675,"10-08","2000-01-01","2000-2001","Region 9","H1",0.71598086025661
2000-10-15,5.95901591637133,"10-15","2000-01-01","2000-2001","Region 9","H1",0.718058024119656
2000-10-22,5.97626214554435,"10-22","2000-01-01","2000-2001","Region 9","H1",0.720136184912862
2000-10-29,5.99352187189236,"10-29","2000-01-01","2000-2001","Region 9","H1",0.722215972107968
2000-11-05,6.01080052037886,"11-05","2000-01-01","2000-2001","Region 9","H1",0.724298039409984
2000-11-12,6.02810367600066,"11-12","2000-01-01","2000-2001","Region 9","H1",0.726383059807847
2000-11-19,6.04543704155555,"11-19","2000-01-01","2000-2001","Region 9","H1",0.728471720485442
2000-11-26,6.06280639450817,"11-26","2000-01-01","2000-2001","Region 9","H1",0.730564717623968
2000-12-03,6.08021754321976,"12-03","2000-01-01","2000-2001","Region 9","H1",0.732662751127646
2000-12-10,6.0976762828142,"12-10","2000-01-01","2000-2001","Region 9","H1",0.734766519305604
2000-12-17,6.11518835095698,"12-17","2000-01-01","2000-2001","Region 9","H1",0.736876713543264
2000-12-24,6.13275938382525,"12-24","2000-01-01","2000-2001","Region 9","H1",0.738994012996764
2000-12-31,6.15039487254701,"12-31","2000-01-01","2000-2001","Region 9","H1",0.741119079343901
2001-01-06,6.16810012038385,"01-06","2001-01-01","2000-2001","Region 9","H1",0.743252551624675
2001-01-13,6.18588020092646,"01-13","2001-01-01","2000-2001","Region 9","H1",0.745395041203875
2001-01-21,6.20373991756425,"01-21","2001-01-01","2000-2001","Region 9","H1",0.74754712688719
2001-01-28,6.22168376448015,"01-28","2001-01-01","2000-2001","Region 9","H1",0.749709350221102
2001-02-04,6.23971588940959,"02-04","2001-01-01","2000-2001","Region 9","H1",0.751882211005371
2001-02-10,6.25784005838827,"02-10","2001-01-01","2000-2001","Region 9","H1",0.754066163045152
2001-02-17,6.2760596226973,"02-17","2001-01-01","2000-2001","Region 9","H1",0.756261610167908
2001-02-25,6.29437748819663,"02-25","2001-01-01","2000-2001","Region 9","H1",0.758468902528113
2001-03-04,6.31279608721871,"03-04","2001-01-01","2000-2001","Region 9","H1",0.760688333220437
2001-03-10,6.33131735317356,"03-10","2001-01-01","2000-2001","Region 9","H1",0.76292013521969
2001-03-17,6.34994269799582,"03-17","2001-01-01","2000-2001","Region 9","H1",0.765164478663189
2001-03-25,6.36867299254177,"03-25","2001-01-01","2000-2001","Region 9","H1",0.767421468488622
2001-04-01,6.38750855002215,"04-01","2001-01-01","2000-2001","Region 9","H1",0.769691142437705
2001-04-08,6.40644911253379,"04-08","2001-01-01","2000-2001","Region 9","H1",0.771973469433251
2001-04-14,6.4254938407302,"04-14","2001-01-01","2000-2001","Region 9","H1",0.774268348334487
2001-04-21,6.44464130664885,"04-21","2001-01-01","2000-2001","Region 9","H1",0.776575607072741
2001-04-29,6.46388948969072,"04-29","2001-01-01","2000-2001","Region 9","H1",0.778895002166982
2001-05-06,6.48323577572596,"05-06","2001-01-01","2000-2001","Region 9","H1",0.781226218616053
2001-05-12,6.5026769592792,"05-12","2001-01-01","2000-2001","Region 9","H1",0.783568870161996
2001-05-19,6.52220924872782,"05-19","2001-01-01","2000-2001","Region 9","H1",0.785922499916446
2001-05-27,6.54182827442837,"05-27","2001-01-01","2000-2001","Region 9","H1",0.788286581339854
2001-06-03,6.5615290996685,"06-03","2001-01-01","2000-2001","Region 9","H1",0.790660519561195
2001-06-09,6.58130623432634,"06-09","2001-01-01","2000-2001","Region 9","H1",0.793043653023911
2001-06-16,6.60115365110426,"06-16","2001-01-01","2000-2001","Region 9","H1",0.795435255442068
2001-06-24,6.62106480419125,"06-24","2001-01-01","2000-2001","Region 9","H1",0.79783453804917
2001-07-01,6.64103265019702,"07-01","2001-01-01","2001-2002","Region 9","H3",0.800240652120696
2001-07-08,6.66104967119069,"07-08","2001-01-01","2001-2002","Region 9","H3",0.802652691750257
2001-07-14,6.6811078996695,"07-14","2001-01-01","2001-2002","Region 9","H3",0.805069696858309
2001-07-21,6.70119894527618,"07-21","2001-01-01","2001-2002","Region 9","H3",0.80749065641158
2001-07-29,6.7213140230791,"07-29","2001-01-01","2001-2002","Region 9","H3",0.80991451183081
2001-08-05,6.7414439832261,"08-05","2001-01-01","2001-2002","Region 9","H3",0.812340160564027
2001-08-11,6.76157934178148,"08-11","2001-01-01","2001-2002","Region 9","H3",0.814766459802379
2001-08-18,6.78171031255535,"08-18","2001-01-01","2001-2002","Region 9","H3",0.817192230315557
2001-08-26,6.80182683973626,"08-26","2001-01-01","2001-2002","Region 9","H3",0.81961626038401
2001-09-02,6.82191863114041,"09-02","2001-01-01","2001-2002","Region 9","H3",0.822037309805451
2001-09-08,6.84197519189496,"09-08","2001-01-01","2001-2002","Region 9","H3",0.824454113953679
2001-09-15,6.86198585837798,"09-15","2001-01-01","2001-2002","Region 9","H3",0.826865387868327
2001-09-22,6.88193983224379,"09-22","2001-01-01","2001-2002","Region 9","H3",0.829269830354889
2001-09-30,6.90182621436953,"09-30","2001-01-01","2001-2002","Region 9","H3",0.831666128075266
2001-10-07,6.92163403856664,"10-07","2001-01-01","2001-2002","Region 9","H3",0.834052959609986
2001-10-13,6.94135230490974,"10-13","2001-01-01","2001-2002","Region 9","H3",0.836428999474301
2001-10-20,6.96097001254418,"10-20","2001-01-01","2001-2002","Region 9","H3",0.838792922071495
2001-10-28,6.98047619184369,"10-28","2001-01-01","2001-2002","Region 9","H3",0.841143405567846
2001-11-04,6.99985993579883,"11-04","2001-01-01","2001-2002","Region 9","H3",0.843479135674932
2001-11-10,7.01911043052795,"11-10","2001-01-01","2001-2002","Region 9","H3",0.84579880932617
2001-11-17,7.03821698481171,"11-17","2001-01-01","2001-2002","Region 9","H3",0.84810113823572
2001-11-25,7.05716905856341,"11-25","2001-01-01","2001-2002","Region 9","H3",0.850384852329138
2001-12-02,7.07595629015701,"12-02","2001-01-01","2001-2002","Region 9","H3",0.852648703036386
2001-12-09,7.09456852254492,"12-09","2001-01-01","2001-2002","Region 9","H3",0.854891466439015
2001-12-15,7.1129958281075,"12-15","2001-01-01","2001-2002","Region 9","H3",0.857111946264511
2001-12-22,7.13122853218567,"12-22","2001-01-01","2001-2002","Region 9","H3",0.859308976721966
2001-12-30,7.14925723525697,"12-30","2001-01-01","2001-2002","Region 9","H3",0.861481425174278
2002-01-06,7.16707283372433,"01-06","2002-01-01","2001-2002","Region 9","H3",0.863628194643182
2002-01-12,7.18466653929452,"01-12","2002-01-01","2001-2002","Region 9","H3",0.865748226144351
2002-01-19,7.20202989693149,"01-19","2002-01-01","2001-2002","Region 9","H3",0.867840500850755
2002-01-27,7.21915480137631,"01-27","2002-01-01","2001-2002","Region 9","H3",0.86990404208331
2002-02-03,7.23603351223249,"02-03","2002-01-01","2001-2002","Region 9","H3",0.871937917128648
2002-02-09,7.252658667621,"02-09","2002-01-01","2001-2002","Region 9","H3",0.873941238884537
2002-02-16,7.269023296415,"02-16","2002-01-01","2001-2002","Region 9","H3",0.875913167334163
2002-02-23,7.28512082906905,"02-23","2002-01-01","2001-2002","Region 9","H3",0.877852910851043
2002-03-03,7.3009451070619,"03-03","2002-01-01","2001-2002","Region 9","H3",0.879759727336875
2002-03-10,7.31649039097559,"03-10","2002-01-01","2001-2002","Region 9","H3",0.881632925195061
2002-03-16,7.33175136723701,"03-16","2002-01-01","2001-2002","Region 9","H3",0.883471864143068
2002-03-23,7.3467231535509,"03-23","2002-01-01","2001-2002","Region 9","H3",0.885275955867099
2002-03-31,7.36140130305528,"03-31","2002-01-01","2001-2002","Region 9","H3",0.887044664522817
2002-04-07,7.37578180723267,"04-07","2002-01-01","2001-2002","Region 9","H3",0.888777507086149
2002-04-13,7.38986109761156,"04-13","2002-01-01","2001-2002","Region 9","H3",0.890474053558311
2002-04-20,7.4036360462942,"04-20","2002-01-01","2001-2002","Region 9","H3",0.892133927029403
2002-04-28,7.41710396534721,"04-28","2002-01-01","2001-2002","Region 9","H3",0.893756803604987
2002-05-05,7.43026260509274,"05-05","2002-01-01","2001-2002","Region 9","H3",0.895342412200161
2002-05-12,7.4431101513376,"05-12","2002-01-01","2001-2002","Region 9","H3",0.89689053420568
2002-05-18,7.4556452215787,"05-18","2002-01-01","2001-2002","Region 9","H3",0.898401003030709
2002-05-25,7.46786686022261,"05-25","2002-01-01","2001-2002","Region 9","H3",0.899873703526782
2002-06-02,7.47977453285737,"06-02","2002-01-01","2001-2002","Region 9","H3",0.901308571297564
2002-06-09,7.49136811961437,"06-09","2002-01-01","2001-2002","Region 9","H3",0.902705591898955
2002-06-15,7.50264790765784,"06-15","2002-01-01","2001-2002","Region 9","H3",0.904064799934083
2002-06-22,7.51361458283946,"06-22","2002-01-01","2001-2002","Region 9","H3",0.905386278047683
2002-06-30,7.524269220555,"06-30","2002-01-01","2001-2002","Region 9","H3",0.906670155824332
2002-07-07,7.5346132758399,"07-07","2002-01-01","2002-2003","Region 9","H1",0.907916608594973
2002-07-13,7.54464857274039,"07-13","2002-01-01","2002-2003","Region 9","H1",0.90912585615614
2002-07-20,7.55437729299649,"07-20","2002-01-01","2002-2003","Region 9","H1",0.910298161406259
2002-07-27,7.56380196407301,"07-27","2002-01-01","2002-2003","Region 9","H1",0.911433828903403
2002-08-04,7.57292544657479,"08-04","2002-01-01","2002-2003","Region 9","H1",0.912533203348824
2002-08-11,7.58175092108209,"08-11","2002-01-01","2002-2003","Region 9","H1",0.913596668000633
2002-08-17,7.59028187444222,"08-17","2002-01-01","2002-2003","Region 9","H1",0.914624643021946
2002-08-24,7.59852208555359,"08-24","2002-01-01","2002-2003","Region 9","H1",0.915617583767867
2002-09-01,7.6064756106782,"09-01","2002-01-01","2002-2003","Region 9","H1",0.916575979015659
2002-09-08,7.61414676831924,"09-08","2002-01-01","2002-2003","Region 9","H1",0.917500349142494
2002-09-14,7.62154012370011,"09-14","2002-01-01","2002-2003","Region 9","H1",0.918391244255196
2002-09-21,7.62866047288201,"09-21","2002-01-01","2002-2003","Region 9","H1",0.919249242276404
2002-09-29,7.63551282655686,"09-29","2002-01-01","2002-2003","Region 9","H1",0.920074946991643
2002-10-06,7.64210239355332,"10-06","2002-01-01","2002-2003","Region 9","H1",0.9208689860618
2002-10-13,7.64843456409322,"10-13","2002-01-01","2002-2003","Region 9","H1",0.921632009005533
2002-10-19,7.65451489283653,"10-19","2002-01-01","2002-2003","Region 9","H1",0.922364685156209
2002-10-26,7.66034908175312,"10-26","2002-01-01","2002-2003","Region 9","H1",0.923067701597947
2002-11-03,7.66594296285942,"11-03","2002-01-01","2002-2003","Region 9","H1",0.923741761085406
2002-11-10,7.67130248085884,"11-10","2002-01-01","2002-2003","Region 9","H1",0.924387579951962
2002-11-16,7.67643367572444,"11-16","2002-01-01","2002-2003","Region 9","H1",0.925005886010927
2002-11-23,7.68134266526266,"11-23","2002-01-01","2002-2003","Region 9","H1",0.925597416454495
2002-12-01,7.68603562769682,"12-01","2002-01-01","2002-2003","Region 9","H1",0.926162915755056
2002-12-08,7.69051878430894,"12-08","2002-01-01","2002-2003","Region 9","H1",0.926703133573551
2002-12-14,7.69479838217854,"12-14","2002-01-01","2002-2003","Region 9","H1",0.927218822679504
2002-12-21,7.69888067705639,"12-21","2002-01-01","2002-2003","Region 9","H1",0.92771073688732
2002-12-28,7.70277191641131,"12-28","2002-01-01","2002-2003","Region 9","H1",0.928179629013433
2003-01-05,7.70647832268747,"01-05","2003-01-01","2002-2003","Region 9","H1",0.928626248858822
2003-01-12,7.71000607680913,"01-12","2003-01-01","2002-2003","Region 9","H1",0.929051341221342
2003-01-18,7.71336130196952,"01-18","2003-01-01","2002-2003","Region 9","H1",0.929455643942286
2003-01-25,7.71655004773945,"01-25","2003-01-01","2002-2003","Region 9","H1",0.929839885991496
2003-02-02,7.71957827453124,"02-02","2003-01-01","2002-2003","Region 9","H1",0.930204785595258
2003-02-09,7.72245183845216,"02-09","2003-01-01","2002-2003","Region 9","H1",0.930551048411166
2003-02-15,7.72517647658144,"02-15","2003-01-01","2002-2003","Region 9","H1",0.930879365753997
2003-02-22,7.72775779270373,"02-22","2003-01-01","2002-2003","Region 9","H1",0.931190412876611
2003-03-02,7.73020124353135,"03-02","2003-01-01","2002-2003","Region 9","H1",0.931484847309736
