"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1999-03-21,1.88363047325432,"03-21","1999-01-01","1998-1999","Region 3","H3",0.226976399254223
1999-03-27,1.88531647579158,"03-27","1999-01-01","1998-1999","Region 3","H3",0.227179561599744
1999-04-03,1.88740197800042,"04-03","1999-01-01","1998-1999","Region 3","H3",0.227430863428165
1999-04-11,1.88989279071582,"04-11","1999-01-01","1998-1999","Region 3","H3",0.227731004941793
1999-04-18,1.89279455719005,"04-18","1999-01-01","1998-1999","Region 3","H3",0.228080666149312
1999-04-25,1.89611274834293,"04-25","1999-01-01","1998-1999","Region 3","H3",0.228480506293444
1999-05-01,1.8998526576383,"05-01","1999-01-01","1998-1999","Region 3","H3",0.228931163233568
1999-05-08,1.90401939556522,"05-08","1999-01-01","1998-1999","Region 3","H3",0.229433252780704
1999-05-16,1.90861788370268,"05-16","1999-01-01","1998-1999","Region 3","H3",0.229987367982318
1999-05-23,1.91365284834695,"05-23","1999-01-01","1998-1999","Region 3","H3",0.23059407835442
1999-05-29,1.91912881368116,"05-29","1999-01-01","1998-1999","Region 3","H3",0.231253929058497
1999-06-05,1.92505009446697,"06-05","1999-01-01","1998-1999","Region 3","H3",0.231967440020875
1999-06-13,1.93142078823922,"06-13","1999-01-01","1998-1999","Region 3","H3",0.232735104992168
1999-06-20,1.93824476698475,"06-20","1999-01-01","1998-1999","Region 3","H3",0.233557390544585
1999-06-26,1.94552566828781,"06-26","1999-01-01","1998-1999","Region 3","H3",0.234434735004955
1999-07-03,1.95326688592539,"07-03","1999-01-01","1999-2000","Region 3","H3",0.235367547321472
1999-07-10,1.96147155989707,"07-10","1999-01-01","1999-2000","Region 3","H3",0.236356205862301
1999-07-18,1.97014256587565,"07-18","1999-01-01","1999-2000","Region 3","H3",0.237401057144374
1999-07-25,1.97928250406609,"07-25","1999-01-01","1999-2000","Region 3","H3",0.238502414490906
1999-07-31,1.98889368746288,"07-31","1999-01-01","1999-2000","Region 3","H3",0.23966055661642
1999-08-07,1.99897812949788,"08-07","1999-01-01","1999-2000","Region 3","H3",0.240875726138304
1999-08-15,2.00953753107322,"08-15","1999-01-01","1999-2000","Region 3","H3",0.242148128014299
1999-08-22,2.02057326697741,"08-22","1999-01-01","1999-2000","Region 3","H3",0.243477927905637
1999-08-28,2.03208637168557,"08-28","1999-01-01","1999-2000","Region 3","H3",0.244865250465979
1999-09-04,2.04407752454916,"09-04","1999-01-01","1999-2000","Region 3","H3",0.246310177556791
1999-09-12,2.05654703438466,"09-12","1999-01-01","1999-2000","Region 3","H3",0.247812746390282
1999-09-19,2.06949482347585,"09-19","1999-01-01","1999-2000","Region 3","H3",0.249372947601694
1999-09-26,2.0829204110097,"09-26","1999-01-01","1999-2000","Region 3","H3",0.250990723253326
1999-10-02,2.09682289597217,"10-02","1999-01-01","1999-2000","Region 3","H3",0.252665964773505
1999-10-09,2.11120093953731,"10-09","1999-01-01","1999-2000","Region 3","H3",0.254398510834462
1999-10-17,2.12605274699027,"10-17","1999-01-01","1999-2000","Region 3","H3",0.256188145174081
1999-10-24,2.14137604923366,"10-24","1999-01-01","1999-2000","Region 3","H3",0.258034594367421
1999-10-30,2.15716808393572,"10-30","1999-01-01","1999-2000","Region 3","H3",0.259937525555074
1999-11-06,2.17342557638874,"11-06","1999-01-01","1999-2000","Region 3","H3",0.261896544136629
1999-11-14,2.19014472015738,"11-14","1999-01-01","1999-2000","Region 3","H3",0.263911191438796
1999-11-21,2.20732115760806,"11-21","1999-01-01","1999-2000","Region 3","H3",0.265980942369208
1999-11-27,2.22494996042339,"11-27","1999-01-01","1999-2000","Region 3","H3",0.268105203068428
1999-12-04,2.24302561021914,"12-04","1999-01-01","1999-2000","Region 3","H3",0.270283308574297
1999-12-11,2.26154197939552,"12-11","1999-01-01","1999-2000","Region 3","H3",0.272514520514532
1999-12-19,2.2804923123696,"12-19","1999-01-01","1999-2000","Region 3","H3",0.274798024845239
1999-12-26,2.29986920735146,"12-26","1999-01-01","1999-2000","Region 3","H3",0.277132929654945
2000-01-01,2.31966459884275,"01-01","2000-01-01","1999-2000","Region 3","H3",0.279518263055692
2000-01-08,2.33986974105293,"01-08","2000-01-01","1999-2000","Region 3","H3",0.281952971184703
2000-01-15,2.36047519244531,"01-15","2000-01-01","1999-2000","Region 3","H3",0.284435916342185
2000-01-22,2.38147080164129,"01-22","2000-01-01","1999-2000","Region 3","H3",0.286965875292796
2000-01-29,2.40284569492754,"01-29","2000-01-01","1999-2000","Region 3","H3",0.289541537760272
2000-02-05,2.42458826562627,"02-05","2000-01-01","1999-2000","Region 3","H3",0.292161505146552
2000-02-12,2.44668616560296,"02-12","2000-01-01","1999-2000","Region 3","H3",0.294824289508456
2000-02-19,2.46912629919833,"02-19","2000-01-01","1999-2000","Region 3","H3",0.297528312826502
2000-02-26,2.49189481988227,"02-26","2000-01-01","1999-2000","Region 3","H3",0.300271906601695
2000-03-04,2.51497712993483,"03-04","2000-01-01","1999-2000","Region 3","H3",0.303053311817097
2000-03-11,2.53835788346439,"03-11","2000-01-01","1999-2000","Region 3","H3",0.305870679301507
2000-03-18,2.56202099307358,"03-18","2000-01-01","1999-2000","Region 3","H3",0.308722070532703
2000-03-25,2.58594964048011,"03-25","2000-01-01","1999-2000","Region 3","H3",0.31160545891725
2000-04-01,2.61012629139085,"04-01","2000-01-01","1999-2000","Region 3","H3",0.314518731582808
2000-04-08,2.63453271491284,"04-08","2000-01-01","1999-2000","Region 3","H3",0.317459691717163
2000-04-15,2.65915000776481,"04-15","2000-01-01","1999-2000","Region 3","H3",0.320426061485684
2000-04-22,2.68395862352492,"04-22","2000-01-01","1999-2000","Region 3","H3",0.323415485555673
2000-04-29,2.70893840711633,"04-29","2000-01-01","1999-2000","Region 3","H3",0.32642553525185
2000-05-06,2.7340686346906,"05-06","2000-01-01","1999-2000","Region 3","H3",0.329453713362279
2000-05-13,2.7593280590195,"05-13","2000-01-01","1999-2000","Region 3","H3",0.332497459608061
2000-05-20,2.78469496044966,"05-20","2000-01-01","1999-2000","Region 3","H3",0.335554156783334
2000-05-27,2.81014720341092,"05-27","2000-01-01","1999-2000","Region 3","H3",0.3386211375645
2000-06-03,2.83566229839936,"06-03","2000-01-01","1999-2000","Region 3","H3",0.341695691979147
2000-06-10,2.86121746928025,"06-10","2000-01-01","1999-2000","Region 3","H3",0.344775075516008
2000-06-17,2.88678972567603,"06-17","2000-01-01","1999-2000","Region 3","H3",0.347856517847683
2000-06-25,2.91235594012063,"06-25","2000-01-01","1999-2000","Region 3","H3",0.350937232127683
2000-07-02,2.93789292957586,"07-02","2000-01-01","2000-2001","Region 3","H1",0.354014424813108
2000-07-09,2.96337754081987,"07-09","2000-01-01","2000-2001","Region 3","H1",0.357085305953911
2000-07-16,2.98878673913385,"07-16","2000-01-01","2000-2001","Region 3","H1",0.360147099879595
2000-07-23,3.01409769963278,"07-23","2000-01-01","2000-2001","Region 3","H1",0.363197056204515
2000-07-30,3.03928790051194,"07-30","2000-01-01","2000-2001","Region 3","H1",0.366232461064027
2000-08-06,3.06433521741439,"08-06","2000-01-01","2000-2001","Region 3","H1",0.369250648485722
2000-08-13,3.08921801806859,"08-13","2000-01-01","2000-2001","Region 3","H1",0.372249011793199
2000-08-20,3.1139152563008,"08-20","2000-01-01","2000-2001","Region 3","H1",0.375225014934508
2000-08-27,3.13840656449619,"08-27","2000-01-01","2000-2001","Region 3","H1",0.378176203623663
2000-09-03,3.16267234356671,"09-03","2000-01-01","2000-2001","Region 3","H1",0.381100216181715
2000-09-10,3.18669384948403,"09-10","2000-01-01","2000-2001","Region 3","H1",0.383994793963925
2000-09-17,3.21045327545242,"09-17","2000-01-01","2000-2001","Region 3","H1",0.386857791261551
2000-09-24,3.2339338288301,"09-24","2000-01-01","2000-2001","Region 3","H1",0.389687184570821
2000-10-01,3.25711980195746,"10-01","2000-01-01","2000-2001","Region 3","H1",0.392481081127698
2000-10-08,3.27999663611633,"10-08","2000-01-01","2000-2001","Region 3","H1",0.395237726614934
2000-10-15,3.30255097792466,"10-15","2000-01-01","2000-2001","Region 3","H1",0.397955511957597
2000-10-22,3.32477072756433,"10-22","2000-01-01","2000-2001","Region 3","H1",0.400632979134494
2000-10-29,3.34664507834367,"10-29","2000-01-01","2000-2001","Region 3","H1",0.403268825945435
2000-11-05,3.3681645472095,"11-05","2000-01-01","2000-2001","Region 3","H1",0.405861909687912
2000-11-12,3.38932099594242,"11-12","2000-01-01","2000-2001","Region 3","H1",0.408411249711122
2000-11-19,3.41010764289177,"11-19","2000-01-01","2000-2001","Region 3","H1",0.410916028830022
2000-11-26,3.43051906523077,"11-26","2000-01-01","2000-2001","Region 3","H1",0.413375593597075
2000-12-03,3.45055119183402,"12-03","2000-01-01","2000-2001","Region 3","H1",0.415789453443988
2000-12-10,3.47020128699793,"12-10","2000-01-01","2000-2001","Region 3","H1",0.418157278720037
2000-12-17,3.4894679253357,"12-17","2000-01-01","2000-2001","Region 3","H1",0.420478897666924
2000-12-24,3.50835095828203,"12-24","2000-01-01","2000-2001","Region 3","H1",0.422754292382614
2000-12-31,3.52685147273484,"12-31","2000-01-01","2000-2001","Region 3","H1",0.424983593837689
2001-01-06,3.54497174244282,"01-06","2001-01-01","2000-2001","Region 3","H1",0.42716707601757
2001-01-13,3.5627151728155,"01-13","2001-01-01","2000-2001","Region 3","H1",0.429305149272167
2001-01-21,3.58008623988744,"01-21","2001-01-01","2000-2001","Region 3","H1",0.431398352961096
2001-01-28,3.59709042420916,"01-28","2001-01-01","2000-2001","Region 3","H1",0.43344734748757
2001-02-04,3.61373414046427,"02-04","2001-01-01","2000-2001","Region 3","H1",0.435452905817314
2001-02-10,3.63002466362638,"02-10","2001-01-01","2000-2001","Region 3","H1",0.437415904580502
2001-02-17,3.64597005246956,"02-17","2001-01-01","2000-2001","Region 3","H1",0.439337314854823
2001-02-25,3.66157907123541,"02-25","2001-01-01","2000-2001","Region 3","H1",0.441218192726395
2001-03-04,3.67686111023706,"03-04","2001-01-01","2000-2001","Region 3","H1",0.443059669722605
2001-03-10,3.69182610614873,"03-10","2001-01-01","2000-2001","Region 3","H1",0.444862943207036
2001-03-17,3.70648446268872,"03-17","2001-01-01","2000-2001","Region 3","H1",0.446629266821818
2001-03-25,3.72084697235619,"03-25","2001-01-01","2000-2001","Region 3","H1",0.448359941056953
2001-04-01,3.73492473982879,"04-01","2001-01-01","2000-2001","Region 3","H1",0.450056304019773
2001-04-08,3.74872910757038,"04-08","2001-01-01","2000-2001","Region 3","H1",0.451719722470715
2001-04-14,3.76227158413779,"04-14","2001-01-01","2000-2001","Region 3","H1",0.453351583184321
2001-04-21,3.77556377561283,"04-21","2001-01-01","2000-2001","Region 3","H1",0.45495328468684
2001-04-29,3.78861732052325,"04-29","2001-01-01","2000-2001","Region 3","H1",0.456526229414238
2001-05-06,3.80144382855393,"05-06","2001-01-01","2000-2001","Region 3","H1",0.458071816326929
2001-05-12,3.81405482328846,"05-12","2001-01-01","2000-2001","Region 3","H1",0.459591434010175
2001-05-19,3.82646168916325,"05-19","2001-01-01","2000-2001","Region 3","H1",0.461086454282078
2001-05-27,3.83867562275993,"05-27","2001-01-01","2000-2001","Region 3","H1",0.462558226324349
2001-06-03,3.85070758851052,"06-03","2001-01-01","2000-2001","Region 3","H1",0.4640080713448
2001-06-09,3.86256827884081,"06-09","2001-01-01","2000-2001","Region 3","H1",0.465437277774651
2001-06-16,3.87426807873411,"06-16","2001-01-01","2000-2001","Region 3","H1",0.466847096998477
2001-06-24,3.88581703465759,"06-24","2001-01-01","2000-2001","Region 3","H1",0.468238739609847
2001-07-01,3.89722482775836,"07-01","2001-01-01","2001-2002","Region 3","H3",0.469613372181478
2001-07-08,3.9085007512062,"07-08","2001-01-01","2001-2002","Region 3","H3",0.470972114535031
2001-07-14,3.91965369153326,"07-14","2001-01-01","2001-2002","Region 3","H3",0.472316037492575
2001-07-21,3.93069211379974,"07-21","2001-01-01","2001-2002","Region 3","H3",0.473646161089038
2001-07-29,3.94162405039619,"07-29","2001-01-01","2001-2002","Region 3","H3",0.474963453222909
2001-08-05,3.95245709327985,"08-05","2001-01-01","2001-2002","Region 3","H3",0.476268828720711
2001-08-11,3.96319838943148,"08-11","2001-01-01","2001-2002","Region 3","H3",0.477563148789556
2001-08-18,3.97385463931261,"08-18","2001-01-01","2001-2002","Region 3","H3",0.478847220831241
2001-08-26,3.98443209809874,"08-26","2001-01-01","2001-2002","Region 3","H3",0.480121798590852
2001-09-02,3.99493657946286,"09-02","2001-01-01","2001-2002","Region 3","H3",0.481387582612674
2001-09-08,4.00537346168457,"09-08","2001-01-01","2001-2002","Region 3","H3",0.482645220976333
2001-09-15,4.01574769586299,"09-15","2001-01-01","2001-2002","Region 3","H3",0.483895310286457
2001-09-22,4.02606381601683,"09-22","2001-01-01","2001-2002","Region 3","H3",0.485138396889716
2001-09-30,4.03632595086076,"09-30","2001-01-01","2001-2002","Region 3","H3",0.486374978293877
2001-10-07,4.04653783705514,"10-07","2001-01-01","2001-2002","Region 3","H3",0.487605504764384
2001-10-13,4.0567028337345,"10-13","2001-01-01","2001-2002","Region 3","H3",0.488830381075037
2001-10-20,4.06682393812929,"10-20","2001-01-01","2001-2002","Region 3","H3",0.490049968390396
2001-10-28,4.07690380210535,"10-28","2001-01-01","2001-2002","Region 3","H3",0.491264586258786
2001-11-04,4.08694474945558,"11-04","2001-01-01","2001-2002","Region 3","H3",0.492474514695927
2001-11-10,4.09694879378868,"11-10","2001-01-01","2001-2002","Region 3","H3",0.493679996340521
2001-11-17,4.1069176568701,"11-17","2001-01-01","2001-2002","Region 3","H3",0.494881238664325
2001-11-25,4.11685278728087,"11-25","2001-01-01","2001-2002","Region 3","H3",0.496078416220527
2001-12-02,4.12675537926987,"12-02","2001-01-01","2001-2002","Region 3","H3",0.497271672915436
2001-12-09,4.1366263916852,"12-09","2001-01-01","2001-2002","Region 3","H3",0.498461124289704
2001-12-15,4.14646656687976,"12-15","2001-01-01","2001-2002","Region 3","H3",0.499646859796432
2001-12-22,4.1562764494953,"12-22","2001-01-01","2001-2002","Region 3","H3",0.500828945064641
2001-12-30,4.16605640503804,"12-30","2001-01-01","2001-2002","Region 3","H3",0.50200742413762
2002-01-06,4.17580663816692,"01-06","2002-01-01","2001-2002","Region 3","H3",0.503182321676658
2002-01-12,4.18552721062386,"01-12","2002-01-01","2001-2002","Region 3","H3",0.504353645121619
2002-01-19,4.19521805874193,"01-19","2002-01-01","2001-2002","Region 3","H3",0.505521386800675
2002-01-27,4.20487901047475,"01-27","2002-01-01","2001-2002","Region 3","H3",0.506685525982335
2002-02-03,4.21450980189621,"02-03","2002-01-01","2001-2002","Region 3","H3",0.507846030863653
2002-02-09,4.22411009312553,"02-09","2002-01-01","2001-2002","Region 3","H3",0.50900286048919
2002-02-16,4.23367948363793,"02-16","2002-01-01","2001-2002","Region 3","H3",0.510155966595935
2002-02-23,4.24321752692571,"02-23","2002-01-01","2001-2002","Region 3","H3",0.511305295379968
2002-03-03,4.25272374447927,"03-03","2002-01-01","2001-2002","Region 3","H3",0.512450789181152
2002-03-10,4.26219763906086,"03-10","2002-01-01","2001-2002","Region 3","H3",0.513592388082622
2002-03-16,4.27163870724799,"03-16","2002-01-01","2001-2002","Region 3","H3",0.514730031422255
2002-03-23,4.28104645122593,"03-23","2002-01-01","2001-2002","Region 3","H3",0.51586365921366
2002-03-31,4.29042038981186,"03-31","2002-01-01","2001-2002","Region 3","H3",0.516993213474581
2002-04-07,4.29976006869537,"04-07","2002-01-01","2001-2002","Region 3","H3",0.518118639460872
2002-04-13,4.30906506988236,"04-13","2002-01-01","2001-2002","Region 3","H3",0.519239886804482
2002-04-20,4.31833502033106,"04-20","2002-01-01","2001-2002","Region 3","H3",0.52035691055409
2002-04-28,4.32756959977062,"04-28","2002-01-01","2001-2002","Region 3","H3",0.521469672117241
2002-05-05,4.3367685476942,"05-05","2002-01-01","2001-2002","Region 3","H3",0.52257814010301
2002-05-12,4.3459316695196,"05-12","2002-01-01","2001-2002","Region 3","H3",0.523682291064353
2002-05-18,4.3550588419118,"05-18","2002-01-01","2001-2002","Region 3","H3",0.524782110139469
2002-05-25,4.36415001726257,"05-25","2002-01-01","2001-2002","Region 3","H3",0.525877591591593
2002-06-02,4.37320522732356,"06-02","2002-01-01","2001-2002","Region 3","H3",0.526968739246782
2002-06-09,4.38222458598986,"06-09","2002-01-01","2001-2002","Region 3","H3",0.528055566829329
2002-06-15,4.39120829123203,"06-15","2002-01-01","2001-2002","Region 3","H3",0.529138098194574
2002-06-22,4.40015662617557,"06-22","2002-01-01","2001-2002","Region 3","H3",0.530216367458979
2002-06-30,4.40906995932739,"06-30","2002-01-01","2001-2002","Region 3","H3",0.531290419027414
2002-07-07,4.41794874395009,"07-07","2002-01-01","2002-2003","Region 3","H1",0.532360307517768
2002-07-13,4.42679351658571,"07-13","2002-01-01","2002-2003","Region 3","H1",0.53342609758305
2002-07-20,4.43560489473162,"07-20","2002-01-01","2002-2003","Region 3","H1",0.534487863631339
2002-07-27,4.44438357367251,"07-27","2002-01-01","2002-2003","Region 3","H1",0.535545689444047
2002-08-04,4.4531303224738,"08-04","2002-01-01","2002-2003","Region 3","H1",0.536599667693119
2002-08-11,4.46184597914306,"08-11","2002-01-01","2002-2003","Region 3","H1",0.537649899357989
2002-08-17,4.47053144496771,"08-17","2002-01-01","2002-2003","Region 3","H1",0.538696493043276
2002-08-24,4.47918767803896,"08-24","2002-01-01","2002-2003","Region 3","H1",0.539739564198429
2002-09-01,4.48781568597401,"09-01","2002-01-01","2002-2003","Region 3","H1",0.540779234240745
2002-09-08,4.49641651785022,"09-08","2002-01-01","2002-2003","Region 3","H1",0.541815629583447
2002-09-14,4.50499125536766,"09-14","2002-01-01","2002-2003","Region 3","H1",0.542848880570779
2002-09-21,4.51354100325844,"09-21","2002-01-01","2002-2003","Region 3","H1",0.543879120322331
2002-09-29,4.52206687896417,"09-29","2002-01-01","2002-2003","Region 3","H1",0.544906483489179
2002-10-06,4.53057000160526,"10-06","2002-01-01","2002-2003","Region 3","H1",0.545931104924697
2002-10-13,4.53905148026906,"10-13","2002-01-01","2002-2003","Region 3","H1",0.546953118273279
2002-10-19,4.54751240164666,"10-19","2002-01-01","2002-2003","Region 3","H1",0.547972654480582
2002-10-26,4.5559538170515,"10-26","2002-01-01","2002-2003","Region 3","H1",0.548989840229275
2002-11-03,4.56437672885625,"11-03","2002-01-01","2002-2003","Region 3","H1",0.550004796304696
2002-11-10,4.57278207638804,"11-10","2002-01-01","2002-2003","Region 3","H1",0.551017635895229
2002-11-16,4.58117072132549,"11-16","2002-01-01","2002-2003","Region 3","H1",0.552028462832657
2002-11-23,4.58954343264496,"11-23","2002-01-01","2002-2003","Region 3","H1",0.553037369778193
2002-12-01,4.59790087116703,"12-01","2002-01-01","2002-2003","Region 3","H1",0.55404443636034
2002-12-08,4.60624357375813,"12-08","2002-01-01","2002-2003","Region 3","H1",0.555049727271196
2002-12-14,4.61457193724613,"12-14","2002-01-01","2002-2003","Region 3","H1",0.556053290328297
2002-12-21,4.6228862021127,"12-21","2002-01-01","2002-2003","Region 3","H1",0.557055154509545
2002-12-28,4.63118643602883,"12-28","2002-01-01","2002-2003","Region 3","H1",0.558055327969255
2003-01-05,4.63947251730419,"01-05","2003-01-01","2002-2003","Region 3","H1",0.559053796043813
2003-01-12,4.64774411832453,"01-12","2003-01-01","2002-2003","Region 3","H1",0.560050519255888
2003-01-18,4.6560006890551,"01-18","2003-01-01","2002-2003","Region 3","H1",0.561045431326606
2003-01-25,4.66424144069174,"01-25","2003-01-01","2002-2003","Region 3","H1",0.562038437205515
2003-02-02,4.67246532954465,"02-02","2003-01-01","2002-2003","Region 3","H1",0.563029411128587
2003-02-09,4.68067104124317,"02-09","2003-01-01","2002-2003","Region 3","H1",0.564018194714908
2003-02-15,4.68885697535299,"02-15","2003-01-01","2002-2003","Region 3","H1",0.565004595113055
2003-02-22,4.69702123049977,"02-22","2003-01-01","2002-2003","Region 3","H1",0.565988383208502
2003-03-02,4.70516159009596,"03-02","2003-01-01","2002-2003","Region 3","H1",0.566969291903712
