"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1998-03-21,-1.63864935248513,"03-21","1998-01-01","1997-1998","Region 7","H3",-0.197456313724185
1998-03-28,-1.5976404906065,"03-28","1998-01-01","1997-1998","Region 7","H3",-0.192514769223344
1998-04-04,-1.55810276984581,"04-04","1998-01-01","1997-1998","Region 7","H3",-0.187750496389366
1998-04-12,-1.51991828126773,"04-12","1998-01-01","1997-1998","Region 7","H3",-0.183149287262693
1998-04-19,-1.48297956024511,"04-19","1998-01-01","1997-1998","Region 7","H3",-0.178698192416958
1998-04-25,-1.44718811533138,"04-25","1998-01-01","1997-1998","Region 7","H3",-0.174385343688943
1998-05-02,-1.41245335708119,"05-02","1998-01-01","1997-1998","Region 7","H3",-0.170199825102077
1998-05-10,-1.3786917954192,"05-10","1998-01-01","1997-1998","Region 7","H3",-0.16613157614983
1998-05-17,-1.345826415841,"05-17","1998-01-01","1997-1998","Region 7","H3",-0.162171316628282
1998-05-23,-1.3137861742239,"05-23","1998-01-01","1997-1998","Region 7","H3",-0.158310485761111
1998-05-30,-1.28250557055938,"05-30","1998-01-01","1997-1998","Region 7","H3",-0.154541190834594
1998-06-07,-1.25192427598277,"06-07","1998-01-01","1997-1998","Region 7","H3",-0.150856162254895
1998-06-14,-1.2219867969279,"06-14","1998-01-01","1997-1998","Region 7","H3",-0.1472487130789
1998-06-21,-1.19264216645779,"06-21","1998-01-01","1997-1998","Region 7","H3",-0.143712701819725
1998-06-27,-1.16384365681828,"06-27","1998-01-01","1997-1998","Region 7","H3",-0.140242497809608
1998-07-04,-1.13554850975143,"07-04","1998-01-01","1998-1999","Region 7","H3",-0.136832948702821
1998-07-12,-1.10771768259429,"07-12","1998-01-01","1998-1999","Region 7","H3",-0.133479349880712
1998-07-19,-1.08031560903206,"07-19","1998-01-01","1998-1999","Region 7","H3",-0.130177415622605
1998-07-25,-1.05330997381151,"07-25","1998-01-01","1998-1999","Region 7","H3",-0.126923251958888
1998-08-01,-1.02667150091316,"08-01","1998-01-01","1998-1999","Region 7","H3",-0.123713331145889
1998-08-09,-1.00037375473525,"08-09","1998-01-01","1998-1999","Region 7","H3",-0.12054446770865
1998-08-16,-0.974392953825559,"08-16","1998-01-01","1998-1999","Region 7","H3",-0.117413795995724
1998-08-22,-0.948707796650731,"08-22","1998-01-01","1998-1999","Region 7","H3",-0.114318749184473
1998-08-29,-0.923299298841021,"08-29","1998-01-01","1998-1999","Region 7","H3",-0.111257039669154
1998-09-05,-0.898150641303626,"09-05","1998-01-01","1998-1999","Region 7","H3",-0.108226640758664
1998-09-13,-0.873247028567246,"09-13","1998-01-01","1998-1999","Region 7","H3",-0.105225769607138
1998-09-20,-0.848575556703633,"09-20","1998-01-01","1998-1999","Region 7","H3",-0.10225287129857
1998-09-26,-0.82412509017077,"09-26","1998-01-01","1998-1999","Region 7","H3",-0.0993066040064897
1998-10-03,-0.79988614693232,"10-03","1998-01-01","1998-1999","Region 7","H3",-0.0963858251509184
1998-10-11,-0.775850791228513,"10-11","1998-01-01","1998-1999","Region 7","H3",-0.0934895784773235
1998-10-18,-0.752012533401123,"10-18","1998-01-01","1998-1999","Region 7","H3",-0.0906170819855851
1998-10-24,-0.728366236208042,"10-24","1998-01-01","1998-1999","Region 7","H3",-0.0877677166409545
1998-10-31,-0.70490802709886,"10-31","1998-01-01","1998-1999","Region 7","H3",-0.0849410158033132
1998-11-08,-0.681635215960224,"11-08","1998-01-01","1998-1999","Region 7","H3",-0.0821366553155341
1998-11-15,-0.658546217877483,"11-15","1998-01-01","1998-1999","Region 7","H3",-0.0793544441963043
1998-11-22,-0.63564048049607,"11-22","1998-01-01","1998-1999","Region 7","H3",-0.0765943158872132
1998-11-28,-0.612918415601781,"11-28","1998-01-01","1998-1999","Region 7","H3",-0.0738563200082145
1998-12-05,-0.59038133457278,"12-05","1998-01-01","1998-1999","Region 7","H3",-0.0711406145796304
1998-12-13,-0.568031387387877,"12-13","1998-01-01","1998-1999","Region 7","H3",-0.0684474586726829
1998-12-20,-0.545871504904943,"12-20","1998-01-01","1998-1999","Region 7","H3",-0.0657772054540761
1998-12-26,-0.523905344150253,"12-26","1998-01-01","1998-1999","Region 7","H3",-0.0631302955933936
1999-01-02,-0.502137236384567,"01-02","1999-01-01","1998-1999","Region 7","H3",-0.0605072510050901
1999-01-10,-0.480572137733699,"01-10","1999-01-01","1998-1999","Region 7","H3",-0.0579086688995035
1999-01-17,-0.459215582192172,"01-17","1999-01-01","1998-1999","Region 7","H3",-0.0553352161198223
1999-01-23,-0.4380736368266,"01-23","1999-01-01","1998-1999","Region 7","H3",-0.0527876237441179
1999-01-30,-0.417152859022135,"01-30","1999-01-01","1998-1999","Region 7","H3",-0.0502666819335668
1999-02-06,-0.396460255629936,"02-06","1999-01-01","1998-1999","Region 7","H3",-0.0477732350097428
1999-02-14,-0.376003243887067,"02-14","1999-01-01","1998-1999","Region 7","H3",-0.045308176745488
1999-02-21,-0.355789613991938,"02-21","1999-01-01","1998-1999","Region 7","H3",-0.042872445855274
1999-02-27,-0.335827493229012,"02-27","1999-01-01","1998-1999","Region 7","H3",-0.04046702167225
1999-03-06,-0.316125311545875,"03-06","1999-01-01","1998-1999","Region 7","H3",-0.0380929200002991
1999-03-14,-0.296691768494026,"03-14","1999-01-01","1998-1999","Region 7","H3",-0.035751189130422
1999-03-21,-0.277535801452246,"03-21","1999-01-01","1998-1999","Region 7","H3",-0.0334429060116722
1999-03-27,-0.258666555057748,"03-27","1999-01-01","1998-1999","Region 7","H3",-0.0311691725676255
1999-04-03,-0.240093351776121,"04-03","1999-01-01","1998-1999","Region 7","H3",-0.0289311121500761
1999-04-11,-0.221825663546076,"04-11","1999-01-01","1998-1999","Region 7","H3",-0.026729866122244
1999-04-18,-0.203873084439192,"04-18","1999-01-01","1998-1999","Region 7","H3",-0.0245665905642907
1999-04-25,-0.186245304279034,"04-25","1999-01-01","1998-1999","Region 7","H3",-0.022442453094437
1999-05-01,-0.168952083166648,"05-01","1999-01-01","1998-1999","Region 7","H3",-0.0203586297993004
1999-05-08,-0.152003226862756,"05-08","1999-01-01","1998-1999","Region 7","H3",-0.0183163022674633
1999-05-16,-0.135408562978911,"05-16","1999-01-01","1998-1999","Region 7","H3",-0.0163166547205208
1999-05-23,-0.119177917931994,"05-23","1999-01-01","1998-1999","Region 7","H3",-0.0143608712361106
1999-05-29,-0.103321094617831,"05-29","1999-01-01","1998-1999","Region 7","H3",-0.0124501330575968
1999-06-05,-0.0878478507610691,"06-05","1999-01-01","1998-1999","Region 7","H3",-0.010585615985242
1999-06-13,-0.0727678778992667,"06-13","1999-01-01","1998-1999","Region 7","H3",-0.00876848784380254
1999-06-20,-0.058090780959897,"06-20","1999-01-01","1998-1999","Region 7","H3",-0.00699990602156869
1999-06-26,-0.0438260583893459,"06-26","1999-01-01","1998-1999","Region 7","H3",-0.00528101507592036
1999-07-03,-0.0299830827932361,"07-03","1999-01-01","1999-2000","Region 7","H3",-0.00361294440049714
1999-07-10,-0.0165710820474225,"07-10","1999-01-01","1999-2000","Region 7","H3",-0.00199680594908406
1999-07-18,-0.00359912083890951,"07-18","1999-01-01","1999-2000","Region 7","H3",-0.000433692011302593
1999-07-25,0.00892391740435378,"07-25","1999-01-01","1999-2000","Region 7","H3",0.00107532696483873
1999-07-31,0.0209893482361291,"07-31","1999-01-01","1999-2000","Region 7","H3",0.0025292045085142
1999-08-07,0.0325887036089776,"08-07","1999-01-01","1999-2000","Region 7","H3",0.00392692022483019
1999-08-15,0.0437137490279393,"08-15","1999-01-01","1999-2000","Region 7","H3",0.00526748186183375
1999-08-22,0.0543565004839988,"08-22","1999-01-01","1999-2000","Region 7","H3",0.00654992735098564
1999-08-28,0.0645092412107446,"08-28","1999-01-01","1999-2000","Region 7","H3",0.00777332682632812
1999-09-04,0.0741645383084617,"09-04","1999-01-01","1999-2000","Region 7","H3",0.00893678462767879
1999-09-12,0.0833152592804624,"09-12","1999-01-01","1999-2000","Region 7","H3",0.0100394412932489
1999-09-19,0.0919545885270014,"09-19","1999-01-01","1999-2000","Region 7","H3",0.0110804755471507
1999-09-26,0.100076043842719,"09-26","1999-01-01","1999-2000","Region 7","H3",0.0120591062873303
1999-10-02,0.107673492963962,"10-02","1999-01-01","1999-2000","Region 7","H3",0.0129745945795098
1999-10-09,0.114741170212784,"10-09","1999-01-01","1999-2000","Region 7","H3",0.0138262456627805
1999-10-17,0.121273693284641,"10-17","1999-01-01","1999-2000","Region 7","H3",0.01461341097251
1999-10-24,0.127266080226977,"10-24","1999-01-01","1999-2000","Region 7","H3",0.0153354901862528
1999-10-30,0.132713766655927,"10-30","1999-01-01","1999-2000","Region 7","H3",0.0159919332983526
1999-11-06,0.137612623258165,"11-06","1999-01-01","1999-2000","Region 7","H3",0.0165822427289056
1999-11-14,0.141958973624598,"11-14","1999-01-01","1999-2000","Region 7","H3",0.0171059754727095
1999-11-21,0.145749612462027,"11-21","1999-01-01","1999-2000","Region 7","H3",0.0175627452937595
1999-11-27,0.148981824228116,"11-27","1999-01-01","1999-2000","Region 7","H3",0.0179522249707508
1999-12-04,0.151653402233865,"12-04","1999-01-01","1999-2000","Region 7","H3",0.0182741485989156
1999-12-11,0.153762668256507,"12-11","1999-01-01","1999-2000","Region 7","H3",0.0185283139533661
1999-12-19,0.155308492703934,"12-19","1999-01-01","1999-2000","Region 7","H3",0.0187145849188968
1999-12-26,0.156290315369731,"12-26","1999-01-01","1999-2000","Region 7","H3",0.0188328939909536
2000-01-01,0.156708166815374,"01-01","2000-01-01","1999-2000","Region 7","H3",0.0188832448521773
2000-01-08,0.156562690413197,"01-08","2000-01-01","1999-2000","Region 7","H3",0.0188657150285672
2000-01-15,0.155855165080269,"01-15","2000-01-01","1999-2000","Region 7","H3",0.0187804586289021
2000-01-22,0.154587528729315,"01-22","2000-01-01","1999-2000","Region 7","H3",0.0186277091705616
2000-01-29,0.152762402458161,"01-29","2000-01-01","1999-2000","Region 7","H3",0.0184077824943409
2000-02-05,0.150383115493878,"02-05","2000-01-01","1999-2000","Region 7","H3",0.0181210797702059
2000-02-12,0.147453730901707,"02-12","2000-01-01","1999-2000","Region 7","H3",0.0177680905952044
2000-02-19,0.143979072062003,"02-19","2000-01-01","1999-2000","Region 7","H3",0.017349396183922
2000-02-26,0.139964749910581,"02-26","2000-01-01","1999-2000","Region 7","H3",0.0168656726509288
2000-03-04,0.135417190929091,"03-04","2000-01-01","1999-2000","Region 7","H3",0.0163176943836037
2000-03-11,0.130343665862152,"03-11","2000-01-01","1999-2000","Region 7","H3",0.0157063375025323
2000-03-18,0.124752319126991,"03-18","2000-01-01","1999-2000","Region 7","H3",0.0150325834053519
2000-03-25,0.118652198868865,"03-25","2000-01-01","1999-2000","Region 7","H3",0.0142975223884132
2000-04-01,0.112053287602055,"04-01","2000-01-01","1999-2000","Region 7","H3",0.0135023573390015
2000-04-08,0.104966533360855,"04-08","2000-01-01","1999-2000","Region 7","H3",0.0126484074890142
2000-04-15,0.0974038812683907,"04-15","2000-01-01","1999-2000","Region 7","H3",0.0117371122189847
2000-04-22,0.0893783054126667,"04-22","2000-01-01","1999-2000","Region 7","H3",0.0107700348991287
2000-04-29,0.0809038408991736,"04-29","2000-01-01","1999-2000","Region 7","H3",0.00974886675166443
2000-05-06,0.0719956159275101,"05-06","2000-01-01","1999-2000","Region 7","H3",0.00867543071602766
2000-05-13,0.0626698837158285,"05-13","2000-01-01","1999-2000","Region 7","H3",0.00755168529574914
2000-05-20,0.0529440540714839,"05-20","2000-01-01","1999-2000","Region 7","H3",0.00637972836269984
2000-05-27,0.0428367243790073,"05-27","2000-01-01","1999-2000","Region 7","H3",0.00516180089112411
2000-06-03,0.0323677097477449,"06-03","2000-01-01","1999-2000","Region 7","H3",0.00390029059041297
2000-06-10,0.0215580720311315,"06-10","2000-01-01","1999-2000","Region 7","H3",0.00259773540191009
2000-06-17,0.0104301473980238,"06-17","2000-01-01","1999-2000","Region 7","H3",0.00125682682124171
2000-06-25,-0.000992427896085422,"06-25","2000-01-01","1999-2000","Region 7","H3",-0.000119586996266704
2000-07-02,-0.0126846939230917,"07-02","2000-01-01","2000-2001","Region 7","H1",-0.00152849839349385
2000-07-09,-0.0246203460997896,"07-09","2000-01-01","2000-2001","Region 7","H1",-0.00296673768314456
2000-07-16,-0.0367717172595648,"07-16","2000-01-01","2000-2001","Region 7","H1",-0.00443097098739892
2000-07-23,-0.049109763259945,"07-23","2000-01-01","2000-2001","Region 7","H1",-0.00591769850363037
2000-07-30,-0.0616040526366058,"07-30","2000-01-01","2000-2001","Region 7","H1",-0.00742325325771926
2000-08-06,-0.0742227608400177,"08-06","2000-01-01","2000-2001","Region 7","H1",-0.00894380040957216
2000-08-13,-0.0869326696122097,"08-13","2000-01-01","2000-2001","Region 7","H1",-0.0104753371780221
2000-08-20,-0.0996991720769992,"08-20","2000-01-01","2000-2001","Region 7","H1",-0.0120136934541986
2000-08-27,-0.112486284126099,"08-27","2000-01-01","2000-2001","Region 7","H1",-0.0135545331735468
2000-09-03,-0.125256662684617,"09-03","2000-01-01","2000-2001","Region 7","H1",-0.0150933565168101
2000-09-10,-0.137971631431285,"09-10","2000-01-01","2000-2001","Region 7","H1",-0.0166255030093027
2000-09-17,-0.150591214529999,"09-17","2000-01-01","2000-2001","Region 7","H1",-0.0181461555855411
2000-09-24,-0.163074178899001,"09-24","2000-01-01","2000-2001","Region 7","H1",-0.0196503456826571
2000-10-01,-0.1753780855011,"10-01","2000-01-01","2000-2001","Region 7","H1",-0.0211329594208389
2000-10-08,-0.187459350082233,"10-08","2000-01-01","2000-2001","Region 7","H1",-0.0225887449222942
2000-10-15,-0.199273313715859,"10-15","2000-01-01","2000-2001","Region 7","H1",-0.0240123208118093
2000-10-22,-0.210774323427275,"10-22","2000-01-01","2000-2001","Region 7","H1",-0.0253981859319328
2000-10-29,-0.221915823075022,"10-29","2000-01-01","2000-2001","Region 7","H1",-0.026740730294134
2000-11-05,-0.232650454557554,"11-05","2000-01-01","2000-2001","Region 7","H1",-0.0280342472741479
2000-11-12,-0.242930169292652,"11-12","2000-01-01","2000-2001","Region 7","H1",-0.0292729470451822
2000-11-19,-0.25270634978763,"11-19","2000-01-01","2000-2001","Region 7","H1",-0.0304509712270567
2000-11-26,-0.2619299409814,"11-26","2000-01-01","2000-2001","Region 7","H1",-0.0315624087128486
2000-12-03,-0.270551590898432,"12-03","2000-01-01","2000-2001","Region 7","H1",-0.0326013126176137
2000-12-10,-0.278521800012119,"12-10","2000-01-01","2000-2001","Region 7","H1",-0.033561718276587
2000-12-17,-0.28579107857453,"12-17","2000-01-01","2000-2001","Region 7","H1",-0.0344376622033283
2000-12-24,-0.292310111034469,"12-24","2000-01-01","2000-2001","Region 7","H1",-0.0352232019020048
2000-12-31,-0.298029926539353,"12-31","2000-01-01","2000-2001","Region 7","H1",-0.0359124364127707
2001-01-06,-0.302902074402256,"01-06","2001-01-01","2000-2001","Region 7","H1",-0.036499527455445
2001-01-13,-0.30687880331628,"01-13","2001-01-01","2000-2001","Region 7","H1",-0.0369787210247419
2001-01-21,-0.309913243016854,"01-21","2001-01-01","2000-2001","Region 7","H1",-0.0373443692804747
2001-01-28,-0.311959587030774,"01-28","2001-01-01","2000-2001","Region 7","H1",-0.0375909525687099
2001-02-04,-0.312973275109947,"02-04","2001-01-01","2000-2001","Region 7","H1",-0.0377131014049303
2001-02-10,-0.312911173928799,"02-10","2001-01-01","2000-2001","Region 7","H1",-0.0377056182479701
2001-02-17,-0.311731754627022,"02-17","2001-01-01","2000-2001","Region 7","H1",-0.0375634988938137
2001-02-25,-0.309395265803125,"02-25","2001-01-01","2000-2001","Region 7","H1",-0.0372819533212208
2001-03-04,-0.305863900607641,"03-04","2001-01-01","2000-2001","Region 7","H1",-0.0368564258263625
2001-03-10,-0.301101956646102,"03-10","2001-01-01","2000-2001","Region 7","H1",-0.0362826142910389
2001-03-17,-0.295075987478501,"03-17","2001-01-01","2000-2001","Region 7","H1",-0.0355564884382775
2001-03-25,-0.287754944591263,"03-25","2001-01-01","2000-2001","Region 7","H1",-0.0346743069398756
2001-04-01,-0.279110308817091,"04-01","2001-01-01","2000-2001","Region 7","H1",-0.0336326332524162
2001-04-08,-0.269116210284323,"04-08","2001-01-01","2000-2001","Region 7","H1",-0.0324283500710974
2001-04-14,-0.257749536088245,"04-14","2001-01-01","2000-2001","Region 7","H1",-0.0310586723040647
2001-04-21,-0.244990024989463,"04-21","2001-01-01","2000-2001","Region 7","H1",-0.0295211584835104
2001-04-29,-0.230820348556982,"04-29","2001-01-01","2000-2001","Region 7","H1",-0.0278137205433684
2001-05-06,-0.215226178284417,"05-06","2001-01-01","2000-2001","Region 7","H1",-0.0259346319067799
2001-05-12,-0.19819623831544,"05-12","2001-01-01","2000-2001","Region 7","H1",-0.0238825338394792
2001-05-19,-0.17972234351862,"05-19","2001-01-01","2000-2001","Region 7","H1",-0.0216564400377904
2001-05-27,-0.159799422751671,"05-27","2001-01-01","2000-2001","Region 7","H1",-0.0192557394319563
2001-06-03,-0.138425527251109,"06-03","2001-01-01","2000-2001","Region 7","H1",-0.0166801971970869
2001-06-09,-0.115601824175596,"06-09","2001-01-01","2000-2001","Region 7","H1",-0.0139299539751361
2001-06-16,-0.091332575420605,"06-16","2001-01-01","2000-2001","Region 7","H1",-0.0110055233220814
2001-06-24,-0.0656251019088761,"06-24","2001-01-01","2000-2001","Region 7","H1",-0.00790778740494343
2001-07-01,-0.0384897336465223,"07-01","2001-01-01","2001-2002","Region 7","H3",-0.00463799098357558
2001-07-08,-0.0099397459187702,"07-08","2001-01-01","2001-2002","Region 7","H3",-0.00119773372228711
2001-07-14,0.0200087179170174,"07-14","2001-01-01","2001-2002","Region 7","H3",0.00241103911355383
2001-07-21,0.0513367365003671,"07-21","2001-01-01","2001-2002","Region 7","H3",0.00618604751078634
2001-07-29,0.0840227127754848,"07-29","2001-01-01","2001-2002","Region 7","H3",0.0101246890364873
2001-08-05,0.118042487833095,"08-05","2001-01-01","2001-2002","Region 7","H3",0.0142240525558481
2001-08-11,0.153369465501751,"08-11","2001-01-01","2001-2002","Region 7","H3",0.0184809332453564
2001-08-18,0.189974746827113,"08-18","2001-01-01","2001-2002","Region 7","H3",0.0228918487974732
2001-08-26,0.227827273504674,"08-26","2001-01-01","2001-2002","Region 7","H3",0.0274530567041937
2001-09-02,0.266893979263893,"09-02","2001-01-01","2001-2002","Region 7","H3",0.0321605724987497
2001-09-08,0.307139948141241,"09-08","2001-01-01","2001-2002","Region 7","H3",0.0370101888274215
2001-09-15,0.348528578527652,"09-15","2001-01-01","2001-2002","Region 7","H3",0.0419974952171622
2001-09-22,0.391021751833965,"09-22","2001-01-01","2001-2002","Region 7","H3",0.0471178983996872
2001-09-30,0.434580004587439,"09-30","2001-01-01","2001-2002","Region 7","H3",0.0523666430490067
2001-10-07,0.479162702754187,"10-07","2001-01-01","2001-2002","Region 7","H3",0.0577388327871795
2001-10-13,0.524728217077747,"10-13","2001-01-01","2001-2002","Region 7","H3",0.0632294513125107
2001-10-20,0.571234098232773,"10-20","2001-01-01","2001-2002","Region 7","H3",0.0688333835054719
2001-10-28,0.618637250615756,"10-28","2001-01-01","2001-2002","Region 7","H3",0.0745454363703843
2001-11-04,0.666894103631072,"11-04","2001-01-01","2001-2002","Region 7","H3",0.0803603596752898
2001-11-10,0.715960779380144,"11-10","2001-01-01","2001-2002","Region 7","H3",0.0862728661583993
2001-11-17,0.76579325572299,"11-17","2001-01-01","2001-2002","Region 7","H3",0.0922776511769168
2001-11-25,0.816347523753793,"11-25","2001-01-01","2001-2002","Region 7","H3",0.0983694116827553
2001-12-02,0.867579738813774,"12-02","2001-01-01","2001-2002","Region 7","H3",0.104542864419503
2001-12-09,0.919446364253977,"12-09","2001-01-01","2001-2002","Region 7","H3",0.110792763245755
2001-12-15,0.971904307255764,"12-15","2001-01-01","2001-2002","Region 7","H3",0.117113915501408
2001-12-22,1.02491104611599,"12-22","2001-01-01","2001-2002","Region 7","H3",0.12350119734545
2001-12-30,1.07842474850523,"12-30","2001-01-01","2001-2002","Region 7","H3",0.129949568006011
2002-01-06,1.1324043803092,"01-06","2002-01-01","2001-2002","Region 7","H3",0.13645408289569
2002-01-12,1.18680980476397,"01-12","2002-01-01","2001-2002","Region 7","H3",0.14300990555729
2002-01-19,1.24160187169329,"01-19","2002-01-01","2001-2002","Region 7","H3",0.149612318416871
2002-01-27,1.29674249675003,"01-27","2002-01-01","2001-2002","Region 7","H3",0.156256732332294
2002-02-03,1.35219473065213,"02-03","2002-01-01","2001-2002","Region 7","H3",0.162938694936114
2002-02-09,1.40792281848564,"02-09","2002-01-01","2001-2002","Region 7","H3",0.169653897781564
2002-02-16,1.46389224922312,"02-16","2002-01-01","2001-2002","Region 7","H3",0.176398182309491
2002-02-23,1.52006979567381,"02-23","2002-01-01","2001-2002","Region 7","H3",0.183167544662334
2002-03-03,1.57642354514293,"03-03","2002-01-01","2001-2002","Region 7","H3",0.189958139378545
2002-03-10,1.63292292113046,"03-10","2002-01-01","2001-2002","Region 7","H3",0.196766282007287
2002-03-16,1.68953869644593,"03-16","2002-01-01","2001-2002","Region 7","H3",0.203588450688754
2002-03-23,1.74624299815398,"03-23","2002-01-01","2001-2002","Region 7","H3",0.210421286750108
2002-03-31,1.80300930479748,"03-31","2002-01-01","2001-2002","Region 7","H3",0.217261594370871
2002-04-07,1.85981243637039,"04-07","2002-01-01","2001-2002","Region 7","H3",0.224106339374655
2002-04-13,1.91662853753196,"04-13","2002-01-01","2001-2002","Region 7","H3",0.230952647206486
2002-04-20,1.97343505456836,"04-20","2002-01-01","2001-2002","Region 7","H3",0.237797800156692
2002-04-28,2.03021070661721,"04-28","2002-01-01","2001-2002","Region 7","H3",0.244639233893478
2002-05-05,2.08693545167622,"05-05","2002-01-01","2001-2002","Region 7","H3",0.25147453336698
2002-05-12,2.14359044791865,"05-12","2002-01-01","2001-2002","Region 7","H3",0.258301428147809
2002-05-18,2.20015801083785,"05-18","2002-01-01","2001-2002","Region 7","H3",0.265117787262982
2002-05-25,2.25662156673871,"05-25","2002-01-01","2001-2002","Region 7","H3",0.271921613591681
2002-06-02,2.3129656030889,"06-02","2002-01-01","2001-2002","Region 7","H3",0.278711037882593
2002-06-09,2.36917561623461,"06-09","2002-01-01","2001-2002","Region 7","H3",0.285484312453695
2002-06-15,2.4252380569771,"06-15","2002-01-01","2001-2002","Region 7","H3",0.292239804634254
2002-06-22,2.48114027449558,"06-22","2002-01-01","2001-2002","Region 7","H3",0.298975990007572
2002-06-30,2.53687045909124,"06-30","2002-01-01","2001-2002","Region 7","H3",0.305691445511666
2002-07-07,2.59241758421435,"07-07","2002-01-01","2002-2003","Region 7","H1",0.312384842453576
2002-07-13,2.64777134822335,"07-13","2002-01-01","2002-2003","Region 7","H1",0.319054939491358
2002-07-20,2.70292211631013,"07-20","2002-01-01","2002-2003","Region 7","H1",0.325700575636125
2002-07-27,2.75786086301031,"07-27","2002-01-01","2002-2003","Region 7","H1",0.332320663324557
2002-08-04,2.81257911570003,"08-04","2002-01-01","2002-2003","Region 7","H1",0.338914181610305
2002-08-11,2.86706889946268,"08-11","2002-01-01","2002-2003","Region 7","H1",0.34548016952046
2002-08-17,2.9213226836884,"08-17","2002-01-01","2002-2003","Region 7","H1",0.352017719620822
2002-08-24,2.97533333074725,"08-24","2002-01-01","2002-2003","Region 7","H1",0.35852597183105
2002-09-01,3.02909404705297,"09-01","2002-01-01","2002-2003","Region 7","H1",0.365004107527866
2002-09-08,3.08259833680718,"09-08","2002-01-01","2002-2003","Region 7","H1",0.371451343971267
2002-09-14,3.13583995868588,"09-14","2002-01-01","2002-2003","Region 7","H1",0.377866929085265
2002-09-21,3.1888128856979,"09-21","2002-01-01","2002-2003","Region 7","H1",0.384250136620854
2002-09-29,3.24151126841187,"09-29","2002-01-01","2002-2003","Region 7","H1",0.39060026172489
2002-10-06,3.29392940171186,"10-06","2002-01-01","2002-2003","Region 7","H1",0.39691661693415
2002-10-13,3.34606169520331,"10-13","2002-01-01","2002-2003","Region 7","H1",0.403198528609273
2002-10-19,3.39790264735075,"10-19","2002-01-01","2002-2003","Region 7","H1",0.409445333818368
2002-10-26,3.44944682338663,"10-26","2002-01-01","2002-2003","Region 7","H1",0.415656377675042
2002-11-03,3.50068883698745,"11-03","2002-01-01","2002-2003","Region 7","H1",0.42183101113038
2002-11-10,3.55162333566914,"11-10","2002-01-01","2002-2003","Region 7","H1",0.4279685892131
2002-11-16,3.60224498981002,"11-16","2002-01-01","2002-2003","Region 7","H1",0.434068469706824
2002-11-23,3.65254848516578,"11-23","2002-01-01","2002-2003","Region 7","H1",0.440130012248142
2002-12-01,3.70252851869883,"12-01","2002-01-01","2002-2003","Region 7","H1",0.446152577824041
2002-12-08,3.7521797975039,"12-08","2002-01-01","2002-2003","Region 7","H1",0.452135528642453
2002-12-14,3.80149704057436,"12-14","2002-01-01","2002-2003","Region 7","H1",0.458078228345085
2002-12-21,3.85047498311922,"12-21","2002-01-01","2002-2003","Region 7","H1",0.463980042527623
