"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1997-09-27,0.9930415703105,"09-27","1997-01-01","1997-1998","Region 1","H3",0.119660943661323
1997-10-05,0.912461103817173,"10-05","1997-01-01","1997-1998","Region 1","H3",0.109951043341394
1997-10-12,0.832487214361724,"10-12","1997-01-01","1997-1998","Region 1","H3",0.100314235209068
1997-10-18,0.754125234019441,"10-18","1997-01-01","1997-1998","Region 1","H3",0.0908716612068585
1997-10-25,0.678748976226446,"10-25","1997-01-01","1997-1998","Region 1","H3",0.0817888650713969
1997-11-01,0.608190197454271,"11-01","1997-01-01","1997-1998","Region 1","H3",0.0732865724142737
1997-11-09,0.544838866461382,"11-09","1997-01-01","1997-1998","Region 1","H3",0.0656527731097395
1997-11-16,0.491752523622837,"11-16","1997-01-01","1997-1998","Region 1","H3",0.0592558990316456
1997-11-22,0.452767775803682,"11-22","1997-01-01","1997-1998","Region 1","H3",0.0545582591221903
1997-11-29,0.432588610727279,"11-29","1997-01-01","1997-1998","Region 1","H3",0.0521266812230043
1997-12-07,0.436775159666047,"12-07","1997-01-01","1997-1998","Region 1","H3",0.0526311579857854
1997-12-14,0.47144125192214,"12-14","1997-01-01","1997-1998","Region 1","H3",0.0568084023594701
1997-12-20,0.542275171164484,"12-20","1997-01-01","1997-1998","Region 1","H3",0.0653438492865495
1997-12-27,0.652365500491595,"12-27","1997-01-01","1997-1998","Region 1","H3",0.0786096712713723
1998-01-04,0.798814056947635,"01-04","1998-01-01","1997-1998","Region 1","H3",0.0962566389183448
1998-01-11,0.969998320681691,"01-11","1998-01-01","1997-1998","Region 1","H3",0.116884245204737
1998-01-18,1.14720959837072,"01-18","1998-01-01","1997-1998","Region 1","H3",0.138238103240174
1998-01-24,1.31162647878266,"01-24","1998-01-01","1997-1998","Region 1","H3",0.15805024369044
1998-01-31,1.45125190886096,"01-31","1998-01-01","1997-1998","Region 1","H3",0.17487502849483
1998-02-08,1.5625009568845,"02-08","1998-01-01","1997-1998","Region 1","H3",0.188280475422654
1998-02-15,1.64747161437158,"02-15","1998-01-01","1997-1998","Region 1","H3",0.198519391257011
1998-02-21,1.71062128997793,"02-21","1998-01-01","1997-1998","Region 1","H3",0.206128891202315
1998-02-28,1.75667925965369,"02-28","1998-01-01","1997-1998","Region 1","H3",0.211678850317121
1998-03-08,1.78975790442593,"03-08","1998-01-01","1997-1998","Region 1","H3",0.215664808173092
1998-03-15,1.8131356727521,"03-15","1998-01-01","1997-1998","Region 1","H3",0.218481815942192
1998-03-21,1.82931923946286,"03-21","1998-01-01","1997-1998","Region 1","H3",0.220431926513908
1998-03-28,1.84018710364507,"03-28","1998-01-01","1997-1998","Region 1","H3",0.221741497958354
1998-04-04,1.84713473192748,"04-04","1998-01-01","1997-1998","Region 1","H3",0.222578683209542
1998-04-12,1.85119608215626,"04-12","1998-01-01","1997-1998","Region 1","H3",0.223068073599074
1998-04-19,1.85313797320278,"04-19","1998-01-01","1997-1998","Region 1","H3",0.223302070364226
1998-04-25,1.85353088185509,"04-25","1998-01-01","1997-1998","Region 1","H3",0.223349415633058
1998-05-02,1.85280120669931,"05-02","1998-01-01","1997-1998","Region 1","H3",0.223261490192354
1998-05-10,1.85126958207319,"05-10","1998-01-01","1997-1998","Region 1","H3",0.223076930297203
1998-05-17,1.84917889880717,"05-17","1998-01-01","1997-1998","Region 1","H3",0.222825004154344
1998-05-23,1.84671479345351,"05-23","1998-01-01","1997-1998","Region 1","H3",0.222528080862594
1998-05-30,1.84402064055623,"05-30","1998-01-01","1997-1998","Region 1","H3",0.222203436972857
1998-06-07,1.84120853117254,"06-07","1998-01-01","1997-1998","Region 1","H3",0.221864579393686
1998-06-14,1.83836731562528,"06-14","1998-01-01","1997-1998","Region 1","H3",0.221522214538382
1998-06-21,1.83556849461289,"06-21","1998-01-01","1997-1998","Region 1","H3",0.221184958200385
1998-06-27,1.83287053062476,"06-27","1998-01-01","1997-1998","Region 1","H3",0.220859855076371
1998-07-04,1.83032199829328,"07-04","1998-01-01","1998-1999","Region 1","H3",0.220552758381878
1998-07-12,1.82796388115101,"07-12","1998-01-01","1998-1999","Region 1","H3",0.220268606609239
1998-07-19,1.82583124128701,"07-19","1998-01-01","1998-1999","Region 1","H3",0.220011624720217
