"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1998-07-04,2.8067433409115,"07-04","1998-01-01","1998-1999","Region 7","H3",0.338210974071902
1998-07-12,2.79766784970597,"07-12","1998-01-01","1998-1999","Region 7","H3",0.337117382550346
1998-07-19,2.78872550640214,"07-19","1998-01-01","1998-1999","Region 7","H3",0.336039835275115
1998-07-25,2.77992363356157,"07-25","1998-01-01","1998-1999","Region 7","H3",0.334979214610704
1998-08-01,2.77126941055077,"08-01","1998-01-01","1998-1999","Region 7","H3",0.333936385666692
1998-08-09,2.76276986854,"08-09","1998-01-01","1998-1999","Region 7","H3",0.332912195695088
1998-08-16,2.75443188568618,"08-16","1998-01-01","1998-1999","Region 7","H3",0.331907473509884
1998-08-22,2.74626218249344,"08-22","1998-01-01","1998-1999","Region 7","H3",0.330923028928002
1998-08-29,2.73826731734358,"08-29","1998-01-01","1998-1999","Region 7","H3",0.329959652230712
1998-09-05,2.73045368218772,"09-05","1998-01-01","1998-1999","Region 7","H3",0.329018113644485
1998-09-13,2.72282749838994,"09-13","1998-01-01","1998-1999","Region 7","H3",0.328099162840148
1998-09-20,2.71539481271245,"09-20","1998-01-01","1998-1999","Region 7","H3",0.327203528449103
1998-09-26,2.7081614934316,"09-26","1998-01-01","1998-1999","Region 7","H3",0.32633191759531
1998-10-03,2.70113322657312,"10-03","1998-01-01","1998-1999","Region 7","H3",0.325485015441631
1998-10-11,2.69431551225479,"10-11","1998-01-01","1998-1999","Region 7","H3",0.324663484749125
1998-10-18,2.68771366112404,"10-18","1998-01-01","1998-1999","Region 7","H3",0.323867965447782
1998-10-24,2.68133279087794,"10-24","1998-01-01","1998-1999","Region 7","H3",0.323099074217187
1998-10-31,2.67517782285276,"10-31","1998-01-01","1998-1999","Region 7","H3",0.322357404075554
1998-11-08,2.66925347867005,"11-08","1998-01-01","1998-1999","Region 7","H3",0.321643523975595
1998-11-15,2.6635642769264,"11-15","1998-01-01","1998-1999","Region 7","H3",0.320957978405622
1998-11-22,2.6581145299139,"11-22","1998-01-01","1998-1999","Region 7","H3",0.320301286994379
1998-11-28,2.65290834035868,"11-28","1998-01-01","1998-1999","Region 7","H3",0.319673944118025
1998-12-05,2.64794959816504,"12-05","1998-01-01","1998-1999","Region 7","H3",0.319076418507814
1998-12-13,2.6432419771531,"12-13","1998-01-01","1998-1999","Region 7","H3",0.318509152856979
1998-12-20,2.6387889317784,"12-20","1998-01-01","1998-1999","Region 7","H3",0.317972563425444
1998-12-26,2.63459369382228,"12-26","1998-01-01","1998-1999","Region 7","H3",0.317467039641021
1999-01-02,2.6306592690426,"01-02","1999-01-01","1998-1999","Region 7","H3",0.31699294369582
1999-01-10,2.62698843377511,"01-10","1999-01-01","1998-1999","Region 7","H3",0.316550610136715
1999-01-17,2.62358373147636,"01-17","1999-01-01","1998-1999","Region 7","H3",0.316140345448777
1999-01-23,2.62044746920034,"01-23","1999-01-01","1998-1999","Region 7","H3",0.315762427630693
1999-01-30,2.61758171400144,"01-30","1999-01-01","1998-1999","Region 7","H3",0.315417105761342
1999-02-06,2.61498828925799,"02-06","1999-01-01","1998-1999","Region 7","H3",0.315104599556775
1999-02-14,2.61266877091132,"02-14","1999-01-01","1998-1999","Region 7","H3",0.314825098917022
1999-02-21,2.61062448361671,"02-21","1999-01-01","1998-1999","Region 7","H3",0.314578763462293
1999-02-27,2.60885649680398,"02-27","1999-01-01","1998-1999","Region 7","H3",0.314365722058269
1999-03-06,2.6073656206467,"03-06","1999-01-01","1998-1999","Region 7","H3",0.314186072330407
1999-03-14,2.60615240194073,"03-14","1999-01-01","1998-1999","Region 7","H3",0.314039880167295
1999-03-21,2.60521711989415,"03-21","1999-01-01","1998-1999","Region 7","H3",0.313927179213347
1999-03-27,2.6045597818325,"03-27","1999-01-01","1998-1999","Region 7","H3",0.313847970351288
1999-04-03,2.60418011882507,"04-03","1999-01-01","1998-1999","Region 7","H3",0.313802221175121
1999-04-11,2.60407758123966,"04-11","1999-01-01","1998-1999","Region 7","H3",0.313789865454477
1999-04-18,2.60425133423541,"04-18","1999-01-01","1998-1999","Region 7","H3",0.313810802591507
1999-04-25,2.60470025320523,"04-25","1999-01-01","1998-1999","Region 7","H3",0.313864897071701
1999-05-01,2.60542291918179,"05-01","1999-01-01","1998-1999","Region 7","H3",0.3139519779103
1999-05-08,2.60641761422289,"05-08","1999-01-01","1998-1999","Region 7","H3",0.314071838096251
1999-05-16,2.60768231679492,"05-16","1999-01-01","1998-1999","Region 7","H3",0.314224234035902
1999-05-23,2.60921469717518,"05-23","1999-01-01","1998-1999","Region 7","H3",0.314408884998996
1999-05-29,2.61101211289672,"05-29","1999-01-01","1998-1999","Region 7","H3",0.314625472569769
1999-06-05,2.61307160426188,"06-05","1999-01-01","1998-1999","Region 7","H3",0.314873640106341
1999-06-13,2.61538988995358,"06-13","1999-01-01","1998-1999","Region 7","H3",0.315152992211871
1999-06-20,2.61796336277629,"06-20","1999-01-01","1998-1999","Region 7","H3",0.315463094221353
1999-06-26,2.62078808556151,"06-26","1999-01-01","1998-1999","Region 7","H3",0.315803471708224
1999-07-03,2.62385978727574,"07-03","1999-01-01","1999-2000","Region 7","H3",0.316173610015382
1999-07-10,2.62717385937202,"07-10","1999-01-01","1999-2000","Region 7","H3",0.316572953815539
1999-07-18,2.63072535242919,"07-18","1999-01-01","1999-2000","Region 7","H3",0.317000906706268
1999-07-25,2.6345089731265,"07-25","1999-01-01","1999-2000","Region 7","H3",0.31745683084543
1999-07-31,2.63851908160412,"07-31","1999-01-01","1999-2000","Region 7","H3",0.31794004663313
1999-08-07,2.64274968926387,"08-07","1999-01-01","1999-2000","Region 7","H3",0.318449832446697
1999-08-15,2.64719445706708,"08-15","1999-01-01","1999-2000","Region 7","H3",0.318985424435581
1999-08-22,2.6518466943905,"08-22","1999-01-01","1999-2000","Region 7","H3",0.319546016383493
1999-08-28,2.65669935850382,"08-28","1999-01-01","1999-2000","Region 7","H3",0.320130759645438
1999-09-04,2.66174505473554,"09-04","1999-01-01","1999-2000","Region 7","H3",0.320738763167715
1999-09-12,2.66697603739723,"09-12","1999-01-01","1999-2000","Region 7","H3",0.321369093599279
1999-09-19,2.67238421153856,"09-19","1999-01-01","1999-2000","Region 7","H3",0.322020775503222
1999-09-26,2.67796113560832,"09-26","1999-01-01","1999-2000","Region 7","H3",0.322692791677437
1999-10-02,2.68369802509916,"10-02","1999-01-01","1999-2000","Region 7","H3",0.323384083593786
1999-10-09,2.68958575725529,"10-09","1999-01-01","1999-2000","Region 7","H3",0.324093551965394
1999-10-17,2.69561487692468,"10-17","1999-01-01","1999-2000","Region 7","H3",0.324820057451827
1999-10-24,2.70177560363805,"10-24","1999-01-01","1999-2000","Region 7","H3",0.325562421512105
1999-10-30,2.70805783999788,"10-30","1999-01-01","1999-2000","Region 7","H3",0.326319427415581
1999-11-06,2.71445118146107,"11-06","1999-01-01","1999-2000","Region 7","H3",0.327089821420733
1999-11-14,2.72094492759797,"11-14","1999-01-01","1999-2000","Region 7","H3",0.327872314131884
1999-11-21,2.72752809490995,"11-21","1999-01-01","1999-2000","Region 7","H3",0.328665582043706
1999-11-27,2.7341894312854,"11-27","1999-01-01","1999-2000","Region 7","H3",0.329468269283156
1999-12-04,2.74091743217142,"12-04","1999-01-01","1999-2000","Region 7","H3",0.330278989558162
1999-12-11,2.74770035853485,"12-11","1999-01-01","1999-2000","Region 7","H3",0.331096328321916
1999-12-19,2.75452625668172,"12-19","1999-01-01","1999-2000","Region 7","H3",0.3319188451611
1999-12-26,2.76138297999803,"12-26","1999-01-01","1999-2000","Region 7","H3",0.332745076415647
2000-01-01,2.76825821266869,"01-01","2000-01-01","1999-2000","Region 7","H3",0.33357353803685
2000-01-08,2.77513949542241,"01-08","2000-01-01","1999-2000","Region 7","H3",0.334402728689618
2000-01-15,2.78201425334193,"01-15","2000-01-01","1999-2000","Region 7","H3",0.335231133103579
2000-01-22,2.78886982576746,"01-22","2000-01-01","1999-2000","Region 7","H3",0.336057225676442
2000-01-29,2.79569349830997,"01-29","2000-01-01","1999-2000","Region 7","H3",0.336879474331569
2000-02-05,2.80247253697684,"02-05","2000-01-01","1999-2000","Region 7","H3",0.337696344630101
2000-02-12,2.80919422439814,"02-12","2000-01-01","1999-2000","Region 7","H3",0.338506304136204
2000-02-19,2.81584589812515,"02-19","2000-01-01","1999-2000","Region 7","H3",0.339307827032021
2000-02-26,2.82241499095551,"02-26","2000-01-01","1999-2000","Region 7","H3",0.340099398976823
2000-03-04,2.82888907322002,"03-04","2000-01-01","1999-2000","Region 7","H3",0.34087952220255
2000-03-11,2.83525589694609,"03-11","2000-01-01","1999-2000","Region 7","H3",0.341646720835482
2000-03-18,2.84150344179136,"03-18","2000-01-01","1999-2000","Region 7","H3",0.34239954643121
2000-03-25,2.84761996261814,"03-25","2000-01-01","1999-2000","Region 7","H3",0.343136583707331
2000-04-01,2.85359403855591,"04-01","2000-01-01","1999-2000","Region 7","H3",0.343856456455453
2000-04-08,2.85941462337468,"04-08","2000-01-01","1999-2000","Region 7","H3",0.344557833611151
2000-04-15,2.8650710969666,"04-15","2000-01-01","1999-2000","Region 7","H3",0.345239435457479
2000-04-22,2.87055331770801,"04-22","2000-01-01","1999-2000","Region 7","H3",0.345900039934563
2000-04-29,2.87585167544798,"04-29","2000-01-01","1999-2000","Region 7","H3",0.346538489024686
2000-05-06,2.88095714484384,"05-06","2000-01-01","1999-2000","Region 7","H3",0.3471536951792
2000-05-13,2.88586133873875,"05-13","2000-01-01","1999-2000","Region 7","H3",0.34774464775048
2000-05-20,2.89055656125153,"05-20","2000-01-01","1999-2000","Region 7","H3",0.348310419389228
2000-05-27,2.89503586022549,"05-27","2000-01-01","1999-2000","Region 7","H3",0.348850172364521
2000-06-03,2.89929307866028,"06-03","2000-01-01","1999-2000","Region 7","H3",0.349363164761325
2000-06-10,2.90332290473082,"06-10","2000-01-01","1999-2000","Region 7","H3",0.349848756507742
2000-06-17,2.90712091997844,"06-17","2000-01-01","1999-2000","Region 7","H3",0.350306415182019
2000-06-25,2.91068364524425,"06-25","2000-01-01","1999-2000","Region 7","H3",0.350735721547491
2000-07-02,2.91400858390188,"07-02","2000-01-01","2000-2001","Region 7","H1",0.351136374762103
2000-07-09,2.91709426193787,"07-09","2000-01-01","2000-2001","Region 7","H1",0.351508197208072
2000-07-16,2.91994026442296,"07-16","2000-01-01","2000-2001","Region 7","H1",0.351851138886658
2000-07-23,2.92254726791712,"07-23","2000-01-01","2000-2001","Region 7","H1",0.352165281322954
2000-07-30,2.92491706835547,"07-30","2000-01-01","2000-2001","Region 7","H1",0.352450840926116
2000-08-06,2.92705260397182,"08-06","2000-01-01","2000-2001","Region 7","H1",0.352708171751647
2000-08-13,2.92895797283226,"08-13","2000-01-01","2000-2001","Region 7","H1",0.352937767614177
2000-08-20,2.93063844457213,"08-20","2000-01-01","2000-2001","Region 7","H1",0.353140263501762
2000-08-27,2.9321004659576,"08-27","2000-01-01","2000-2001","Region 7","H1",0.353316436246055
2000-09-03,2.93335165992698,"09-03","2000-01-01","2000-2001","Region 7","H1",0.35346720440678
2000-09-10,2.93440081780724,"09-10","2000-01-01","2000-2001","Region 7","H1",0.353593627333831
2000-09-17,2.9352578844485,"09-17","2000-01-01","2000-2001","Region 7","H1",0.353696903375982
2000-09-24,2.93593393607199,"09-24","2000-01-01","2000-2001","Region 7","H1",0.353778367211586
2000-10-01,2.93644115068696,"10-01","2000-01-01","2000-2001","Region 7","H1",0.353839486283818
2000-10-08,2.93679277099632,"10-08","2000-01-01","2000-2001","Region 7","H1",0.35388185633084
2000-10-15,2.9370030597814,"10-15","2000-01-01","2000-2001","Region 7","H1",0.353907196009678
2000-10-22,2.93708724783009,"10-22","2000-01-01","2000-2001","Region 7","H1",0.353917340621597
2000-10-29,2.93706147455078,"10-29","2000-01-01","2000-2001","Region 7","H1",0.353914234956119
2000-11-05,2.93694272149479,"11-05","2000-01-01","2000-2001","Region 7","H1",0.353899925280505
2000-11-12,2.93674873909136,"11-12","2000-01-01","2000-2001","Region 7","H1",0.35387655051137
2000-11-19,2.9364979669813,"11-19","2000-01-01","2000-2001","Region 7","H1",0.353846332614929
2000-11-26,2.93620944841538,"11-26","2000-01-01","2000-2001","Region 7","H1",0.353811566292053
2000-12-03,2.93590273926138,"12-03","2000-01-01","2000-2001","Region 7","H1",0.353774608013674
2000-12-10,2.93559781223699,"12-10","2000-01-01","2000-2001","Region 7","H1",0.353737864480899
2000-12-17,2.93531495705344,"12-17","2000-01-01","2000-2001","Region 7","H1",0.353703780592374
2000-12-24,2.9350746772153,"12-24","2000-01-01","2000-2001","Region 7","H1",0.353674827008723
2000-12-31,2.93489758427422,"12-31","2000-01-01","2000-2001","Region 7","H1",0.353653487410182
2001-01-06,2.93480429037664,"01-06","2001-01-01","2000-2001","Region 7","H1",0.353642245548656
2001-01-13,2.9348152999774,"01-13","2001-01-01","2000-2001","Region 7","H1",0.353643572199278
2001-01-21,2.93495090161166,"01-21","2001-01-01","2000-2001","Region 7","H1",0.353659912118978
2001-01-28,2.93523106062521,"01-28","2001-01-01","2000-2001","Region 7","H1",0.353693671120552
2001-02-04,2.93567531375927,"02-04","2001-01-01","2000-2001","Region 7","H1",0.353747203370194
2001-02-10,2.93630266646871,"02-10","2001-01-01","2000-2001","Region 7","H1",0.35382279901439
2001-02-17,2.9371314938231,"02-17","2001-01-01","2000-2001","Region 7","H1",0.353922672238556
2001-02-25,2.93817944579898,"02-25","2001-01-01","2000-2001","Region 7","H1",0.354048949854816
2001-03-04,2.93946335771904,"03-04","2001-01-01","2000-2001","Region 7","H1",0.354203660509965
2001-03-10,2.94099916653135,"03-10","2001-01-01","2000-2001","Region 7","H1",0.354388724597168
2001-03-17,2.94280183355014,"03-17","2001-01-01","2000-2001","Region 7","H1",0.354605944946269
2001-03-25,2.94488527420054,"03-25","2001-01-01","2000-2001","Region 7","H1",0.354856998358073
2001-04-01,2.94726229522447,"04-01","2001-01-01","2000-2001","Region 7","H1",0.355143428037686
2001-04-08,2.9499445397153,"04-08","2001-01-01","2000-2001","Region 7","H1",0.355466636971228
2001-04-14,2.9529424402568,"04-14","2001-01-01","2000-2001","Region 7","H1",0.355827882279102
2001-04-21,2.95626518034867,"04-21","2001-01-01","2000-2001","Region 7","H1",0.356228270567792
2001-04-29,2.95992066420834,"04-29","2001-01-01","2000-2001","Region 7","H1",0.356668754290996
2001-05-06,2.96391549494851,"05-06","2001-01-01","2000-2001","Region 7","H1",0.357150129120034
2001-05-12,2.96825496104349,"05-12","2001-01-01","2000-2001","Region 7","H1",0.357673032313049
2001-05-19,2.97294303091549,"05-19","2001-01-01","2000-2001","Region 7","H1",0.358237942062656
2001-05-27,2.9779823553968,"05-27","2001-01-01","2000-2001","Region 7","H1",0.358845177792637
2001-06-03,2.98337427775538,"06-03","2001-01-01","2000-2001","Region 7","H1",0.359494901366017
2001-06-09,2.98911885091055,"06-09","2001-01-01","2000-2001","Region 7","H1",0.360187119159542
2001-06-16,2.99521486141319,"06-16","2001-01-01","2000-2001","Region 7","H1",0.360921684953285
2001-06-24,3.00165985972123,"06-24","2001-01-01","2000-2001","Region 7","H1",0.361698303578823
2001-07-01,3.00845019626592,"07-01","2001-01-01","2001-2002","Region 7","H3",0.362516535265197
2001-07-08,3.01558106277796,"07-08","2001-01-01","2001-2002","Region 7","H3",0.363375800618698
2001-07-14,3.02304653832497,"07-14","2001-01-01","2001-2002","Region 7","H3",0.364275386170344
2001-07-21,3.03083963950113,"07-21","2001-01-01","2001-2002","Region 7","H3",0.365214450423713
2001-07-29,3.03895237420817,"07-29","2001-01-01","2001-2002","Region 7","H3",0.366192030335513
2001-08-05,3.04737579847089,"08-05","2001-01-01","2001-2002","Region 7","H3",0.367207048161828
2001-08-11,3.05610007574164,"08-11","2001-01-01","2001-2002","Region 7","H3",0.368258318604267
2001-08-18,3.06511453816438,"08-18","2001-01-01","2001-2002","Region 7","H3",0.369344556192254
2001-08-26,3.07440774929047,"08-26","2001-01-01","2001-2002","Region 7","H3",0.37046438284024
2001-09-02,3.0839675677635,"09-02","2001-01-01","2001-2002","Region 7","H3",0.371616335521694
2001-09-08,3.09378121151936,"09-08","2001-01-01","2001-2002","Region 7","H3",0.372798874005168
2001-09-15,3.10383532207893,"09-15","2001-01-01","2001-2002","Region 7","H3",0.374010388601539
2001-09-22,3.1141160285441,"09-22","2001-01-01","2001-2002","Region 7","H3",0.375249207875481
2001-09-30,3.12460901094215,"09-30","2001-01-01","2001-2002","Region 7","H3",0.37651360627844
2001-10-07,3.13529956259889,"10-07","2001-01-01","2001-2002","Region 7","H3",0.377801811664551
2001-10-13,3.14617265125585,"10-13","2001-01-01","2001-2002","Region 7","H3",0.379112012655228
2001-10-20,3.15721297868205,"10-20","2001-01-01","2001-2002","Region 7","H3",0.380442365822354
2001-10-28,3.16840503856467,"10-28","2001-01-01","2001-2002","Region 7","H3",0.381791002664061
2001-11-04,3.17973317249588,"11-04","2001-01-01","2001-2002","Region 7","H3",0.383156036351127
2001-11-10,3.1911816239048,"11-10","2001-01-01","2001-2002","Region 7","H3",0.384535568225733
2001-11-17,3.20273458981278,"11-17","2001-01-01","2001-2002","Region 7","H3",0.385927694037952
2001-11-25,3.21437627031856,"11-25","2001-01-01","2001-2002","Region 7","H3",0.387330509908681
2001-12-02,3.22609091574533,"12-02","2001-01-01","2001-2002","Region 7","H3",0.388742118010835
2001-12-09,3.23786287140544,"12-09","2001-01-01","2001-2002","Region 7","H3",0.390160631963465
2001-12-15,3.24967661995986,"12-15","2001-01-01","2001-2002","Region 7","H3",0.391584181936059
2001-12-22,3.26151682136903,"12-22","2001-01-01","2001-2002","Region 7","H3",0.393010919462583
2001-12-30,3.27336835044822,"12-30","2001-01-01","2001-2002","Region 7","H3",0.394439021966895
2002-01-06,3.28521633205596,"01-06","2002-01-01","2001-2002","Region 7","H3",0.395866697002916
2002-01-12,3.29704617395618,"01-12","2002-01-01","2001-2002","Region 7","H3",0.397292186214514
2002-01-19,3.30884359740612,"01-19","2002-01-01","2001-2002","Region 7","H3",0.398713769021315
2002-01-27,3.32059466553,"01-27","2002-01-01","2001-2002","Region 7","H3",0.400129766037725
2002-02-03,3.3322858095461,"02-03","2002-01-01","2001-2002","Region 7","H3",0.401538542233278
2002-02-09,3.34390385291967,"02-09","2002-01-01","2001-2002","Region 7","H3",0.402938509843036
2002-02-16,3.35543603351768,"02-16","2002-01-01","2001-2002","Region 7","H3",0.404328131037243
2002-02-23,3.36687002384397,"02-23","2002-01-01","2001-2002","Region 7","H3",0.405705920359628
2002-03-03,3.3781939494336,"03-03","2002-01-01","2001-2002","Region 7","H3",0.40707044694393
2002-03-10,3.38939640548531,"03-10","2002-01-01","2001-2002","Region 7","H3",0.408420336518092
2002-03-16,3.40046647180932,"03-16","2002-01-01","2001-2002","Region 7","H3",0.409754273205466
2002-03-23,3.41139372616533,"03-23","2002-01-01","2001-2002","Region 7","H3",0.41107100113203
2002-03-31,3.42216825606247,"03-31","2002-01-01","2001-2002","Region 7","H3",0.412369325848282
2002-04-07,3.43278066908912,"04-07","2002-01-01","2001-2002","Region 7","H3",0.413648115573968
2002-04-13,3.44322210183593,"04-13","2002-01-01","2001-2002","Region 7","H3",0.414906302273311
2002-04-20,3.45348422747093,"04-20","2002-01-01","2001-2002","Region 7","H3",0.416142882567801
2002-04-28,3.46355926202017,"04-28","2002-01-01","2001-2002","Region 7","H3",0.417356918493009
2002-05-05,3.47343996940204,"05-05","2002-01-01","2001-2002","Region 7","H3",0.418547538105224
2002-05-12,3.48311966525838,"05-12","2002-01-01","2001-2002","Region 7","H3",0.419713935943093
2002-05-18,3.49259221961962,"05-18","2002-01-01","2001-2002","Region 7","H3",0.420855373348775
2002-05-25,3.50185205843639,"05-25","2002-01-01","2001-2002","Region 7","H3",0.421971178652494
2002-06-02,3.51089416400468,"06-02","2002-01-01","2001-2002","Region 7","H3",0.423060747223777
2002-06-09,3.51971407430725,"06-09","2002-01-01","2001-2002","Region 7","H3",0.424123541392085
2002-06-15,3.52830788128922,"06-15","2002-01-01","2001-2002","Region 7","H3",0.425159090239032
2002-06-22,3.5366722280823,"06-22","2002-01-01","2001-2002","Region 7","H3",0.426166989263902
2002-06-30,3.54480430518857,"06-30","2002-01-01","2001-2002","Region 7","H3",0.427146899923793
2002-07-07,3.55270184563178,"07-07","2002-01-01","2002-2003","Region 7","H1",0.42809854904936
2002-07-13,3.56036311908236,"07-13","2002-01-01","2002-2003","Region 7","H1",0.429021728136876
2002-07-20,3.56778692496041,"07-20","2002-01-01","2002-2003","Region 7","H1",0.429916292517144
2002-07-27,3.57497258452038,"07-27","2002-01-01","2002-2003","Region 7","H1",0.430782160401715
2002-08-04,3.58191993192097,"08-04","2002-01-01","2002-2003","Region 7","H1",0.431619311806804
2002-08-11,3.58862930428431,"08-11","2002-01-01","2002-2003","Region 7","H1",0.432427787355437
2002-08-17,3.59510153074983,"08-17","2002-01-01","2002-2003","Region 7","H1",0.433207686958444
2002-08-24,3.60133792053018,"08-24","2002-01-01","2002-2003","Region 7","H1",0.433959168375202
2002-09-01,3.60734024997911,"09-01","2002-01-01","2002-2003","Region 7","H1",0.434682445655326
2002-09-08,3.61311074868457,"09-08","2002-01-01","2002-2003","Region 7","H1",0.435377787462896
2002-09-14,3.61865208460399,"09-14","2002-01-01","2002-2003","Region 7","H1",0.436045515285262
2002-09-21,3.62396734826291,"09-21","2002-01-01","2002-2003","Region 7","H1",0.436686001528991
2002-09-29,3.62906003604292,"09-29","2002-01-01","2002-2003","Region 7","H1",0.437299667506074
2002-10-06,3.63393403258985,"10-06","2002-01-01","2002-2003","Region 7","H1",0.437886981314121
2002-10-13,3.63859359237836,"10-13","2002-01-01","2002-2003","Region 7","H1",0.438448455614905
2002-10-19,3.64304332047459,"10-19","2002-01-01","2002-2003","Region 7","H1",0.438984645316273
2002-10-26,3.64728815254384,"10-26","2002-01-01","2002-2003","Region 7","H1",0.439496145163084
2002-11-03,3.65133333415592,"11-03","2002-01-01","2002-2003","Region 7","H1",0.439983587243511
2002-11-10,3.65518439944565,"11-10","2002-01-01","2002-2003","Region 7","H1",0.440447638417649
2002-11-16,3.65884714919156,"11-16","2002-01-01","2002-2003","Region 7","H1",0.440888997676008
2002-11-23,3.66232762837989,"11-23","2002-01-01","2002-2003","Region 7","H1",0.441308393435985
2002-12-01,3.66563210332572,"12-01","2002-01-01","2002-2003","Region 7","H1",0.441706580784979
2002-12-08,3.66876703842642,"12-08","2002-01-01","2002-2003","Region 7","H1",0.442084338679192
2002-12-14,3.67173907262591,"12-14","2002-01-01","2002-2003","Region 7","H1",0.442442467107585
2002-12-21,3.67455499567055,"12-21","2002-01-01","2002-2003","Region 7","H1",0.442781784230728
2002-12-28,3.67722172423934,"12-28","2002-01-01","2002-2003","Region 7","H1",0.443103123504502
2003-01-05,3.67974627803197,"01-05","2003-01-01","2002-2003","Region 7","H1",0.44340733079872
2003-01-12,3.68213575589863,"01-12","2003-01-01","2002-2003","Region 7","H1",0.443695261520786
2003-01-18,3.68439731209493,"01-18","2003-01-01","2002-2003","Region 7","H1",0.44396777775443
2003-01-25,3.68653813274403,"01-25","2003-01-01","2002-2003","Region 7","H1",0.444225745423397
2003-02-02,3.68856541258582,"02-02","2003-01-01","2002-2003","Region 7","H1",0.444470031489748
2003-02-09,3.69048633209072,"02-09","2003-01-01","2002-2003","Region 7","H1",0.444701501196079
2003-02-15,3.69230803501181,"02-15","2003-01-01","2002-2003","Region 7","H1",0.444921015360567
2003-02-22,3.69403760644528,"02-22","2003-01-01","2002-2003","Region 7","H1",0.445129427733268
2003-03-02,3.69568205146469,"03-02","2003-01-01","2002-2003","Region 7","H1",0.445327582421555
