"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1999-09-19,2.56946051447508,"09-19","1999-01-01","1999-2000","Region 4","H3",0.309618528624597
1999-09-26,2.58178363895693,"09-26","1999-01-01","1999-2000","Region 4","H3",0.311103458106344
1999-10-02,2.59447901647253,"10-02","1999-01-01","1999-2000","Region 4","H3",0.312633243866651
1999-10-09,2.60753972658651,"10-09","1999-01-01","1999-2000","Region 4","H3",0.314207051996997
1999-10-17,2.62095835212237,"10-17","1999-01-01","1999-2000","Region 4","H3",0.315823988731837
1999-10-24,2.6347269626515,"10-24","1999-01-01","1999-2000","Region 4","H3",0.317483098459042
1999-10-30,2.64883709766315,"10-30","1999-01-01","1999-2000","Region 4","H3",0.319183361691885
1999-11-06,2.66327974946657,"11-06","1999-01-01","1999-2000","Region 4","H3",0.320923693008759
1999-11-14,2.67804534588363,"11-14","1999-01-01","1999-2000","Region 4","H3",0.322702938967651
1999-11-21,2.69312373279837,"11-21","1999-01-01","1999-2000","Region 4","H3",0.324519876003373
1999-11-27,2.70850415663833,"11-27","1999-01-01","1999-2000","Region 4","H3",0.326373208316566
1999-12-04,2.7241752468719,"12-04","1999-01-01","1999-2000","Region 4","H3",0.328261565764648
1999-12-11,2.74012499861595,"12-11","1999-01-01","1999-2000","Region 4","H3",0.330183501766039
1999-12-19,2.75634075545885,"12-19","1999-01-01","1999-2000","Region 4","H3",0.332137491230343
1999-12-26,2.77280919261546,"12-26","1999-01-01","1999-2000","Region 4","H3",0.334121928528543
2000-01-01,2.78951630054326,"01-01","2000-01-01","1999-2000","Region 4","H3",0.336135125518743
2000-01-08,2.80644736916152,"01-08","2000-01-01","1999-2000","Region 4","H3",0.338175309644592
2000-01-15,2.82358697282959,"01-15","2000-01-01","1999-2000","Region 4","H3",0.340240622125178
2000-01-22,2.84091895625473,"01-22","2000-01-01","1999-2000","Region 4","H3",0.342329116256925
2000-01-29,2.85842642151498,"01-29","2000-01-01","1999-2000","Region 4","H3",0.344438755849862
2000-02-05,2.87609171639832,"02-05","2000-01-01","1999-2000","Region 4","H3",0.346567413822493
2000-02-12,2.89389642427514,"02-12","2000-01-01","1999-2000","Region 4","H3",0.348712870981441
2000-02-19,2.91182135573759,"02-19","2000-01-01","1999-2000","Region 4","H3",0.350872815013985
2000-02-26,2.9298465422551,"02-26","2000-01-01","1999-2000","Region 4","H3",0.353044839723567
2000-03-04,2.94795123211186,"03-04","2000-01-01","1999-2000","Region 4","H3",0.35522644454025
2000-03-11,2.966113888907,"03-11","2000-01-01","1999-2000","Region 4","H3",0.357415034339994
2000-03-18,2.98431219291313,"03-18","2000-01-01","1999-2000","Region 4","H3",0.35960791960836
2000-03-25,3.002523045602,"03-25","2000-01-01","1999-2000","Region 4","H3",0.36180231698585
2000-04-01,3.02072257765772,"04-01","2000-01-01","1999-2000","Region 4","H3",0.363995350233493
2000-04-08,3.03888616080729,"04-08","2000-01-01","1999-2000","Region 4","H3",0.366184051658417
2000-04-15,3.05698842380495,"04-15","2000-01-01","1999-2000","Region 4","H3",0.368365364039961
2000-04-22,3.07500327291013,"04-22","2000-01-01","1999-2000","Region 4","H3",0.370536143097244
2000-04-29,3.0929039171981,"04-29","2000-01-01","1999-2000","Region 4","H3",0.372693160539096
2000-05-06,3.11066289903736,"05-06","2000-01-01","1999-2000","Region 4","H3",0.37483310773656
2000-05-13,3.12825213005726,"05-13","2000-01-01","1999-2000","Region 4","H3",0.376952600056966
2000-05-20,3.14564293291294,"05-20","2000-01-01","1999-2000","Region 4","H3",0.379048181896595
2000-05-27,3.16280608913213,"05-27","2000-01-01","1999-2000","Region 4","H3",0.381116332446177
2000-06-03,3.17971189329793,"06-03","2000-01-01","1999-2000","Region 4","H3",0.383153472219893
2000-06-10,3.19633021378455,"06-10","2000-01-01","1999-2000","Region 4","H3",0.385155970373997
2000-06-17,3.21263056021729,"06-17","2000-01-01","1999-2000","Region 4","H3",0.387120152835702
2000-06-25,3.22858215777413,"06-25","2000-01-01","1999-2000","Region 4","H3",0.389042311256483
2000-07-02,3.24415402838418,"07-02","2000-01-01","2000-2001","Region 4","H1",0.390918712796438
2000-07-09,3.25931507880762,"07-09","2000-01-01","2000-2001","Region 4","H1",0.39274561073788
2000-07-16,3.27403419550327,"07-16","2000-01-01","2000-2001","Region 4","H1",0.394519255916813
2000-07-23,3.28828034610344,"07-23","2000-01-01","2000-2001","Region 4","H1",0.396235908950608
2000-07-30,3.30202268722325,"07-30","2000-01-01","2000-2001","Region 4","H1",0.39789185322895
2000-08-06,3.31523067823235,"08-06","2000-01-01","2000-2001","Region 4","H1",0.399483408623278
2000-08-13,3.32787420051421,"08-13","2000-01-01","2000-2001","Region 4","H1",0.401006945857452
2000-08-20,3.33992368163159,"08-20","2000-01-01","2000-2001","Region 4","H1",0.402458901469626
2000-08-27,3.35135022370953,"08-27","2000-01-01","2000-2001","Region 4","H1",0.403835793282328
2000-09-03,3.3621257352407,"09-03","2000-01-01","2000-2001","Region 4","H1",0.40513423628492
2000-09-10,3.37222306541373,"09-10","2000-01-01","2000-2001","Region 4","H1",0.406350958820098
2000-09-17,3.38161613996725,"09-17","2000-01-01","2000-2001","Region 4","H1",0.407482818954214
2000-09-24,3.3902800974805,"09-24","2000-01-01","2000-2001","Region 4","H1",0.408526820900229
2000-10-01,3.39819142493096,"10-01","2000-01-01","2000-2001","Region 4","H1",0.409480131352318
2000-10-08,3.40532809127988,"10-08","2000-01-01","2000-2001","Region 4","H1",0.41034009558286
2000-10-15,3.41166967779226,"10-15","2000-01-01","2000-2001","Region 4","H1",0.411104253145914
2000-10-22,3.41719750375952,"10-22","2000-01-01","2000-2001","Region 4","H1",0.41177035302674
2000-10-29,3.42189474627322,"10-29","2000-01-01","2000-2001","Region 4","H1",0.412336368074447
2000-11-05,3.42574655269736,"11-05","2000-01-01","2000-2001","Region 4","H1",0.412800508554859
2000-11-12,3.42874014450784,"11-12","2000-01-01","2000-2001","Region 4","H1",0.4131612346631
2000-11-19,3.43086491120883,"11-19","2000-01-01","2000-2001","Region 4","H1",0.413417267840464
2000-11-26,3.43211249309994,"11-26","2000-01-01","2000-2001","Region 4","H1",0.413567600747814
2000-12-03,3.43247685175312,"12-03","2000-01-01","2000-2001","Region 4","H1",0.413611505758012
2000-12-10,3.4319543271647,"12-10","2000-01-01","2000-2001","Region 4","H1",0.413548541842698
2000-12-17,3.430543680674,"12-17","2000-01-01","2000-2001","Region 4","H1",0.413378559743965
2000-12-24,3.42824612288478,"12-24","2000-01-01","2000-2001","Region 4","H1",0.413101705338878
2000-12-31,3.42506532598677,"12-31","2000-01-01","2000-2001","Region 4","H1",0.412718421124208
2001-01-06,3.42100742004943,"01-06","2001-01-01","2000-2001","Region 4","H1",0.412229445769835
2001-01-13,3.41608097304657,"01-13","2001-01-01","2000-2001","Region 4","H1",0.41163581171172
2001-01-21,3.41029695456465,"01-21","2001-01-01","2000-2001","Region 4","H1",0.410938840778787
2001-01-28,3.4036686833471,"01-28","2001-01-01","2000-2001","Region 4","H1",0.410140137872032
2001-02-04,3.39621175902712,"02-04","2001-01-01","2000-2001","Region 4","H1",0.409241582738372
2001-02-10,3.38794397859976,"02-10","2001-01-01","2000-2001","Region 4","H1",0.408245319905575
2001-02-17,3.37888523837577,"02-17","2001-01-01","2000-2001","Region 4","H1",0.407153746867756
2001-02-25,3.36905742234203,"02-25","2001-01-01","2000-2001","Region 4","H1",0.405969500632868
2001-03-04,3.35848427802187,"03-04","2001-01-01","2000-2001","Region 4","H1",0.404695442763949
2001-03-10,3.34719128108112,"03-10","2001-01-01","2000-2001","Region 4","H1",0.403334643064223
2001-03-17,3.33520549005808,"03-17","2001-01-01","2000-2001","Region 4","H1",0.401890362072142
2001-03-25,3.3225553927063,"03-25","2001-01-01","2000-2001","Region 4","H1",0.400366032545789
2001-04-01,3.30927074552541,"04-01","2001-01-01","2000-2001","Region 4","H1",0.398765240126417
2001-04-08,3.29538240811574,"04-08","2001-01-01","2000-2001","Region 4","H1",0.397091703378295
2001-04-14,3.28092217402712,"04-14","2001-01-01","2000-2001","Region 4","H1",0.395349253406067
2001-04-21,3.26592259977894,"04-21","2001-01-01","2000-2001","Region 4","H1",0.393541813251781
2001-04-29,3.25041683370994,"04-29","2001-01-01","2000-2001","Region 4","H1",0.391673377271374
2001-05-06,3.23443844627126,"05-06","2001-01-01","2000-2001","Region 4","H1",0.389747990685089
2001-05-12,3.21802126330797,"05-12","2001-01-01","2000-2001","Region 4","H1",0.387769729487994
2001-05-19,3.20119920378393,"05-19","2001-01-01","2000-2001","Region 4","H1",0.385742680895916
2001-05-27,3.1840061232954,"05-27","2001-01-01","2000-2001","Region 4","H1",0.383670924488921
2001-06-03,3.16647566459295,"06-03","2001-01-01","2000-2001","Region 4","H1",0.381558514199294
2001-06-09,3.14864111619265,"06-09","2001-01-01","2000-2001","Region 4","H1",0.379409461274263
2001-06-16,3.13053528000854,"06-16","2001-01-01","2000-2001","Region 4","H1",0.377227718325787
2001-06-24,3.11219034878398,"06-24","2001-01-01","2000-2001","Region 4","H1",0.375017164561108
2001-07-01,3.09363779394126,"07-01","2001-01-01","2001-2002","Region 4","H3",0.372781592268687
2001-07-08,3.07490826431156,"07-08","2001-01-01","2001-2002","Region 4","H3",0.370524694615226
2001-07-14,3.05603149605288,"07-14","2001-01-01","2001-2002","Region 4","H3",0.368250054790829
2001-07-21,3.03703623391513,"07-21","2001-01-01","2001-2002","Region 4","H3",0.36596113652149
2001-07-29,3.01795016387153,"07-29","2001-01-01","2001-2002","Region 4","H3",0.363661275951213
2001-08-05,2.99879985700523,"08-05","2001-01-01","2001-2002","Region 4","H3",0.361353674880385
2001-08-11,2.97961072442202,"08-11","2001-01-01","2001-2002","Region 4","H3",0.359041395332781
2001-08-18,2.96040698285419,"08-18","2001-01-01","2001-2002","Region 4","H3",0.356727355410851
2001-08-26,2.94121163052887,"08-26","2001-01-01","2001-2002","Region 4","H3",0.354414326387865
2001-09-02,2.92204643279585,"09-02","2001-01-01","2001-2002","Region 4","H3",0.352104930976078
2001-09-08,2.90293191694585,"09-08","2001-01-01","2001-2002","Region 4","H3",0.34980164270233
2001-09-15,2.88388737559902,"09-15","2001-01-01","2001-2002","Region 4","H3",0.347506786316362
2001-09-22,2.86493087800625,"09-22","2001-01-01","2001-2002","Region 4","H3",0.345222539152616
2001-09-30,2.84607928857987,"09-30","2001-01-01","2001-2002","Region 4","H3",0.342950933363171
2001-10-07,2.82734829195609,"10-07","2001-01-01","2001-2002","Region 4","H3",0.340693858937759
2001-10-13,2.80875242388765,"10-13","2001-01-01","2001-2002","Region 4","H3",0.338453067426307
2001-10-20,2.79030510726976,"10-20","2001-01-01","2001-2002","Region 4","H3",0.336230176280043
2001-10-28,2.77201869261569,"10-28","2001-01-01","2001-2002","Region 4","H3",0.33402667372878
2001-11-04,2.75390450231764,"11-04","2001-01-01","2001-2002","Region 4","H3",0.331843924114333
2001-11-10,2.73597287805426,"11-10","2001-01-01","2001-2002","Region 4","H3",0.329683173603088
2001-11-17,2.71823323073556,"11-17","2001-01-01","2001-2002","Region 4","H3",0.32754555620434
2001-11-25,2.70069409240964,"11-25","2001-01-01","2001-2002","Region 4","H3",0.325432100025029
2001-12-02,2.68336316959175,"12-02","2001-01-01","2001-2002","Region 4","H3",0.323343733695851
2001-12-09,2.66624739751349,"12-09","2001-01-01","2001-2002","Region 4","H3",0.321281292908265
2001-12-15,2.64935299482927,"12-15","2001-01-01","2001-2002","Region 4","H3",0.319245527006586
2001-12-22,2.63268551835606,"12-22","2001-01-01","2001-2002","Region 4","H3",0.317237105584093
2001-12-30,2.61624991746129,"12-30","2001-01-01","2001-2002","Region 4","H3",0.315256625036745
2002-01-06,2.60005058775255,"01-06","2002-01-01","2001-2002","Region 4","H3",0.31330461503275
2002-01-12,2.58409142375934,"01-12","2002-01-01","2001-2002","Region 4","H3",0.311381544860696
2002-01-19,2.56837587033378,"01-19","2002-01-01","2001-2002","Region 4","H3",0.309487829623302
2002-01-27,2.55290697253097,"01-27","2002-01-01","2001-2002","Region 4","H3",0.307623836247973
2002-02-03,2.53768742376264,"02-03","2002-01-01","2001-2002","Region 4","H3",0.305789889289289
2002-02-09,2.52271961204836,"02-09","2002-01-01","2001-2002","Region 4","H3",0.303986276502247
2002-02-16,2.50800566421722,"02-16","2002-01-01","2001-2002","Region 4","H3",0.302213254168543
2002-02-23,2.49354748794006,"02-23","2002-01-01","2001-2002","Region 4","H3",0.300471052161426
2002-03-03,2.47934681149672,"03-03","2002-01-01","2001-2002","Region 4","H3",0.29875987873763
2002-03-10,2.46540522120599,"03-10","2002-01-01","2001-2002","Region 4","H3",0.297079925047668
2002-03-16,2.45172419646685,"03-16","2002-01-01","2001-2002","Region 4","H3",0.295431369358274
2002-03-23,2.43830514237859,"03-23","2002-01-01","2001-2002","Region 4","H3",0.293814380983114
2002-03-31,2.42514941992499,"03-31","2002-01-01","2001-2002","Region 4","H3",0.292229123919956
2002-04-07,2.41225837372326,"04-07","2002-01-01","2001-2002","Region 4","H3",0.290675760194409
2002-04-13,2.3996333573527,"04-13","2002-01-01","2001-2002","Region 4","H3",0.289154452912008
2002-04-20,2.38727575629062,"04-20","2002-01-01","2001-2002","Region 4","H3",0.287665369021978
2002-04-28,2.37518700849416,"04-28","2002-01-01","2001-2002","Region 4","H3",0.286208681797338
2002-05-05,2.36336862267673,"05-05","2002-01-01","2001-2002","Region 4","H3",0.284784573037193
2002-05-12,2.35182219433632,"05-12","2002-01-01","2001-2002","Region 4","H3",0.283393234998142
2002-05-18,2.34054941960042,"05-18","2002-01-01","2001-2002","Region 4","H3",0.282034872062583
2002-05-25,2.32955210695892,"05-25","2002-01-01","2001-2002","Region 4","H3",0.280709702152517
2002-06-02,2.31883218696152,"06-02","2002-01-01","2001-2002","Region 4","H3",0.279417957898083
2002-06-09,2.30839171996089,"06-09","2002-01-01","2001-2002","Region 4","H3",0.278159887570604
2002-06-15,2.29823290198648,"06-15","2002-01-01","2001-2002","Region 4","H3",0.27693575579038
2002-06-22,2.28835806883654,"06-22","2002-01-01","2001-2002","Region 4","H3",0.275745844019768
2002-06-30,2.27876969847815,"06-30","2002-01-01","2001-2002","Region 4","H3",0.274590450852389
2002-07-07,2.26947041184642,"07-07","2002-01-01","2002-2003","Region 4","H1",0.273469892109433
2002-07-13,2.2604629721347,"07-13","2002-01-01","2002-2003","Region 4","H1",0.272384500754125
2002-07-20,2.25175028266784,"07-20","2002-01-01","2002-2003","Region 4","H1",0.271334626635455
2002-07-27,2.24333538344999,"07-27","2002-01-01","2002-2003","Region 4","H1",0.270320636072191
2002-08-04,2.23522144647756,"08-04","2002-01-01","2002-2003","Region 4","H1",0.269342911288096
2002-08-11,2.22741176990653,"08-11","2002-01-01","2002-2003","Region 4","H1",0.268401849709087
2002-08-17,2.21990977116124,"08-17","2002-01-01","2002-2003","Region 4","H1",0.267497863132848
2002-08-24,2.21271897906963,"08-24","2002-01-01","2002-2003","Region 4","H1",0.266631376781138
2002-09-01,2.20584302510716,"09-01","2002-01-01","2002-2003","Region 4","H1",0.265802828244681
2002-09-08,2.19928563382861,"09-08","2002-01-01","2002-2003","Region 4","H1",0.265012666330208
2002-09-14,2.19305061256358,"09-14","2002-01-01","2002-2003","Region 4","H1",0.264261349818767
2002-09-21,2.18714184044799,"09-21","2002-01-01","2002-2003","Region 4","H1",0.263549346144027
2002-09-29,2.18156325685998,"09-29","2002-01-01","2002-2003","Region 4","H1",0.262877129998809
2002-10-06,2.17631884932462,"10-06","2002-01-01","2002-2003","Region 4","H1",0.262245181877614
2002-10-13,2.1714126409477,"10-13","2002-01-01","2002-2003","Region 4","H1",0.261653986562399
2002-10-19,2.16684867743442,"10-19","2002-01-01","2002-2003","Region 4","H1",0.261104031558336
2002-10-26,2.1626310137446,"10-26","2002-01-01","2002-2003","Region 4","H1",0.260595805485774
2002-11-03,2.15876370043151,"11-03","2002-01-01","2002-2003","Region 4","H1",0.260129796434075
2002-11-10,2.15525076970696,"11-10","2002-01-01","2002-2003","Region 4","H1",0.259706490282465
2002-11-16,2.15209622127099,"11-16","2002-01-01","2002-2003","Region 4","H1",0.259326368992522
2002-11-23,2.14930400794005,"11-23","2002-01-01","2002-2003","Region 4","H1",0.258989908876377
2002-12-01,2.14687802110347,"12-01","2002-01-01","2002-2003","Region 4","H1",0.258697578844227
2002-12-08,2.14482207603373,"12-08","2002-01-01","2002-2003","Region 4","H1",0.258449838634234
2002-12-14,2.14313989707246,"12-14","2002-01-01","2002-2003","Region 4","H1",0.258247137027442
2002-12-21,2.14183510270992,"12-21","2002-01-01","2002-2003","Region 4","H1",0.258089910049868
2002-12-28,2.14091119057288,"12-28","2002-01-01","2002-2003","Region 4","H1",0.257978579163544
2003-01-05,2.14037152233191,"01-05","2003-01-01","2002-2003","Region 4","H1",0.257913549447862
2003-01-12,2.14021930853698,"01-12","2003-01-01","2002-2003","Region 4","H1",0.257895207772262
2003-01-18,2.14045759338699,"01-18","2003-01-01","2002-2003","Region 4","H1",0.257923920960979
2003-01-25,2.14108923943735,"01-25","2003-01-01","2002-2003","Region 4","H1",0.25800003395031
2003-02-02,2.14211691224738,"02-02","2003-01-01","2002-2003","Region 4","H1",0.258123867938635
2003-02-09,2.14354306496832,"02-09","2003-01-01","2002-2003","Region 4","H1",0.25829571852928
2003-02-15,2.14536992287153,"02-15","2003-01-01","2002-2003","Region 4","H1",0.258515853866176
2003-02-22,2.14759946781619,"02-22","2003-01-01","2002-2003","Region 4","H1",0.258784512762229
2003-03-02,2.1502334226557,"03-02","2003-01-01","2002-2003","Region 4","H1",0.259101902820289
