"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1998-03-15,2.9290430869548,"03-15","1998-01-01","1997-1998","Region 8","H3",0.352948023817469
1998-03-21,2.94349534631277,"03-21","1998-01-01","1997-1998","Region 8","H3",0.354689512839193
1998-03-28,2.95672953547609,"03-28","1998-01-01","1997-1998","Region 8","H3",0.356284225096184
1998-04-04,2.96888995051886,"04-04","1998-01-01","1997-1998","Region 8","H3",0.357749548183189
1998-04-12,2.98010444040517,"04-12","1998-01-01","1997-1998","Region 8","H3",0.359100887827567
1998-04-19,2.99048614184381,"04-19","1998-01-01","1997-1998","Region 8","H3",0.360351876938295
1998-04-25,3.00013528753625,"04-25","1998-01-01","1997-1998","Region 8","H3",0.361514593498813
1998-05-02,3.00914091507605,"05-02","1998-01-01","1997-1998","Region 8","H3",0.362599766488437
1998-05-10,3.0175823954588,"05-10","1998-01-01","1997-1998","Region 8","H3",0.363616960066932
1998-05-17,3.02553075376653,"05-17","1998-01-01","1997-1998","Region 8","H3",0.364574732716232
1998-05-23,3.03304978438565,"05-23","1998-01-01","1997-1998","Region 8","H3",0.365480771623566
1998-05-30,3.04019697832964,"05-30","1998-01-01","1997-1998","Region 8","H3",0.366342004423319
1998-06-07,3.04702428673841,"06-07","1998-01-01","1997-1998","Region 8","H3",0.367164691198259
1998-06-14,3.05357874611626,"06-14","1998-01-01","1997-1998","Region 8","H3",0.367954499820367
1998-06-21,3.05990298963861,"06-21","1998-01-01","1997-1998","Region 8","H3",0.368716567563002
1998-06-27,3.06603566629945,"06-27","1998-01-01","1997-1998","Region 8","H3",0.369455551607925
1998-07-04,3.07201178661403,"07-04","1998-01-01","1998-1999","Region 8","H3",0.370175670702287
1998-07-12,3.07786301050351,"07-12","1998-01-01","1998-1999","Region 8","H3",0.370880739848557
1998-07-19,3.08361789012071,"07-19","1998-01-01","1998-1999","Region 8","H3",0.371574199564887
1998-07-25,3.08930207784307,"07-25","1998-01-01","1998-1999","Region 8","H3",0.37225914094815
1998-08-01,3.09493850749822,"08-01","1998-01-01","1998-1999","Region 8","H3",0.372938327511513
1998-08-09,3.10054755508961,"08-09","1998-01-01","1998-1999","Region 8","H3",0.373614214551788
1998-08-16,3.10614718382424,"08-16","1998-01-01","1998-1999","Region 8","H3",0.374288966625187
1998-08-22,3.11175307707045,"08-22","1998-01-01","1998-1999","Region 8","H3",0.374964473568664
1998-08-29,3.11737876194634,"08-29","1998-01-01","1998-1999","Region 8","H3",0.375642365392246
1998-09-05,3.1230357255183,"09-05","1998-01-01","1998-1999","Region 8","H3",0.376324026280891
1998-09-13,3.12873352503463,"09-13","1998-01-01","1998-1999","Region 8","H3",0.377010607877574
1998-09-20,3.13447989320099,"09-20","1998-01-01","1998-1999","Region 8","H3",0.377703041968925
1998-09-26,3.14028083919111,"09-26","1998-01-01","1998-1999","Region 8","H3",0.378402052656956
1998-10-03,3.14614074585801,"10-03","1998-01-01","1998-1999","Region 8","H3",0.379108168072959
1998-10-11,3.15206246344651,"10-11","1998-01-01","1998-1999","Region 8","H3",0.379821731669813
1998-10-18,3.15804739999303,"10-18","1998-01-01","1998-1999","Region 8","H3",0.380542913115104
1998-10-24,3.16409560852112,"10-24","1998-01-01","1998-1999","Region 8","H3",0.381271718798138
1998-10-31,3.17020587109109,"10-31","1998-01-01","1998-1999","Region 8","H3",0.382008001957877
1998-11-08,3.17637577973246,"11-08","1998-01-01","1998-1999","Region 8","H3",0.382751472435251
1998-11-15,3.18260181427261,"11-15","1998-01-01","1998-1999","Region 8","H3",0.383501706051463
1998-11-22,3.1888794170697,"11-22","1998-01-01","1998-1999","Region 8","H3",0.384258153613265
1998-11-28,3.19520306465978,"11-28","1998-01-01","1998-1999","Region 8","H3",0.385020149546401
1998-12-05,3.20156633633391,"12-05","1998-01-01","1998-1999","Region 8","H3",0.385786920159097
1998-12-13,3.20796197966929,"12-13","1998-01-01","1998-1999","Region 8","H3",0.386557591538537
1998-12-20,3.21438197304883,"12-20","1998-01-01","1998-1999","Region 8","H3",0.387331197084431
1998-12-26,3.22081758521319,"12-26","1998-01-01","1998-1999","Region 8","H3",0.388106684685
1999-01-02,3.2272594318993,"01-02","1999-01-01","1998-1999","Region 8","H3",0.38888292354189
1999-01-10,3.23369752962898,"01-10","1999-01-01","1998-1999","Region 8","H3",0.389658710651664
1999-01-17,3.24012134671891,"01-17","1999-01-01","1998-1999","Region 8","H3",0.390432776952482
1999-01-23,3.24651985159117,"01-23","1999-01-01","1998-1999","Region 8","H3",0.391203793145488
1999-01-30,3.25288155846919,"01-30","1999-01-01","1998-1999","Region 8","H3",0.391970375201144
1999-02-06,3.25919457054937,"02-06","1999-01-01","1998-1999","Region 8","H3",0.392731089561393
1999-02-14,3.26544662074265,"02-14","1999-01-01","1998-1999","Region 8","H3",0.39348445804899
1999-02-21,3.27162511008343,"02-21","1999-01-01","1998-1999","Region 8","H3",0.394228962495755
1999-02-27,3.27771714390544,"02-27","1999-01-01","1998-1999","Region 8","H3",0.394963049101747
1999-03-06,3.28370956588578,"03-06","1999-01-01","1998-1999","Region 8","H3",0.39568513253755
1999-03-14,3.2895889900591,"03-14","1999-01-01","1998-1999","Region 8","H3",0.396393599801962
1999-03-21,3.29534183090407,"03-21","1999-01-01","1998-1999","Region 8","H3",0.397086813847398
1999-03-27,3.30095433160412,"03-27","1999-01-01","1998-1999","Region 8","H3",0.3977631169853
1999-04-03,3.30641259058374,"04-03","1999-01-01","1998-1999","Region 8","H3",0.398420834083734
1999-04-11,3.31170258642044,"04-11","1999-01-01","1998-1999","Region 8","H3",0.399058275569277
1999-04-18,3.31681020123145,"04-18","1999-01-01","1998-1999","Region 8","H3",0.399673740245094
1999-04-25,3.3217212426324,"04-25","1999-01-01","1998-1999","Region 8","H3",0.400265517936952
1999-05-01,3.32642146436395,"05-01","1999-01-01","1998-1999","Region 8","H3",0.400831891978714
1999-05-08,3.33089658568013,"05-08","1999-01-01","1998-1999","Region 8","H3",0.401371141548624
1999-05-16,3.33513230959065,"05-16","1999-01-01","1998-1999","Region 8","H3",0.401881543867495
1999-05-23,3.33911434004744,"05-23","1999-01-01","1998-1999","Region 8","H3",0.402361376269676
1999-05-29,3.34282839816379,"05-29","1999-01-01","1998-1999","Region 8","H3",0.402808918157451
1999-06-05,3.34626023755266,"06-05","1999-01-01","1998-1999","Region 8","H3",0.403222452849295
1999-06-13,3.34939565886903,"06-13","1999-01-01","1998-1999","Region 8","H3",0.40360026933222
1999-06-20,3.35222052363938,"06-20","1999-01-01","1998-1999","Region 8","H3",0.403940663928218
1999-06-26,3.3547207674598,"06-26","1999-01-01","1998-1999","Region 8","H3",0.404241941884629
1999-07-03,3.35688241264288,"07-03","1999-01-01","1999-2000","Region 8","H3",0.404502418898081
1999-07-10,3.35869158039204,"07-10","1999-01-01","1999-2000","Region 8","H3",0.404720422581491
1999-07-18,3.36013450258089,"07-18","1999-01-01","1999-2000","Region 8","H3",0.404894293883468
1999-07-25,3.36119753321411,"07-25","1999-01-01","1999-2000","Region 8","H3",0.40502238846935
1999-07-31,3.36186715964544,"07-31","1999-01-01","1999-2000","Region 8","H3",0.405103078072957
1999-08-07,3.36213001362788,"08-07","1999-01-01","1999-2000","Region 8","H3",0.405134751828139
1999-08-15,3.36197288227034,"08-15","1999-01-01","1999-2000","Region 8","H3",0.405115817589046
1999-08-22,3.36138271897512,"08-22","1999-01-01","1999-2000","Region 8","H3",0.405044703248084
1999-08-28,3.36034665443005,"08-28","1999-01-01","1999-2000","Region 8","H3",0.404919858060466
1999-09-04,3.3588520077296,"09-04","1999-01-01","1999-2000","Region 8","H3",0.404739753984299
1999-09-12,3.35688629769938,"09-12","1999-01-01","1999-2000","Region 8","H3",0.404502887045177
1999-09-19,3.35443725449904,"09-19","1999-01-01","1999-2000","Region 8","H3",0.404207778734325
1999-09-26,3.35149283157936,"09-26","1999-01-01","1999-2000","Region 8","H3",0.403852977449423
1999-10-02,3.34804121807042,"10-02","1999-01-01","1999-2000","Region 8","H3",0.403437059987373
1999-10-09,3.34407085167889,"10-09","1999-01-01","1999-2000","Region 8","H3",0.402958633098414
1999-10-17,3.33957043217393,"10-17","1999-01-01","1999-2000","Region 8","H3",0.402416335111162
1999-10-24,3.33452893554306,"10-24","1999-01-01","1999-2000","Region 8","H3",0.401808837638396
1999-10-30,3.32893562890135,"10-30","1999-01-01","1999-2000","Region 8","H3",0.401134847373593
1999-11-06,3.32278008623933,"11-06","1999-01-01","1999-2000","Region 8","H3",0.40039310798855
1999-11-14,3.31605220509763,"11-14","1999-01-01","1999-2000","Region 8","H3",0.399582402142665
1999-11-21,3.30874222425901,"11-21","1999-01-01","1999-2000","Region 8","H3",0.398701553614822
1999-11-27,3.30084074255145,"11-27","1999-01-01","1999-2000","Region 8","H3",0.397749429569146
1999-12-04,3.29233873885877,"12-04","1999-01-01","1999-2000","Region 8","H3",0.396724942966273
1999-12-11,3.28322759343892,"12-11","1999-01-01","1999-2000","Region 8","H3",0.395627055132197
1999-12-19,3.27349911065321,"12-19","1999-01-01","1999-2000","Region 8","H3",0.394454778497125
1999-12-26,3.26314554321334,"12-26","1999-01-01","1999-2000","Region 8","H3",0.393207179517227
2000-01-01,3.25215961805659,"01-01","2000-01-01","1999-2000","Region 8","H3",0.391883381792587
2000-01-08,3.24053456396298,"01-08","2000-01-01","1999-2000","Region 8","H3",0.390482569395056
2000-01-15,3.22826414103171,"01-15","2000-01-01","1999-2000","Region 8","H3",0.389003990420139
2000-01-22,3.21534267213688,"01-22","2000-01-01","1999-2000","Region 8","H3",0.3874469607774
2000-01-29,3.20176507648571,"01-29","2000-01-01","1999-2000","Region 8","H3",0.385810868234202
2000-02-05,3.18752690540398,"02-05","2000-01-01","1999-2000","Region 8","H3",0.384095176727835
2000-02-12,3.1726243804752,"02-12","2000-01-01","1999-2000","Region 8","H3",0.382299430961263
2000-02-19,3.15705443415991,"02-19","2000-01-01","1999-2000","Region 8","H3",0.380423261297731
2000-02-26,3.14081475302081,"02-26","2000-01-01","1999-2000","Region 8","H3",0.378466388969358
2000-03-04,3.12390382367611,"03-04","2000-01-01","1999-2000","Region 8","H3",0.376428631614503
2000-03-11,3.10632098159921,"03-11","2000-01-01","1999-2000","Region 8","H3",0.374309909158089
2000-03-18,3.08806646287496,"03-18","2000-01-01","1999-2000","Region 8","H3",0.372110250048205
2000-03-25,3.06914145901213,"03-25","2000-01-01","1999-2000","Region 8","H3",0.369829797860979
2000-04-01,3.0495481748978,"04-01","2000-01-01","1999-2000","Region 8","H3",0.36746881828405
2000-04-08,3.02928988996022,"04-08","2000-01-01","1999-2000","Region 8","H3",0.365027706486652
2000-04-15,3.00837102258294,"04-15","2000-01-01","1999-2000","Region 8","H3",0.362506994881489
2000-04-22,2.98679719778328,"04-22","2000-01-01","1999-2000","Region 8","H3",0.359907361279943
2000-04-29,2.96457531813113,"04-29","2000-01-01","1999-2000","Region 8","H3",0.357229637437755
2000-05-06,2.94171363783988,"05-06","2000-01-01","1999-2000","Region 8","H3",0.354474817982937
2000-05-13,2.91822183990792,"05-13","2000-01-01","1999-2000","Region 8","H3",0.35164406971128
2000-05-20,2.89411111612658,"05-20","2000-01-01","1999-2000","Region 8","H3",0.348738741227267
2000-05-27,2.86939424969718,"05-27","2000-01-01","1999-2000","Region 8","H3",0.345760372899375
2000-06-03,2.84408570011593,"06-03","2000-01-01","1999-2000","Region 8","H3",0.342710707088662
2000-06-10,2.81820168988959,"06-10","2000-01-01","1999-2000","Region 8","H3",0.339591698597956
2000-06-17,2.79176029253797,"06-17","2000-01-01","1999-2000","Region 8","H3",0.336405525276098
2000-06-25,2.76478152121982,"06-25","2000-01-01","1999-2000","Region 8","H3",0.333154598697321
2000-07-02,2.7372874171897,"07-02","2000-01-01","2000-2001","Region 8","H1",0.329841574820246
2000-07-09,2.70930213715368,"07-09","2000-01-01","2000-2001","Region 8","H1",0.326469364514197
2000-07-16,2.68085203844476,"07-16","2000-01-01","2000-2001","Region 8","H1",0.323041143822789
2000-07-23,2.65196576078726,"07-23","2000-01-01","2000-2001","Region 8","H1",0.31956036381649
2000-07-30,2.62267430326568,"07-30","2000-01-01","2000-2001","Region 8","H1",0.31603075986733
2000-08-06,2.59301109496404,"08-06","2000-01-01","2000-2001","Region 8","H1",0.312456360160895
2000-08-13,2.56301205759994,"08-13","2000-01-01","2000-2001","Region 8","H1",0.308841493243696
2000-08-20,2.53271565835161,"08-20","2000-01-01","2000-2001","Region 8","H1",0.305190794388801
2000-08-27,2.50216295097242,"08-27","2000-01-01","2000-2001","Region 8","H1",0.30150921055011
2000-09-03,2.47139760321369,"09-03","2000-01-01","2000-2001","Region 8","H1",0.29780200366679
2000-09-10,2.44046590854139,"09-10","2000-01-01","2000-2001","Region 8","H1",0.294074752075123
2000-09-17,2.40941678014351,"09-17","2000-01-01","2000-2001","Region 8","H1",0.290333349786405
2000-09-24,2.37830172529034,"09-24","2000-01-01","2000-2001","Region 8","H1",0.286584003397372
2000-10-01,2.34717479823589,"10-01","2000-01-01","2000-2001","Region 8","H1",0.282833226414845
2000-10-08,2.31609253004042,"10-08","2000-01-01","2000-2001","Region 8","H1",0.27908783079939
2000-10-15,2.28511383395431,"10-15","2000-01-01","2000-2001","Region 8","H1",0.275354915564128
2000-10-22,2.25429988533221,"10-22","2000-01-01","2000-2001","Region 8","H1",0.271641852304451
2000-10-29,2.22371397544027,"10-29","2000-01-01","2000-2001","Region 8","H1",0.267956267581885
2000-11-05,2.19342133897185,"11-05","2000-01-01","2000-2001","Region 8","H1",0.264306022139827
2000-11-12,2.16348895558755,"11-12","2000-01-01","2000-2001","Region 8","H1",0.260699186989231
2000-11-19,2.13398532632996,"11-19","2000-01-01","2000-2001","Region 8","H1",0.25714401646672
2000-11-26,2.10498022631505,"11-26","2000-01-01","2000-2001","Region 8","H1",0.253648918434026
2000-12-03,2.07654443565055,"12-03","2000-01-01","2000-2001","Region 8","H1",0.25022242185382
2000-12-10,2.04874945105661,"12-10","2000-01-01","2000-2001","Region 8","H1",0.246873142040164
2000-12-17,2.02166718114296,"12-17","2000-01-01","2000-2001","Region 8","H1",0.243609743939575
2000-12-24,1.99536962870947,"12-24","2000-01-01","2000-2001","Region 8","H1",0.240440903848428
2000-12-31,1.96992856376513,"12-31","2000-01-01","2000-2001","Region 8","H1",0.237375270011935
2001-01-06,1.94541519118848,"01-06","2001-01-01","2000-2001","Region 8","H1",0.234421422577404
2001-01-13,1.92189981706969,"01-13","2001-01-01","2000-2001","Region 8","H1",0.231587833388663
2001-01-21,1.89945151777686,"01-21","2001-01-01","2000-2001","Region 8","H1",0.228882826108723
2001-01-28,1.87813781567466,"01-28","2001-01-01","2000-2001","Region 8","H1",0.226314537144076
2001-02-04,1.85802436520111,"02-04","2001-01-01","2000-2001","Region 8","H1",0.223890877817107
2001-02-10,1.8391746526866,"02-10","2001-01-01","2000-2001","Region 8","H1",0.221619498194474
2001-02-17,1.82164971289692,"02-17","2001-01-01","2000-2001","Region 8","H1",0.219507752930693
2001-02-25,1.8055078648157,"02-25","2001-01-01","2000-2001","Region 8","H1",0.217562669430076
2001-03-04,1.79080446867548,"03-04","2001-01-01","2000-2001","Region 8","H1",0.215790918569119
2001-03-10,1.77759170572125,"03-10","2001-01-01","2000-2001","Region 8","H1",0.21419878815812
2001-03-17,1.76591838166817,"03-17","2001-01-01","2000-2001","Region 8","H1",0.212792159257963
2001-03-25,1.75582975431775,"03-25","2001-01-01","2000-2001","Region 8","H1",0.211576485407954
2001-04-01,1.74736738533935,"04-01","2001-01-01","2000-2001","Region 8","H1",0.21055677476558
2001-04-08,1.74056901582324,"04-08","2001-01-01","2000-2001","Region 8","H1",0.209737575110724
2001-04-14,1.73546846487544,"04-14","2001-01-01","2000-2001","Region 8","H1",0.2091229616264
2001-04-21,1.7320955502615,"04-21","2001-01-01","2000-2001","Region 8","H1",0.208716527336377
2001-04-29,1.73047602991643,"04-29","2001-01-01","2000-2001","Region 8","H1",0.208521376057151
2001-05-06,1.73063156302132,"05-06","2001-01-01","2000-2001","Region 8","H1",0.208540117707711
2001-05-12,1.73257968929825,"05-12","2001-01-01","2000-2001","Region 8","H1",0.208774865814576
2001-05-19,1.73633382518641,"05-19","2001-01-01","2000-2001","Region 8","H1",0.209227237051029
2001-05-27,1.74190327562567,"05-27","2001-01-01","2000-2001","Region 8","H1",0.209898352657024
2001-06-03,1.74929326027716,"06-03","2001-01-01","2000-2001","Region 8","H1",0.210788841598754
2001-06-09,1.758504953144,"06-09","2001-01-01","2000-2001","Region 8","H1",0.211898845342927
2001-06-16,1.76953553470668,"06-16","2001-01-01","2000-2001","Region 8","H1",0.213228024139048
2001-06-24,1.78237825584626,"06-24","2001-01-01","2000-2001","Region 8","H1",0.214775564722129
2001-07-01,1.7970225129847,"07-01","2001-01-01","2001-2002","Region 8","H3",0.216540189367053
2001-07-08,1.81345393401533,"07-08","2001-01-01","2001-2002","Region 8","H3",0.218520166243154
2001-07-14,1.83165447472143,"07-14","2001-01-01","2001-2002","Region 8","H3",0.220713321032593
2001-07-21,1.85160252547957,"07-21","2001-01-01","2001-2002","Region 8","H3",0.223117049788053
2001-07-29,1.87327302811354,"07-29","2001-01-01","2001-2002","Region 8","H3",0.225728333013574
2001-08-05,1.89663760280132,"08-05","2001-01-01","2001-2002","Region 8","H3",0.228543750956763
2001-08-11,1.9216646849396,"08-11","2001-01-01","2001-2002","Region 8","H3",0.2315595001009
2001-08-18,1.94831967184042,"08-18","2001-01-01","2001-2002","Region 8","H3",0.234771410841791
2001-08-26,1.9765650790722,"08-26","2001-01-01","2001-2002","Region 8","H3",0.238174966326782
2001-09-02,2.00636070616822,"09-02","2001-01-01","2001-2002","Region 8","H3",0.241765322422524
2001-09-08,2.03766381131248,"09-08","2001-01-01","2001-2002","Region 8","H3",0.245537328764536
2001-09-15,2.07042929448248,"09-15","2001-01-01","2001-2002","Region 8","H3",0.249485550825789
2001-09-22,2.10460988838548,"09-22","2001-01-01","2001-2002","Region 8","H3",0.253604292924429
2001-09-30,2.14015635637759,"09-30","2001-01-01","2001-2002","Region 8","H3",0.257887622072908
2001-10-07,2.17701769640801,"10-07","2001-01-01","2001-2002","Region 8","H3",0.262329392553153
2001-10-13,2.21514134989246,"10-13","2001-01-01","2001-2002","Region 8","H3",0.26692327108569
2001-10-20,2.25447341429431,"10-20","2001-01-01","2001-2002","Region 8","H3",0.271662762445555
2001-10-28,2.29495885808617,"10-28","2001-01-01","2001-2002","Region 8","H3",0.27654123536504
2001-11-04,2.33654173668182,"11-04","2001-01-01","2001-2002","Region 8","H3",0.281551948553364
2001-11-10,2.37916540787223,"11-10","2001-01-01","2001-2002","Region 8","H3",0.286688076656601
2001-11-17,2.42277274527275,"11-17","2001-01-01","2001-2002","Region 8","H3",0.291942735977935
2001-11-25,2.46730634829082,"11-25","2001-01-01","2001-2002","Region 8","H3",0.297309009778652
2001-12-02,2.51270874715679,"12-02","2001-01-01","2001-2002","Region 8","H3",0.302779972984243
2001-12-09,2.55892260162108,"12-09","2001-01-01","2001-2002","Region 8","H3",0.308348716127286
2001-12-15,2.60589089200835,"12-15","2001-01-01","2001-2002","Region 8","H3",0.314008368369379
2001-12-22,2.65355710142994,"12-22","2001-01-01","2001-2002","Region 8","H3",0.319752119457626
2001-12-30,2.70186538808521,"12-30","2001-01-01","2001-2002","Region 8","H3",0.325573240486854
2002-01-06,2.75076074672775,"01-06","2002-01-01","2001-2002","Region 8","H3",0.331465103356196
2002-01-12,2.80018915852771,"01-12","2002-01-01","2001-2002","Region 8","H3",0.33742119882742
2002-01-19,2.8500977287238,"01-19","2002-01-01","2001-2002","Region 8","H3",0.343435153111915
2002-01-27,2.90043481162226,"01-27","2002-01-01","2001-2002","Region 8","H3",0.349500742932999
2002-02-03,2.95115012266232,"02-03","2002-01-01","2001-2002","Region 8","H3",0.355611909029736
2002-02-09,3.00219483742371,"02-09","2002-01-01","2001-2002","Region 8","H3",0.361762768087288
2002-02-16,3.05352167759995,"02-16","2002-01-01","2001-2002","Region 8","H3",0.367947623096654
2002-02-23,3.10508498409764,"02-23","2002-01-01","2001-2002","Region 8","H3",0.37416097216308
2002-03-03,3.15684077754521,"03-03","2002-01-01","2001-2002","Region 8","H3",0.380397515797342
2002-03-10,3.20874680660445,"03-10","2002-01-01","2001-2002","Region 8","H3",0.386652162737247
2002-03-16,3.26076258457138,"03-16","2002-01-01","2001-2002","Region 8","H3",0.392920034358022
2002-03-23,3.3128494148322,"03-23","2002-01-01","2001-2002","Region 8","H3",0.399196467739748
2002-03-31,3.36497040580304,"03-31","2002-01-01","2001-2002","Region 8","H3",0.405477017467574
2002-04-07,3.41709047603059,"04-07","2002-01-01","2001-2002","Region 8","H3",0.411757456246358
2002-04-13,3.46917635016567,"04-13","2002-01-01","2001-2002","Region 8","H3",0.418033774415476
2002-04-20,3.52119654654305,"04-20","2002-01-01","2001-2002","Region 8","H3",0.424302178452195
2002-04-28,3.57312135711103,"04-28","2002-01-01","2001-2002","Region 8","H3",0.430559088553206
2002-05-05,3.62492282045377,"05-05","2002-01-01","2001-2002","Region 8","H3",0.436801135383825
2002-05-12,3.67657468864009,"05-12","2002-01-01","2001-2002","Region 8","H3",0.443025156083294
2002-05-18,3.72805238861491,"05-18","2002-01-01","2001-2002","Region 8","H3",0.44922818961247
2002-05-25,3.77933297882637,"05-25","2002-01-01","2001-2002","Region 8","H3",0.455407471527419
2002-06-02,3.83039510175245,"06-02","2002-01-01","2001-2002","Region 8","H3",0.461560428258903
2002-06-09,3.88121893295844,"06-09","2002-01-01","2001-2002","Region 8","H3",0.467684670973829
2002-06-15,3.93178612728039,"06-15","2002-01-01","2001-2002","Region 8","H3",0.47377798909039
2002-06-22,3.98207976269196,"06-22","2002-01-01","2001-2002","Region 8","H3",0.479838343514047
2002-06-30,4.03208428237259,"06-30","2002-01-01","2001-2002","Region 8","H3",0.485863859656785
2002-07-07,4.08178543545526,"07-07","2002-01-01","2002-2003","Region 8","H1",0.491852820297242
2002-07-13,4.13117021689195,"07-13","2002-01-01","2002-2003","Region 8","H1",0.497803658334541
2002-07-20,4.18022680683575,"07-20","2002-01-01","2002-2003","Region 8","H1",0.503714949483859
2002-07-27,4.22894450989975,"07-27","2002-01-01","2002-2003","Region 8","H1",0.509585404957166
2002-08-04,4.27731369461585,"08-04","2002-01-01","2002-2003","Region 8","H1",0.515413864168041
2002-08-11,4.32532573338026,"08-11","2002-01-01","2002-2003","Region 8","H1",0.521199287495139
2002-08-17,4.37297294313859,"08-17","2002-01-01","2002-2003","Region 8","H1",0.526940749134785
2002-08-24,4.42024852703056,"08-24","2002-01-01","2002-2003","Region 8","H1",0.532637430069183
2002-09-01,4.46714651718368,"09-01","2002-01-01","2002-2003","Region 8","H1",0.538288611173099
2002-09-08,4.51366171881639,"09-08","2002-01-01","2002-2003","Region 8","H1",0.543893666478313
2002-09-14,4.55978965578399,"09-14","2002-01-01","2002-2003","Region 8","H1",0.549452056611938
2002-09-21,4.60552651767555,"09-21","2002-01-01","2002-2003","Region 8","H1",0.554963322421626
2002-09-29,4.65086910854644,"09-29","2002-01-01","2002-2003","Region 8","H1",0.560427078797871
2002-10-06,4.6958147973498,"10-06","2002-01-01","2002-2003","Region 8","H1",0.565843008701023
2002-10-13,4.74036147010963,"10-13","2002-01-01","2002-2003","Region 8","H1",0.571210857398181
2002-10-19,4.78450748386077,"10-19","2002-01-01","2002-2003","Region 8","H1",0.576530426912974
2002-10-26,4.8282516223632,"10-26","2002-01-01","2002-2003","Region 8","H1",0.581801570689176
2002-11-03,4.87159305358381,"11-03","2002-01-01","2002-2003","Region 8","H1",0.587024188467271
2002-11-10,4.91453128892404,"11-10","2002-01-01","2002-2003","Region 8","H1",0.59219822137141
2002-11-16,4.9570661441598,"11-16","2002-01-01","2002-2003","Region 8","H1",0.597323647202695
2002-11-23,4.99919770204842,"11-23","2002-01-01","2002-2003","Region 8","H1",0.602400475933336
2002-12-01,5.04092627654757,"12-01","2002-01-01","2002-2003","Region 8","H1",0.607428745395056
2002-12-08,5.08225237858194,"12-08","2002-01-01","2002-2003","Region 8","H1",0.612408517153987
2002-12-14,5.12317668328546,"12-14","2002-01-01","2002-2003","Region 8","H1",0.617339872563383
2002-12-21,5.16369999864024,"12-21","2002-01-01","2002-2003","Region 8","H1",0.62222290898463
2002-12-28,5.20382323542725,"12-28","2002-01-01","2002-2003","Region 8","H1",0.627057736166315
2003-01-05,5.2435473783985,"01-05","2003-01-01","2002-2003","Region 8","H1",0.631844472770495
2003-01-12,5.28287345857673,"01-12","2003-01-01","2002-2003","Region 8","H1",0.636583243034821
2003-01-18,5.3218025265844,"01-18","2003-01-01","2002-2003","Region 8","H1",0.641274173558704
2003-01-25,5.36033562690183,"01-25","2003-01-01","2002-2003","Region 8","H1",0.645917390201425
2003-02-02,5.39847377295134,"02-02","2003-01-01","2002-2003","Region 8","H1",0.650513015079799
2003-02-09,5.43621792290345,"02-09","2003-01-01","2002-2003","Region 8","H1",0.655061163652826
2003-02-15,5.47356895609968,"02-15","2003-01-01","2002-2003","Region 8","H1",0.659561941880658
2003-02-22,5.5105276499863,"02-22","2003-01-01","2002-2003","Region 8","H1",0.664015443445129
2003-03-02,5.54709465745321,"03-02","2003-01-01","2002-2003","Region 8","H1",0.6684217470191
