"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1998-07-25,5.14420174006705,"07-25","1998-01-01","1998-1999","Region 9","H3",0.619873379931288
1998-08-01,5.14268561286756,"08-01","1998-01-01","1998-1999","Region 9","H3",0.619690687467222
1998-08-09,5.1416065209857,"08-09","1998-01-01","1998-1999","Region 9","H3",0.619560657510026
1998-08-16,5.14096578100074,"08-16","1998-01-01","1998-1999","Region 9","H3",0.619483448706755
1998-08-22,5.14076397589522,"08-22","1998-01-01","1998-1999","Region 9","H3",0.619459131306472
1998-08-29,5.14100095863834,"08-29","1998-01-01","1998-1999","Region 9","H3",0.619487687592052
1998-09-05,5.14167585640701,"09-05","1998-01-01","1998-1999","Region 9","H3",0.619569012388806
1998-09-13,5.14278707543468,"09-13","1998-01-01","1998-1999","Region 9","H3",0.619702913648774
1998-09-20,5.14433230648054,"09-20","1998-01-01","1998-1999","Region 9","H3",0.619889113109753
1998-09-26,5.14630853091254,"09-26","1998-01-01","1998-1999","Region 9","H3",0.620127247028302
1998-10-03,5.14871202740016,"10-03","1998-01-01","1998-1999","Region 9","H3",0.620416866986211
1998-10-11,5.15153837921448,"10-11","1998-01-01","1998-1999","Region 9","H3",0.620757440770161
1998-10-18,5.15478248213533,"10-18","1998-01-01","1998-1999","Region 9","H3",0.621148353324529
1998-10-24,5.15843855296709,"10-24","1998-01-01","1998-1999","Region 9","H3",0.621588907777536
1998-10-31,5.16250013866669,"10-31","1998-01-01","1998-1999","Region 9","H3",0.622078326541167
1998-11-08,5.16696012608935,"11-08","1998-01-01","1998-1999","Region 9","H3",0.622615752485527
1998-11-15,5.17181075235899,"11-15","1998-01-01","1998-1999","Region 9","H3",0.623200250188471
1998-11-22,5.17704361587206,"11-22","1998-01-01","1998-1999","Region 9","H3",0.623830807261553
1998-11-28,5.18264968794453,"11-28","1998-01-01","1998-1999","Region 9","H3",0.624506335753493
1998-12-05,5.18861932511327,"12-05","1998-01-01","1998-1999","Region 9","H3",0.625225673632473
1998-12-13,5.19494228210313,"12-13","1998-01-01","1998-1999","Region 9","H3",0.625987586348676
1998-12-20,5.20160772547235,"12-20","1998-01-01","1998-1999","Region 9","H3",0.626790768478537
1998-12-26,5.20860424794823,"12-26","1998-01-01","1998-1999","Region 9","H3",0.627633845452192
1999-01-02,5.21591988346535,"01-02","1999-01-01","1998-1999","Region 9","H3",0.628515375365574
1999-01-10,5.22354212291785,"01-10","1999-01-01","1998-1999","Region 9","H3",0.629433850878552
1999-01-17,5.23145793063632,"01-17","1999-01-01","1998-1999","Region 9","H3",0.630387701200383
1999-01-23,5.23965376159846,"01-23","1999-01-01","1998-1999","Region 9","H3",0.631375294163598
1999-01-30,5.24811557938142,"01-30","1999-01-01","1998-1999","Region 9","H3",0.632394938387237
1999-02-06,5.25682887486099,"02-06","1999-01-01","1998-1999","Region 9","H3",0.633444885530093
1999-02-14,5.26577868566111,"02-14","1999-01-01","1998-1999","Region 9","H3",0.634523332634374
1999-02-21,5.27494961635411,"02-21","1999-01-01","1998-1999","Region 9","H3",0.635628424559815
1999-02-27,5.28432585940923,"02-27","1999-01-01","1998-1999","Region 9","H3",0.63675825650796
1999-03-06,5.29389121688358,"03-06","1999-01-01","1998-1999","Region 9","H3",0.637910876635919
1999-03-14,5.30362912284655,"03-14","1999-01-01","1998-1999","Region 9","H3",0.639084288758484
1999-03-21,5.31352266652449,"03-21","1999-01-01","1998-1999","Region 9","H3",0.640276455137064
1999-03-27,5.32355461614931,"03-27","1999-01-01","1998-1999","Region 9","H3",0.641485299353418
1999-04-03,5.33370744349024,"04-03","1999-01-01","1998-1999","Region 9","H3",0.642708709265721
1999-04-11,5.3439633490444,"04-11","1999-01-01","1998-1999","Region 9","H3",0.643944540044011
1999-04-18,5.35430428785768,"04-18","1999-01-01","1998-1999","Region 9","H3",0.645190617281598
1999-04-25,5.36471199594389,"04-25","1999-01-01","1998-1999","Region 9","H3",0.646444740178546
1999-05-01,5.3751680172662,"05-01","1999-01-01","1998-1999","Region 9","H3",0.647704684792929
1999-05-08,5.38565373124152,"05-08","1999-01-01","1998-1999","Region 9","H3",0.648968207355088
1999-05-16,5.39615038072521,"05-16","1999-01-01","1998-1999","Region 9","H3",0.650233047639778
1999-05-23,5.40663910043055,"05-23","1999-01-01","1998-1999","Region 9","H3",0.651496932390693
1999-05-29,5.4171009457348,"05-29","1999-01-01","1998-1999","Region 9","H3",0.652757578791582
1999-06-05,5.42751692182156,"06-05","1999-01-01","1998-1999","Region 9","H3",0.654012697977888
1999-06-13,5.4378680131073,"06-13","1999-01-01","1998-1999","Region 9","H3",0.655259998582624
1999-06-20,5.44813521289868,"06-20","1999-01-01","1998-1999","Region 9","H3",0.656497190310067
1999-06-26,5.4582995532266,"06-26","1999-01-01","1998-1999","Region 9","H3",0.657721987530745
1999-07-03,5.46834213480263,"07-03","1999-01-01","1999-2000","Region 9","H3",0.658932112891164
1999-07-10,5.47824415704371,"07-10","1999-01-01","1999-2000","Region 9","H3",0.660125300931774
1999-07-18,5.48798694811201,"07-18","1999-01-01","1999-2000","Region 9","H3",0.661299301706751
1999-07-25,5.49755199491816,"07-25","1999-01-01","1999-2000","Region 9","H3",0.662451884399367
1999-07-31,5.50692097303791,"07-31","1999-01-01","1999-2000","Region 9","H3",0.663580840926938
1999-08-07,5.51607577649498,"08-07","1999-01-01","1999-2000","Region 9","H3",0.664683989529634
1999-08-15,5.52499854736552,"08-15","1999-01-01","1999-2000","Region 9","H3",0.665759178337801
1999-08-22,5.53367170516305,"08-22","1999-01-01","1999-2000","Region 9","H3",0.666804288912831
1999-08-28,5.54207797596667,"08-28","1999-01-01","1999-2000","Region 9","H3",0.667817239757094
1999-09-04,5.55020042125925,"09-04","1999-01-01","1999-2000","Region 9","H3",0.668795989788921
1999-09-12,5.55802246644678,"09-12","1999-01-01","1999-2000","Region 9","H3",0.669738541779176
1999-09-19,5.56552792903476,"09-19","1999-01-01","1999-2000","Region 9","H3",0.670642945746486
1999-09-26,5.57270104644218,"09-26","1999-01-01","1999-2000","Region 9","H3",0.671507302308817
1999-10-02,5.57952650343851,"10-02","1999-01-01","1999-2000","Region 9","H3",0.672329765989612
1999-10-09,5.58598945919407,"10-09","1999-01-01","1999-2000","Region 9","H3",0.673108548477348
1999-10-17,5.59207557393874,"10-17","1999-01-01","1999-2000","Region 9","H3",0.673841921837892
1999-10-24,5.59777103522868,"10-24","1999-01-01","1999-2000","Region 9","H3",0.674528221679627
1999-10-30,5.60306258382502,"10-30","1999-01-01","1999-2000","Region 9","H3",0.675165850271822
1999-11-06,5.60793753919254,"11-06","1999-01-01","1999-2000","Region 9","H3",0.675753279617204
1999-11-14,5.61238382462987,"11-14","1999-01-01","1999-2000","Region 9","H3",0.676289054480136
1999-11-21,5.61638999204581,"11-21","1999-01-01","1999-2000","Region 9","H3",0.676771795372147
1999-11-27,5.61994524639898,"11-27","1999-01-01","1999-2000","Region 9","H3",0.677200201496901
1999-12-04,5.62303946981979,"12-04","1999-01-01","1999-2000","Region 9","H3",0.677573053656873
1999-12-11,5.62566324543466,"12-11","1999-01-01","1999-2000","Region 9","H3",0.677889217124162
1999-12-19,5.62780788091307,"12-19","1999-01-01","1999-2000","Region 9","H3",0.678147644477889
1999-12-26,5.62946543175704,"12-26","1999-01-01","1999-2000","Region 9","H3",0.678347378410573
2000-01-01,5.63062872435149,"01-01","2000-01-01","1999-2000","Region 9","H3",0.67848755450568
2000-01-08,5.63129137879102,"01-08","2000-01-01","1999-2000","Region 9","H3",0.678567403988246
2000-01-15,5.63144783149561,"01-15","2000-01-01","1999-2000","Region 9","H3",0.678586256450046
2000-01-22,5.63109335762253,"01-22","2000-01-01","1999-2000","Region 9","H3",0.678543542550221
2000-01-29,5.63022409327638,"01-29","2000-01-01","1999-2000","Region 9","H3",0.678438796691577
2000-02-05,5.62883705751215,"02-05","2000-01-01","1999-2000","Region 9","H3",0.678271659671937
2000-02-12,5.62693017411787,"02-12","2000-01-01","1999-2000","Region 9","H3",0.678041881308943
2000-02-19,5.62450229315458,"02-19","2000-01-01","1999-2000","Region 9","H3",0.677749323035603
2000-02-26,5.62155321222034,"02-26","2000-01-01","1999-2000","Region 9","H3",0.677393960462599
2000-03-04,5.61808369739386,"03-04","2000-01-01","1999-2000","Region 9","H3",0.676975885901981
2000-03-11,5.6140955038003,"03-11","2000-01-01","1999-2000","Region 9","H3",0.676495310845329
2000-03-18,5.60959139572805,"03-18","2000-01-01","1999-2000","Region 9","H3",0.675952568387822
2000-03-25,5.60457516621069,"03-25","2000-01-01","1999-2000","Region 9","H3",0.675348115587844
2000-04-01,5.59905165597234,"04-01","2000-01-01","1999-2000","Region 9","H3",0.674682535749894
2000-04-08,5.59302677161854,"04-08","2000-01-01","1999-2000","Region 9","H3",0.673956540616578
2000-04-15,5.58650750293768,"04-15","2000-01-01","1999-2000","Region 9","H3",0.673170972453415
2000-04-22,5.57950193916051,"04-22","2000-01-01","1999-2000","Region 9","H3",0.672326806008103
2000-04-29,5.57201928400786,"04-29","2000-01-01","1999-2000","Region 9","H3",0.671425150323761
2000-05-06,5.56406986933925,"05-06","2000-01-01","1999-2000","Region 9","H3",0.670467250383577
2000-05-13,5.55566516719784,"05-13","2000-01-01","1999-2000","Region 9","H3",0.669454488562217
2000-05-20,5.54681780003102,"05-20","2000-01-01","1999-2000","Region 9","H3",0.668388385857404
2000-05-27,5.53754154885064,"05-27","2000-01-01","1999-2000","Region 9","H3",0.667270602873216
2000-06-03,5.52785135908308,"06-03","2000-01-01","1999-2000","Region 9","H3",0.666102940525022
2000-06-10,5.51776334384762,"06-10","2000-01-01","1999-2000","Region 9","H3",0.664887340434517
2000-06-17,5.50729478439214,"06-17","2000-01-01","1999-2000","Region 9","H3",0.663625884982228
2000-06-25,5.49646412740844,"06-25","2000-01-01","1999-2000","Region 9","H3",0.662320796984012
2000-07-02,5.4852909789465,"07-02","2000-01-01","2000-2001","Region 9","H1",0.660974438957726
2000-07-09,5.47379609464703,"07-09","2000-01-01","2000-2001","Region 9","H1",0.659589311946253
2000-07-16,5.46200136601667,"07-16","2000-01-01","2000-2001","Region 9","H1",0.658168053863677
2000-07-23,5.44992980247947,"07-23","2000-01-01","2000-2001","Region 9","H1",0.65671343733249
2000-07-30,5.43760550895221,"07-30","2000-01-01","2000-2001","Region 9","H1",0.655228366981438
2000-08-06,5.42505365871085,"08-06","2000-01-01","2000-2001","Region 9","H1",0.653715876175935
2000-08-13,5.41230046134009,"08-13","2000-01-01","2000-2001","Region 9","H1",0.652179123156011
2000-08-20,5.39937312558829,"08-20","2000-01-01","2000-2001","Region 9","H1",0.650621386560349
2000-08-27,5.38629981698572,"08-27","2000-01-01","2000-2001","Region 9","H1",0.649046060319303
2000-09-03,5.37310961012502,"09-03","2000-01-01","2000-2001","Region 9","H1",0.647456647904728
2000-09-10,5.35983243554859,"09-10","2000-01-01","2000-2001","Region 9","H1",0.64585675592994
2000-09-17,5.34649902123785,"09-17","2000-01-01","2000-2001","Region 9","H1",0.644250087099196
2000-09-24,5.33314082875309,"09-24","2000-01-01","2000-2001","Region 9","H1",0.642640432512595
2000-10-01,5.31978998412991,"10-01","2000-01-01","2000-2001","Region 9","H1",0.641031663339129
2000-10-08,5.30647920369693,"10-08","2000-01-01","2000-2001","Region 9","H1",0.639427721877765
2000-10-15,5.29324171503962,"10-15","2000-01-01","2000-2001","Region 9","H1",0.637832612033628
2000-10-22,5.28011117339473,"10-22","2000-01-01","2000-2001","Region 9","H1",0.636250389243578
2000-10-29,5.26712157381862,"10-29","2000-01-01","2000-2001","Region 9","H1",0.634685149892547
2000-11-05,5.25430715952835,"11-05","2000-01-01","2000-2001","Region 9","H1",0.633141020268688
2000-11-12,5.24170232686668,"11-12","2000-01-01","2000-2001","Region 9","H1",0.631622145111712
2000-11-19,5.22934152738932,"11-19","2000-01-01","2000-2001","Region 9","H1",0.630132675814463
2000-11-26,5.21725916761358,"11-26","2000-01-01","2000-2001","Region 9","H1",0.628676758342681
2000-12-03,5.205489507002,"12-03","2000-01-01","2000-2001","Region 9","H1",0.62725852094209
2000-12-10,5.19406655478038,"12-10","2000-01-01","2000-2001","Region 9","H1",0.625882061705032
2000-12-17,5.18302396620784,"12-17","2000-01-01","2000-2001","Region 9","H1",0.624551436071062
2000-12-24,5.17239493892547,"12-24","2000-01-01","2000-2001","Region 9","H1",0.623270644337023
2000-12-31,5.16221211001043,"12-31","2000-01-01","2000-2001","Region 9","H1",0.622043619252127
2001-01-06,5.15250745435388,"01-06","2001-01-01","2000-2001","Region 9","H1",0.620874213772547
2001-01-13,5.14331218496404,"01-13","2001-01-01","2000-2001","Region 9","H1",0.619766189048
2001-01-21,5.13465665577116,"01-21","2001-01-01","2000-2001","Region 9","H1",0.618723202709789
2001-01-28,5.1265702674789,"01-28","2001-01-01","2000-2001","Region 9","H1",0.617748797525965
2001-02-04,5.11908137696918,"02-04","2001-01-01","2000-2001","Region 9","H1",0.616846390484647
2001-02-10,5.11221721072412,"02-10","2001-01-01","2000-2001","Region 9","H1",0.616019262361426
2001-02-17,5.10600378268205,"02-17","2001-01-01","2000-2001","Region 9","H1",0.615270547821053
2001-02-25,5.10046581689502,"02-25","2001-01-01","2000-2001","Region 9","H1",0.614603226097721
2001-03-04,5.09562667530437,"03-04","2001-01-01","2000-2001","Region 9","H1",0.614020112292056
2001-03-10,5.09150829089979,"03-10","2001-01-01","2000-2001","Region 9","H1",0.613523849316822
2001-03-17,5.0881311064771,"03-17","2001-01-01","2000-2001","Region 9","H1",0.613116900517276
2001-03-25,5.08551401916188,"03-25","2001-01-01","2000-2001","Region 9","H1",0.612801542986286
2001-04-01,5.08367433082036,"04-01","2001-01-01","2000-2001","Region 9","H1",0.61257986158888
2001-04-08,5.08262770443726,"04-08","2001-01-01","2000-2001","Region 9","H1",0.612453743705796
2001-04-14,5.08238812650228,"04-14","2001-01-01","2000-2001","Region 9","H1",0.612424874701076
2001-04-21,5.0829678754134,"04-21","2001-01-01","2000-2001","Region 9","H1",0.612494734114684
2001-04-29,5.08437749587631,"04-29","2001-01-01","2000-2001","Region 9","H1",0.612664592577652
2001-05-06,5.08662577925488,"05-06","2001-01-01","2000-2001","Region 9","H1",0.612935509444319
2001-05-12,5.08971974980764,"05-12","2001-01-01","2000-2001","Region 9","H1",0.613308331133836
2001-05-19,5.09366465672949,"05-19","2001-01-01","2000-2001","Region 9","H1",0.613783690171199
2001-05-27,5.09846397190572,"05-27","2001-01-01","2000-2001","Region 9","H1",0.61436200491661
2001-06-03,5.1041193932764,"06-03","2001-01-01","2000-2001","Region 9","H1",0.615043479970877
2001-06-09,5.1106308537029,"06-09","2001-01-01","2000-2001","Region 9","H1",0.615828107243837
2001-06-16,5.11799653522385,"06-16","2001-01-01","2000-2001","Region 9","H1",0.616715667672178
2001-06-24,5.12621288858459,"06-24","2001-01-01","2000-2001","Region 9","H1",0.617705733572736
2001-07-01,5.13527465792162,"07-01","2001-01-01","2001-2002","Region 9","H3",0.618797671616953
2001-07-08,5.14517491048106,"07-08","2001-01-01","2001-2002","Region 9","H3",0.619990646411934
2001-07-14,5.15590507124672,"07-14","2001-01-01","2001-2002","Region 9","H3",0.62128362467311
2001-07-21,5.16745496234932,"07-21","2001-01-01","2001-2002","Region 9","H3",0.622675379973032
2001-07-29,5.17981284712253,"07-29","2001-01-01","2001-2002","Region 9","H3",0.624164498050091
2001-08-05,5.1929654786636,"08-05","2001-01-01","2001-2002","Region 9","H3",0.625749382660049
2001-08-11,5.20689815274691,"08-11","2001-01-01","2001-2002","Region 9","H3",0.627428261952094
2001-08-18,5.22159476492661,"08-18","2001-01-01","2001-2002","Region 9","H3",0.629199195349674
2001-08-26,5.2370378716505,"08-26","2001-01-01","2001-2002","Region 9","H3",0.631060080914682
2001-09-02,5.25320875519093,"09-02","2001-01-01","2001-2002","Region 9","H3",0.633008663171596
2001-09-08,5.27008749218063,"09-08","2001-01-01","2001-2002","Region 9","H3",0.635042541366007
2001-09-15,5.28765302552154,"09-15","2001-01-01","2001-2002","Region 9","H3",0.637159178129593
2001-09-22,5.30588323941415,"09-22","2001-01-01","2001-2002","Region 9","H3",0.639355908521107
2001-09-30,5.32475503723306,"09-30","2001-01-01","2001-2002","Region 9","H3",0.641629949410341
2001-10-07,5.34424442195316,"10-07","2001-01-01","2001-2002","Region 9","H3",0.64397840916944
2001-10-13,5.3643265788095,"10-13","2001-01-01","2001-2002","Region 9","H3",0.646398297633356
2001-10-20,5.38497595985327,"10-20","2001-01-01","2001-2002","Region 9","H3",0.648886536288811
2001-10-28,5.4061663700482,"10-28","2001-01-01","2001-2002","Region 9","H3",0.651439968648852
2001-11-04,5.4278710545345,"11-04","2001-01-01","2001-2002","Region 9","H3",0.654055370768109
2001-11-10,5.45006278667357,"11-10","2001-01-01","2001-2002","Region 9","H3",0.656729461852142
2001-11-17,5.47271395647602,"11-17","2001-01-01","2001-2002","Region 9","H3",0.65945891491295
2001-11-25,5.49579665900755,"11-25","2001-01-01","2001-2002","Region 9","H3",0.662240367421844
2001-12-02,5.51928278236402,"12-02","2001-01-01","2001-2002","Region 9","H3",0.665070431910386
2001-12-09,5.54314409480707,"12-09","2001-01-01","2001-2002","Region 9","H3",0.667945706470181
2001-12-15,5.56735233065624,"12-15","2001-01-01","2001-2002","Region 9","H3",0.670862785102833
2001-12-22,5.59187927454204,"12-22","2001-01-01","2001-2002","Region 9","H3",0.673818267872387
2001-12-30,5.6166968436374,"12-30","2001-01-01","2001-2002","Region 9","H3",0.676808770814175
2002-01-06,5.64177716750142,"01-06","2002-01-01","2001-2002","Region 9","H3",0.67983093555594
2002-01-12,5.66709266518989,"01-12","2002-01-01","2001-2002","Region 9","H3",0.682881438609615
2002-01-19,5.6926161193108,"01-19","2002-01-01","2001-2002","Region 9","H3",0.685957000294963
2002-01-27,5.71832074672998,"01-27","2002-01-01","2001-2002","Region 9","H3",0.68905439325957
2002-02-03,5.74418026566118,"02-03","2002-01-01","2001-2002","Region 9","H3",0.692170450563161
2002-02-09,5.77016895890663,"02-09","2002-01-01","2001-2002","Region 9","H3",0.69530207329805
2002-02-16,5.79626173304681,"02-16","2002-01-01","2001-2002","Region 9","H3",0.698446237721478
2002-02-23,5.82243417341264,"02-23","2002-01-01","2001-2002","Region 9","H3",0.701600001879726
2002-03-03,5.84866259470746,"03-03","2002-01-01","2001-2002","Region 9","H3",0.704760511708034
2002-03-10,5.874924087181,"03-10","2002-01-01","2001-2002","Region 9","H3",0.707925006594544
2002-03-16,5.90119655829191,"03-16","2002-01-01","2001-2002","Region 9","H3",0.711090824400604
2002-03-23,5.92745876982818,"03-23","2002-01-01","2001-2002","Region 9","H3",0.714255405933762
2002-03-31,5.95369037048726,"03-31","2002-01-01","2001-2002","Region 9","H3",0.717416298873652
2002-04-07,5.97987192394772,"04-07","2002-01-01","2001-2002","Region 9","H3",0.720571161154613
2002-04-13,6.0059849324928,"04-13","2002-01-01","2001-2002","Region 9","H3",0.723717763812307
2002-04-20,6.03201185627223,"04-20","2002-01-01","2001-2002","Region 9","H3",0.726853993304769
2002-04-28,6.05793612831286,"04-28","2002-01-01","2001-2002","Region 9","H3",0.729977853321168
2002-05-05,6.08374216540945,"05-05","2002-01-01","2001-2002","Region 9","H3",0.733087466094147
2002-05-12,6.10941537504626,"05-12","2002-01-01","2001-2002","Region 9","H3",0.736181073233871
2002-05-18,6.13494215851578,"05-18","2002-01-01","2001-2002","Region 9","H3",0.73925703610383
2002-05-25,6.16030991041468,"05-25","2002-01-01","2001-2002","Region 9","H3",0.742313835760102
2002-06-02,6.18550701470803,"06-02","2002-01-01","2001-2002","Region 9","H3",0.745350072477093
2002-06-09,6.21052283756123,"06-09","2002-01-01","2001-2002","Region 9","H3",0.74836446488379
2002-06-15,6.2353477171456,"06-15","2002-01-01","2001-2002","Region 9","H3",0.75135584873534
2002-06-22,6.2599729506272,"06-22","2002-01-01","2001-2002","Region 9","H3",0.754323175345209
2002-06-30,6.2843907785508,"06-30","2002-01-01","2001-2002","Region 9","H3",0.757265509703462
2002-07-07,6.30859436683072,"07-07","2002-01-01","2002-2003","Region 9","H1",0.760182028306665
2002-07-13,6.33257778655887,"07-13","2002-01-01","2002-2003","Region 9","H1",0.763072016724772
2002-07-20,6.3563359918373,"07-20","2002-01-01","2002-2003","Region 9","H1",0.765934866929953
2002-07-27,6.37986479583784,"07-27","2002-01-01","2002-2003","Region 9","H1",0.768770074411798
2002-08-04,6.40316084528625,"08-04","2002-01-01","2002-2003","Region 9","H1",0.77157723510267
2002-08-11,6.42622159356162,"08-11","2002-01-01","2002-2003","Region 9","H1",0.7743560421362
2002-08-17,6.44904527259425,"08-17","2002-01-01","2002-2003","Region 9","H1",0.777106282460997
2002-08-24,6.4716308637377,"08-24","2002-01-01","2002-2003","Region 9","H1",0.779827833330745
2002-09-01,6.49397806778161,"09-01","2002-01-01","2002-2003","Region 9","H1",0.782520658690765
2002-09-08,6.51608727426358,"09-08","2002-01-01","2002-2003","Region 9","H1",0.785184805480116
2002-09-14,6.53795953022879,"09-14","2002-01-01","2002-2003","Region 9","H1",0.787820399867148
2002-09-21,6.55959650857711,"09-21","2002-01-01","2002-2003","Region 9","H1",0.79042764343534
2002-09-29,6.58100047612758,"09-29","2002-01-01","2002-2003","Region 9","H1",0.793006809335096
2002-10-06,6.60217426152139,"10-06","2002-01-01","2002-2003","Region 9","H1",0.79555823841607
2002-10-13,6.62312122307464,"10-13","2002-01-01","2002-2003","Region 9","H1",0.798082335353438
2002-10-19,6.64384521668325,"10-19","2002-01-01","2002-2003","Region 9","H1",0.800579564780462
2002-10-26,6.66435056387348,"10-26","2002-01-01","2002-2003","Region 9","H1",0.803050447438595
2002-11-03,6.68464202008271,"11-03","2002-01-01","2002-2003","Region 9","H1",0.805495556355335
2002-11-10,6.7047247432466,"11-10","2002-01-01","2002-2003","Region 9","H1",0.807915513058988
2002-11-16,6.72460426276064,"11-16","2002-01-01","2002-2003","Region 9","H1",0.810310983838565
2002-11-23,6.74428644887633,"11-23","2002-01-01","2002-2003","Region 9","H1",0.812682676056027
2002-12-01,6.76377748258437,"12-01","2002-01-01","2002-2003","Region 9","H1",0.815031334517232
2002-12-08,6.78308382603031,"12-08","2002-01-01","2002-2003","Region 9","H1",0.817357737907041
2002-12-14,6.80221219350104,"12-14","2002-01-01","2002-2003","Region 9","H1",0.819662695293198
2002-12-21,6.82116952301395,"12-21","2002-01-01","2002-2003","Region 9","H1",0.821947042702848
2002-12-28,6.83996294853435,"12-28","2002-01-01","2002-2003","Region 9","H1",0.824211639774747
2003-01-05,6.85859977284079,"01-05","2003-01-01","2002-2003","Region 9","H1",0.826457366489553
2003-01-12,6.87708744105237,"01-12","2003-01-01","2002-2003","Region 9","H1",0.828685119979876
2003-01-18,6.8954335148266,"01-18","2003-01-01","2002-2003","Region 9","H1",0.83089581142114
2003-01-25,6.91364564723171,"01-25","2003-01-01","2002-2003","Region 9","H1",0.833090363003708
2003-02-02,6.93173155829219,"02-02","2003-01-01","2002-2003","Region 9","H1",0.835269704986134
2003-02-09,6.94969901120209,"02-09","2003-01-01","2002-2003","Region 9","H1",0.837434772828879
2003-02-15,6.96755578919633,"02-15","2003-01-01","2002-2003","Region 9","H1",0.83958650440732
2003-02-22,6.98530967306635,"02-22","2003-01-01","2002-2003","Region 9","H1",0.841725837302393
2003-03-02,7.00296841930256,"03-02","2003-01-01","2002-2003","Region 9","H1",0.843853706166775
