"date","diff_weeks","month.day","new.year","season","region","dom_type","diff"
1998-03-15,6.13701690145493,"03-15","1998-01-01","1997-1998","Region 4","H3",0.739507041446381
1998-03-21,6.059880839673,"03-21","1998-01-01","1997-1998","Region 4","H3",0.730212189932504
1998-03-28,5.99372334473577,"03-28","1998-01-01","1997-1998","Region 4","H3",0.722240249470855
1998-04-04,5.93560062117295,"04-04","1998-01-01","1997-1998","Region 4","H3",0.715236494383826
1998-04-12,5.8837067289217,"04-12","1998-01-01","1997-1998","Region 4","H3",0.708983309922371
1998-04-19,5.83684322763274,"04-19","1998-01-01","1997-1998","Region 4","H3",0.703336284706945
1998-04-25,5.79416387818696,"04-25","1998-01-01","1997-1998","Region 4","H3",0.698193447405646
1998-05-02,5.75504185967583,"05-02","1998-01-01","1997-1998","Region 4","H3",0.693479266455987
1998-05-10,5.71899598950981,"05-10","1998-01-01","1997-1998","Region 4","H3",0.689135759629972
1998-05-17,5.68564717370467,"05-17","1998-01-01","1997-1998","Region 4","H3",0.685117246318407
1998-05-23,5.65469116818341,"05-23","1998-01-01","1997-1998","Region 4","H3",0.681387065283285
1998-05-30,5.62588056172898,"05-30","1998-01-01","1997-1998","Region 4","H3",0.677915403613861
1998-06-07,5.59901221722491,"06-07","1998-01-01","1997-1998","Region 4","H3",0.67467778340329
1998-06-14,5.57391810193736,"06-14","1998-01-01","1997-1998","Region 4","H3",0.671653956802843
1998-06-21,5.55045833112086,"06-21","1998-01-01","1997-1998","Region 4","H3",0.668827067780359
1998-06-27,5.52851573360676,"06-27","1998-01-01","1997-1998","Region 4","H3",0.666182997276748
1998-07-04,5.50799151668867,"07-04","1998-01-01","1998-1999","Region 4","H3",0.663709840827155
1998-07-12,5.48880175987758,"07-12","1998-01-01","1998-1999","Region 4","H3",0.661397486060446
1998-07-19,5.47087455548828,"07-19","1998-01-01","1998-1999","Region 4","H3",0.659237268141511
1998-07-25,5.45414766690208,"07-25","1998-01-01","1998-1999","Region 4","H3",0.657221687593239
1998-08-01,5.4385666082642,"08-01","1998-01-01","1998-1999","Region 4","H3",0.655344178901163
1998-08-09,5.42408307089585,"08-09","1998-01-01","1998-1999","Region 4","H3",0.653598920897
1998-08-16,5.41065363659048,"08-16","1998-01-01","1998-1999","Region 4","H3",0.65198068171159
1998-08-22,5.39823872886621,"08-22","1998-01-01","1998-1999","Region 4","H3",0.650484692401404
1998-08-29,5.38680176164184,"08-29","1998-01-01","1998-1999","Region 4","H3",0.649106544364496
1998-09-05,5.37630845152292,"09-05","1998-01-01","1998-1999","Region 4","H3",0.647842106471359
1998-09-13,5.36672626540724,"09-13","1998-01-01","1998-1999","Region 4","H3",0.646687458501705
1998-09-20,5.35802397973165,"09-20","1998-01-01","1998-1999","Region 4","H3",0.645638838033958
1998-09-26,5.35017133156598,"09-26","1998-01-01","1998-1999","Region 4","H3",0.644692598402267
1998-10-03,5.34313874504,"10-03","1998-01-01","1998-1999","Region 4","H3",0.643845175731113
1998-10-11,5.33689711935956,"10-11","1998-01-01","1998-1999","Region 4","H3",0.643093063391377
1998-10-18,5.33141766700203,"10-18","1998-01-01","1998-1999","Region 4","H3",0.642432792502974
1998-10-24,5.3266717926428,"10-24","1998-01-01","1998-1999","Region 4","H3",0.641860917345577
1998-10-31,5.32263100500735,"10-31","1998-01-01","1998-1999","Region 4","H3",0.641374004736832
1998-11-08,5.31926685521502,"11-08","1998-01-01","1998-1999","Region 4","H3",0.64096862660282
1998-11-15,5.31655089632152,"11-15","1998-01-01","1998-1999","Region 4","H3",0.640641355102956
1998-11-22,5.31445465971496,"11-22","1998-01-01","1998-1999","Region 4","H3",0.640388759785724
1998-11-28,5.31294964480383,"11-28","1998-01-01","1998-1999","Region 4","H3",0.640207406346075
1998-12-05,5.31200731908306,"12-05","1998-01-01","1998-1999","Region 4","H3",0.640093856633399
1998-12-13,5.31159912619832,"12-13","1998-01-01","1998-1999","Region 4","H3",0.640044669623264
1998-12-20,5.31169650006822,"12-20","1998-01-01","1998-1999","Region 4","H3",0.64005640311913
1998-12-26,5.31227088348534,"12-26","1998-01-01","1998-1999","Region 4","H3",0.640125615993768
1999-01-02,5.31329374991388,"01-02","1999-01-01","1998-1999","Region 4","H3",0.64024887081586
1999-01-10,5.3147366274456,"01-10","1999-01-01","1998-1999","Region 4","H3",0.640422736736678
1999-01-17,5.31657112407527,"01-17","1999-01-01","1998-1999","Region 4","H3",0.640643792535764
1999-01-23,5.31876895362112,"01-23","1999-01-01","1998-1999","Region 4","H3",0.640908629744321
1999-01-30,5.32130196175012,"01-30","1999-01-01","1998-1999","Region 4","H3",0.641213855781257
1999-02-06,5.32414215167856,"02-06","1999-01-01","1998-1999","Region 4","H3",0.641556097050077
1999-02-14,5.32726170920856,"02-14","1999-01-01","1998-1999","Region 4","H3",0.641932001955779
1999-02-21,5.33063302683601,"02-21","1999-01-01","1998-1999","Region 4","H3",0.64233824380984
1999-02-27,5.33422872672618,"02-27","1999-01-01","1998-1999","Region 4","H3",0.642771523598769
1999-03-06,5.33802168240375,"03-06","1999-01-01","1998-1999","Region 4","H3",0.643228572597736
1999-03-14,5.34198503904509,"03-14","1999-01-01","1998-1999","Region 4","H3",0.64370615481579
1999-03-21,5.34609223229487,"03-21","1999-01-01","1998-1999","Region 4","H3",0.644201069263243
1999-03-27,5.35031700555707,"03-27","1999-01-01","1998-1999","Region 4","H3",0.644710152035228
1999-04-03,5.35463342573325,"04-03","1999-01-01","1998-1999","Region 4","H3",0.645230278208152
1999-04-11,5.35901589740026,"04-11","1999-01-01","1998-1999","Region 4","H3",0.645758363548104
1999-04-18,5.36343917543502,"04-18","1999-01-01","1998-1999","Region 4","H3",0.64629136603213
1999-04-25,5.36787837610671,"04-25","1999-01-01","1998-1999","Region 4","H3",0.646826287184837
1999-05-01,5.37230898666733,"05-01","1999-01-01","1998-1999","Region 4","H3",0.647360173234051
1999-05-08,5.37670687348002,"05-08","1999-01-01","1998-1999","Region 4","H3",0.647890116090278
1999-05-16,5.38104828873141,"05-16","1999-01-01","1998-1999","Region 4","H3",0.64841325415553
1999-05-23,5.38530987577986,"05-23","1999-01-01","1998-1999","Region 4","H3",0.648926772967792
1999-05-29,5.3894686731956,"05-29","1999-01-01","1998-1999","Region 4","H3",0.649427905687853
1999-06-05,5.39350211755242,"06-05","1999-01-01","1998-1999","Region 4","H3",0.649913933435707
1999-06-13,5.39738804503278,"06-13","1999-01-01","1998-1999","Region 4","H3",0.650382185483961
1999-06-20,5.4011046919103,"06-20","1999-01-01","1998-1999","Region 4","H3",0.650830039315981
1999-06-26,5.40463069397451,"06-26","1999-01-01","1998-1999","Region 4","H3",0.651254920556576
1999-07-03,5.4079450849637,"07-03","1999-01-01","1999-2000","Region 4","H3",0.651654302783147
1999-07-10,5.41102729407154,"07-10","1999-01-01","1999-2000","Region 4","H3",0.65202570722525
1999-07-18,5.41385714259353,"07-18","1999-01-01","1999-2000","Region 4","H3",0.652366702360483
1999-07-25,5.4164148397782,"07-25","1999-01-01","1999-2000","Region 4","H3",0.652674903414566
1999-07-31,5.41868097794786,"07-31","1999-01-01","1999-2000","Region 4","H3",0.652947971773389
1999-08-07,5.42063652695216,"08-07","1999-01-01","1999-2000","Region 4","H3",0.653183614314675
1999-08-15,5.42226282801702,"08-15","1999-01-01","1999-2000","Region 4","H3",0.653379582666773
1999-08-22,5.42354158704977,"08-22","1999-01-01","1999-2000","Region 4","H3",0.653533672401935
1999-08-28,5.42445486746016,"08-28","1999-01-01","1999-2000","Region 4","H3",0.653643722171252
1999-09-04,5.42498508255518,"09-04","1999-01-01","1999-2000","Region 4","H3",0.653707612788233
1999-09-12,5.42511498756428,"09-12","1999-01-01","1999-2000","Region 4","H3",0.653723266267845
1999-09-19,5.42482767134953,"09-19","1999-01-01","1999-2000","Region 4","H3",0.653688644827601
1999-09-26,5.42410654785415,"09-26","1999-01-01","1999-2000","Region 4","H3",0.653601749857105
1999-10-02,5.42293534734066,"10-02","1999-01-01","1999-2000","Region 4","H3",0.653460620862256
1999-10-09,5.42129810746879,"10-09","1999-01-01","1999-2000","Region 4","H3",0.653263334390143
1999-10-17,5.41917916426125,"10-17","1999-01-01","1999-2000","Region 4","H3",0.653008002940424
1999-10-24,5.4165631430044,"10-24","1999-01-01","1999-2000","Region 4","H3",0.65269277386886
1999-10-30,5.41343494912904,"10-30","1999-01-01","1999-2000","Region 4","H3",0.652315828288461
1999-11-06,5.40977975911557,"11-06","1999-01-01","1999-2000","Region 4","H3",0.651875379973557
1999-11-14,5.40558301146617,"11-14","1999-01-01","1999-2000","Region 4","H3",0.651369674271953
1999-11-21,5.4008303977859,"11-21","1999-01-01","1999-2000","Region 4","H3",0.650796987030208
1999-11-27,5.39550785401328,"11-27","1999-01-01","1999-2000","Region 4","H3",0.650155623536925
1999-12-04,5.38960155184035,"12-04","1999-01-01","1999-2000","Region 4","H3",0.649443917488868
1999-12-11,5.38309789036125,"12-11","1999-01-01","1999-2000","Region 4","H3",0.648660229984628
1999-12-19,5.37598348798791,"12-19","1999-01-01","1999-2000","Region 4","H3",0.647802948550464
1999-12-26,5.36824517467101,"12-26","1999-01-01","1999-2000","Region 4","H3",0.646870486202934
2000-01-01,5.35986998446412,"01-01","2000-01-01","1999-2000","Region 4","H3",0.645861280552876
2000-01-08,5.35084514846865,"01-08","2000-01-01","1999-2000","Region 4","H3",0.644773792955283
2000-01-15,5.34115808819767,"01-15","2000-01-01","1999-2000","Region 4","H3",0.643606507709644
2000-01-22,5.33079640939652,"01-22","2000-01-01","1999-2000","Region 4","H3",0.642357931315331
2000-01-29,5.3197478963588,"01-29","2000-01-01","1999-2000","Region 4","H3",0.641026591786681
2000-02-05,5.30800050677689,"02-05","2000-01-01","1999-2000","Region 4","H3",0.639611038032481
2000-02-12,5.29554236716681,"02-12","2000-01-01","1999-2000","Region 4","H3",0.638109839304678
2000-02-19,5.28236176890851,"02-19","2000-01-01","1999-2000","Region 4","H3",0.636521584721221
2000-02-26,5.26844716494359,"02-26","2000-01-01","1999-2000","Region 4","H3",0.63484488286815
2000-03-04,5.25378716717412,"03-04","2000-01-01","1999-2000","Region 4","H3",0.63307836148615
2000-03-11,5.23837054460787,"03-11","2000-01-01","1999-2000","Region 4","H3",0.631220667247056
2000-03-18,5.22218622229721,"03-18","2000-01-01","1999-2000","Region 4","H3",0.629270465625982
2000-03-25,5.20522328112126,"03-25","2000-01-01","1999-2000","Region 4","H3",0.627226440875084
2000-04-01,5.18747095846365,"04-01","2000-01-01","1999-2000","Region 4","H3",0.625087296105217
2000-04-08,5.16891864984128,"04-08","2000-01-01","1999-2000","Region 4","H3",0.622851753482208
2000-04-15,5.14955591154301,"04-15","2000-01-01","1999-2000","Region 4","H3",0.620518554544812
2000-04-22,5.1293724643419,"04-22","2000-01-01","1999-2000","Region 4","H3",0.618086460652038
2000-04-29,5.10835819834915,"04-29","2000-01-01","1999-2000","Region 4","H3",0.615554253568041
2000-05-06,5.08650317908417,"05-06","2000-01-01","1999-2000","Region 4","H3",0.612920736193571
2000-05-13,5.06379765484252,"05-13","2000-01-01","1999-2000","Region 4","H3",0.610184733453797
2000-05-20,5.04023206545173,"05-20","2000-01-01","1999-2000","Region 4","H3",0.607345093353376
2000-05-27,5.01579705251538,"05-27","2000-01-01","1999-2000","Region 4","H3",0.604400688210875
2000-06-03,4.99048347125875,"06-03","2000-01-01","1999-2000","Region 4","H3",0.601350416086145
2000-06-10,4.96428240410374,"06-10","2000-01-01","1999-2000","Region 4","H3",0.598193202416106
2000-06-17,4.93718517611982,"06-17","2000-01-01","1999-2000","Region 4","H3",0.594928001876567
2000-06-25,4.90918337251925,"06-25","2000-01-01","1999-2000","Region 4","H3",0.5915538004904
2000-07-02,4.88026885839216,"07-02","2000-01-01","2000-2001","Region 4","H1",0.588069618005598
2000-07-09,4.85043380090892,"07-09","2000-01-01","2000-2001","Region 4","H1",0.584474510570651
2000-07-16,4.81967069425638,"07-16","2000-01-01","2000-2001","Region 4","H1",0.58076757373935
2000-07-23,4.78797238762066,"07-23","2000-01-01","2000-2001","Region 4","H1",0.576947945842695
2000-07-30,4.75533211658476,"07-30","2000-01-01","2000-2001","Region 4","H1",0.57301481177229
2000-08-06,4.72174353837399,"08-06","2000-01-01","2000-2001","Region 4","H1",0.568967407227396
2000-08-13,4.68720077145945,"08-13","2000-01-01","2000-2001","Region 4","H1",0.564805023487131
2000-08-20,4.65169844011826,"08-20","2000-01-01","2000-2001","Region 4","H1",0.560527012779951
2000-08-27,4.61523172465242,"08-27","2000-01-01","2000-2001","Region 4","H1",0.55613279433499
2000-09-03,4.57779641808461,"09-03","2000-01-01","2000-2001","Region 4","H1",0.551621861213878
2000-09-10,4.5393889902812,"09-10","2000-01-01","2000-2001","Region 4","H1",0.546993788037522
2000-09-17,4.50000666059768,"09-17","2000-01-01","2000-2001","Region 4","H1",0.542248239739844
2000-09-24,4.45964748030024,"09-24","2000-01-01","2000-2001","Region 4","H1",0.537384981499527
2000-10-01,4.41831042618447,"10-01","2000-01-01","2000-2001","Region 4","H1",0.532403890021024
2000-10-08,4.37599550698513,"10-08","2000-01-01","2000-2001","Region 4","H1",0.52730496635687
2000-10-15,4.3327038843413,"10-15","2000-01-01","2000-2001","Region 4","H1",0.52208835048391
2000-10-22,4.28843801024017,"10-22","2000-01-01","2000-2001","Region 4","H1",0.516754337865205
2000-10-29,4.24320178299645,"10-29","2000-01-01","2000-2001","Region 4","H1",0.511303398245458
2000-11-05,4.19700072391625,"11-05","2000-01-01","2000-2001","Region 4","H1",0.50573619693891
2000-11-12,4.14984217682197,"11-12","2000-01-01","2000-2001","Region 4","H1",0.500053618871978
2000-11-19,4.10173553255347,"11-19","2000-01-01","2000-2001","Region 4","H1",0.494256795635516
2000-11-26,4.05269248037802,"11-26","2000-01-01","2000-2001","Region 4","H1",0.488347135779573
2000-12-03,4.00272728790338,"12-03","2000-01-01","2000-2001","Region 4","H1",0.48232635854276
2000-12-10,3.9518571105561,"12-10","2000-01-01","2000-2001","Region 4","H1",0.476196531144204
2000-12-17,3.90010233092067,"12-17","2000-01-01","2000-2001","Region 4","H1",0.469960109673728
2000-12-24,3.84748692719724,"12-24","2000-01-01","2000-2001","Region 4","H1",0.463619983490794
2000-12-31,3.79403886869307,"12-31","2000-01-01","2000-2001","Region 4","H1",0.457179522880998
2001-01-06,3.73979053459455,"01-06","2001-01-01","2000-2001","Region 4","H1",0.450642629517859
2001-01-13,3.68477915026912,"01-13","2001-01-01","2000-2001","Region 4","H1",0.444013789036954
2001-01-21,3.62904723304114,"01-21","2001-01-01","2000-2001","Region 4","H1",0.437298124751652
2001-01-28,3.57264303682789,"01-28","2001-01-01","2000-2001","Region 4","H1",0.430501451231503
2001-02-04,3.51562098230808,"02-04","2001-01-01","2000-2001","Region 4","H1",0.423630326137299
2001-02-10,3.4580420565682,"02-10","2001-01-01","2000-2001","Region 4","H1",0.416692098378229
2001-02-17,3.39997416362441,"02-17","2001-01-01","2000-2001","Region 4","H1",0.409694950349566
2001-02-25,3.34149240508759,"02-25","2001-01-01","2000-2001","Region 4","H1",0.402647931752649
2001-03-04,3.28267926880035,"03-04","2001-01-01","2000-2001","Region 4","H1",0.395560982325534
2001-03-10,3.2236247028176,"03-10","2001-01-01","2000-2001","Region 4","H1",0.38844494075761
2001-03-17,3.16442605290428,"03-17","2001-01-01","2000-2001","Region 4","H1",0.381311537158113
2001-03-25,3.10518784401609,"03-25","2001-01-01","2000-2001","Region 4","H1",0.374173366724673
2001-04-01,3.04602139015175,"04-01","2001-01-01","2000-2001","Region 4","H1",0.36704384273074
2001-04-08,2.98704422253346,"04-08","2001-01-01","2000-2001","Region 4","H1",0.359937127621653
2001-04-14,2.9283793331357,"04-14","2001-01-01","2000-2001","Region 4","H1",0.352868041860291
2001-04-21,2.87015423881828,"04-21","2001-01-01","2000-2001","Region 4","H1",0.345851951155635
2001-04-29,2.81249988022898,"04-29","2001-01-01","2000-2001","Region 4","H1",0.338904633781171
2001-05-06,2.75554937858825,"05-06","2001-01-01","2000-2001","Region 4","H1",0.332042130768144
2001-05-12,2.69943668173315,"05-12","2001-01-01","2000-2001","Region 4","H1",0.325280582754638
2001-05-19,2.6442951376595,"05-19","2001-01-01","2000-2001","Region 4","H1",0.318636058098201
2001-05-27,2.59025603861984,"05-27","2001-01-01","2000-2001","Region 4","H1",0.31212437744049
2001-06-03,2.53744718114441,"06-03","2001-01-01","2000-2001","Region 4","H1",0.305760940190617
2001-06-09,2.48599148691491,"06-09","2001-01-01","2000-2001","Region 4","H1",0.299560558341219
2001-06-16,2.4360057262687,"06-16","2001-01-01","2000-2001","Region 4","H1",0.293537302651445
2001-06-24,2.38759938053822,"06-24","2001-01-01","2000-2001","Region 4","H1",0.287704365559502
2001-07-01,2.3408736719523,"07-01","2001-01-01","2001-2002","Region 4","H3",0.282073944286315
2001-07-08,2.29592078111116,"07-08","2001-01-01","2001-2002","Region 4","H3",0.276657146541712
2001-07-14,2.25282326282872,"07-14","2001-01-01","2001-2002","Region 4","H3",0.271463920133752
2001-07-21,2.21165366212735,"07-21","2001-01-01","2001-2002","Region 4","H3",0.266503006696317
2001-07-29,2.17247432398668,"07-29","2001-01-01","2001-2002","Region 4","H3",0.261781918763942
2001-08-05,2.13533738355569,"08-05","2001-01-01","2001-2002","Region 4","H3",0.25730693859239
2001-08-11,2.10028491822692,"08-11","2001-01-01","2001-2002","Region 4","H3",0.253083136483497
2001-08-18,2.06734923935431,"08-18","2001-01-01","2001-2002","Region 4","H3",0.24911440593701
2001-08-26,2.03655329943145,"08-26","2001-01-01","2001-2002","Region 4","H3",0.245403512715335
2001-09-02,2.00791119006781,"09-02","2001-01-01","2001-2002","Region 4","H3",0.241952154849387
2001-09-08,1.98142870686183,"09-08","2001-01-01","2001-2002","Region 4","H3",0.238761030705479
2001-09-15,1.95710395898486,"09-15","2001-01-01","2001-2002","Region 4","H3",0.235829912439834
2001-09-22,1.9349280036642,"09-22","2001-01-01","2001-2002","Region 4","H3",0.233157722453434
2001-09-30,1.91488548851653,"09-30","2001-01-01","2001-2002","Region 4","H3",0.230742610792835
2001-10-07,1.89695528759741,"10-07","2001-01-01","2001-2002","Region 4","H3",0.228582031793763
2001-10-13,1.88111111991251,"10-13","2001-01-01","2001-2002","Region 4","H3",0.226672818611368
2001-10-20,1.86732214184182,"10-20","2001-01-01","2001-2002","Region 4","H3",0.225011254607005
2001-10-28,1.8555535073675,"10-28","2001-01-01","2001-2002","Region 4","H3",0.223593140855369
2001-11-04,1.845766892116,"11-04","2001-01-01","2001-2002","Region 4","H3",0.222413859291278
2001-11-10,1.83792097900636,"11-10","2001-01-01","2001-2002","Region 4","H3",0.221468431230002
2001-11-17,1.83197190474225,"11-17","2001-01-01","2001-2002","Region 4","H3",0.220751571169317
2001-11-25,1.82787366751814,"11-25","2001-01-01","2001-2002","Region 4","H3",0.220257735917858
2001-12-02,1.82557849716049,"12-02","2001-01-01","2001-2002","Region 4","H3",0.219981169196915
2001-12-09,1.8250371895308,"12-09","2001-01-01","2001-2002","Region 4","H3",0.219915941935825
2001-12-15,1.82619940741892,"12-15","2001-01-01","2001-2002","Region 4","H3",0.220055988529433
2001-12-22,1.82901395038769,"12-22","2001-01-01","2001-2002","Region 4","H3",0.220395139354219
2001-12-30,1.83342899613142,"12-30","2001-01-01","2001-2002","Region 4","H3",0.220927149851865
2002-01-06,1.8393923159099,"01-06","2002-01-01","2001-2002","Region 4","H3",0.221645726488917
2002-01-12,1.8468514665443,"01-12","2002-01-01","2001-2002","Region 4","H3",0.222544549892196
2002-01-19,1.85575396133396,"01-19","2002-01-01","2001-2002","Region 4","H3",0.223617295444165
2002-01-27,1.86604742209104,"01-27","2002-01-01","2001-2002","Region 4","H3",0.224857651603019
2002-02-03,1.87767971430883,"02-03","2002-01-01","2001-2002","Region 4","H3",0.226259336190392
2002-02-09,1.89059906728954,"02-09","2002-01-01","2001-2002","Region 4","H3",0.227816110866686
2002-02-16,1.90475418086759,"02-16","2002-01-01","2001-2002","Region 4","H3",0.229521793991161
2002-02-23,1.92009432018037,"02-23","2002-01-01","2001-2002","Region 4","H3",0.231370272041773
2002-03-03,1.93656939976522,"03-03","2002-01-01","2001-2002","Region 4","H3",0.233355509748793
2002-03-10,1.95413005810006,"03-10","2002-01-01","2001-2002","Region 4","H3",0.235471559076923
2002-03-16,1.97272772355937,"03-16","2002-01-01","2001-2002","Region 4","H3",0.237712567172952
2002-03-23,1.9923146726259,"03-23","2002-01-01","2001-2002","Region 4","H3",0.240072783380229
2002-03-31,2.01284408108206,"03-31","2002-01-01","2001-2002","Region 4","H3",0.242546565407204
2002-04-07,2.03427006880398,"04-07","2002-01-01","2001-2002","Region 4","H3",0.245128384725079
2002-04-13,2.05654773869293,"04-13","2002-01-01","2001-2002","Region 4","H3",0.247812831259028
2002-04-20,2.07963321020404,"04-20","2002-01-01","2001-2002","Region 4","H3",0.250594617428385
2002-04-28,2.10348364786861,"04-28","2002-01-01","2001-2002","Region 4","H3",0.253468581583567
2002-05-05,2.12805728515323,"05-05","2002-01-01","2001-2002","Region 4","H3",0.256429690881085
2002-05-12,2.15331344395513,"05-12","2002-01-01","2001-2002","Region 4","H3",0.259473043632723
2002-05-18,2.17921254999689,"05-18","2002-01-01","2001-2002","Region 4","H3",0.262593871160591
2002-05-25,2.20571614435504,"05-25","2002-01-01","2001-2002","Region 4","H3",0.265787539186313
2002-06-02,2.2327868913336,"06-02","2002-01-01","2001-2002","Region 4","H3",0.269049548779787
2002-06-09,2.2603885828755,"06-09","2002-01-01","2001-2002","Region 4","H3",0.272375536890757
2002-06-15,2.28848613969061,"06-15","2002-01-01","2001-2002","Region 4","H3",0.275761276484743
2002-06-22,2.31704560926836,"06-22","2002-01-01","2001-2002","Region 4","H3",0.279202676303557
2002-06-30,2.34603416093441,"06-30","2002-01-01","2001-2002","Region 4","H3",0.282695780269637
2002-07-07,2.37542007810496,"07-07","2002-01-01","2002-2003","Region 4","H1",0.2862367665527
2002-07-13,2.40517274788742,"07-13","2002-01-01","2002-2003","Region 4","H1",0.289821946316624
2002-07-20,2.43526264817263,"07-20","2002-01-01","2002-2003","Region 4","H1",0.29344776216407
2002-07-27,2.46566133236103,"07-27","2002-01-01","2002-2003","Region 4","H1",0.297110786295989
2002-08-04,2.49634141186264,"08-04","2002-01-01","2002-2003","Region 4","H1",0.300807718402888
2002-08-11,2.52727653650876,"08-11","2002-01-01","2002-2003","Region 4","H1",0.304535383304448
2002-08-17,2.55844137301082,"08-17","2002-01-01","2002-2003","Region 4","H1",0.308290728353821
2002-08-24,2.58981158159943,"08-24","2002-01-01","2002-2003","Region 4","H1",0.312070820622659
2002-09-01,2.62136379097431,"09-01","2002-01-01","2002-2003","Region 4","H1",0.315872843882589
2002-09-08,2.65307557169244,"09-08","2002-01-01","2002-2003","Region 4","H1",0.3196940953985
2002-09-14,2.68492540811844,"09-14","2002-01-01","2002-2003","Region 4","H1",0.323531982548585
2002-09-21,2.71689266905753,"09-21","2002-01-01","2002-2003","Region 4","H1",0.327384019285621
2002-09-29,2.74895757718669,"09-29","2002-01-01","2002-2003","Region 4","H1",0.331247822453446
2002-10-06,2.78110117739534,"10-06","2002-01-01","2002-2003","Region 4","H1",0.335121107972034
2002-10-13,2.81330530414135,"10-13","2002-01-01","2002-2003","Region 4","H1",0.339001686903902
2002-10-19,2.84555254792266,"10-19","2002-01-01","2002-2003","Region 4","H1",0.342887461413968
2002-10-26,2.87782622095888,"10-26","2002-01-01","2002-2003","Region 4","H1",0.346776420634199
2002-11-03,2.91011032217095,"11-03","2002-01-01","2002-2003","Region 4","H1",0.35066663644368
2002-11-10,2.9423895015401,"11-10","2002-01-01","2002-2003","Region 4","H1",0.354556259173893
2002-11-16,2.9746490239209,"11-16","2002-01-01","2002-2003","Region 4","H1",0.358443513248203
2002-11-23,3.00687473237568,"11-23","2002-01-01","2002-2003","Region 4","H1",0.362326692763688
2002-12-01,3.03905301109084,"12-01","2002-01-01","2002-2003","Region 4","H1",0.36620415702256
2002-12-08,3.07117074792763,"12-08","2002-01-01","2002-2003","Region 4","H1",0.370074326019568
2002-12-14,3.10321529665316,"12-14","2002-01-01","2002-2003","Region 4","H1",0.373935675890853
2002-12-21,3.13517443888944,"12-21","2002-01-01","2002-2003","Region 4","H1",0.377786734328822
2002-12-28,3.16703634581083,"12-28","2002-01-01","2002-2003","Region 4","H1",0.381626075966727
2003-01-05,3.19878953961302,"01-05","2003-01-01","2002-2003","Region 4","H1",0.385452317735682
2003-01-12,3.23042285476874,"01-12","2003-01-01","2002-2003","Region 4","H1",0.389264114196012
2003-01-18,3.26192539907838,"01-18","2003-01-01","2002-2003","Region 4","H1",0.393060152843866
2003-01-25,3.29328651451615,"01-25","2003-01-01","2002-2003","Region 4","H1",0.396839149393206
2003-02-02,3.32449573786514,"02-02","2003-01-01","2002-2003","Region 4","H1",0.400599843032355
2003-02-09,3.35554276112772,"02-09","2003-01-01","2002-2003","Region 4","H1",0.404340991653469
2003-02-15,3.38641739169034,"02-15","2003-01-01","2002-2003","Region 4","H1",0.408061367052418
2003-02-22,3.41710951221523,"02-22","2003-01-01","2002-2003","Region 4","H1",0.411759750095766
2003-03-02,3.44760904022458,"03-02","2003-01-01","2002-2003","Region 4","H1",0.415434925850677
