"","date","season","observed","pop","predicted","predicted_upper","predicted_lower","baseline","baseline_upper","baseline_lower","flu_ah1","flu_upper_ah1","flu_lower_ah1","flu_ah3","flu_upper_ah3","flu_lower_ah3","flu_a2009","flu_upper_a2009","flu_lower_a2009","flu_b","flu_upper_b","flu_lower_b","rsv","rsv_upper","rsv_lower","age","var"
"39",1999-11-21,"1999/2000",0.1563,40437145,0.1634,0.2226,0.105,0.1374,0.19,0.0857,0,0,0,0.0044,0.0048,0.0041,0,0,0,2e-04,2e-04,2e-04,0.0214,0.0276,0.0151,4,"pi_uc"
"40",1999-11-28,"1999/2000",0.1607,40437145,0.1748,0.2353,0.115,0.143,0.196,0.0909,0,0,0,0.008,0.0087,0.0074,0,0,0,0,0,0,0.0238,0.0306,0.0168,4,"pi_uc"
"41",1999-12-05,"1999/2000",0.1607,40437145,0.1856,0.2475,0.1244,0.1488,0.2022,0.0963,0,0,0,0.01,0.0108,0.0092,0,0,0,0,0,0,0.0268,0.0345,0.0189,4,"pi_uc"
"42",1999-12-12,"1999/2000",0.1682,40437145,0.1998,0.2631,0.1371,0.1547,0.2085,0.1018,0,0,0,0.0164,0.0177,0.0151,0,0,0,2e-04,2e-04,1e-04,0.0285,0.0367,0.0201,4,"pi_uc"
"43",1999-12-19,"1999/2000",0.1964,40437145,0.2174,0.2832,0.1522,0.1607,0.2149,0.1074,0,0,0,0.0226,0.0243,0.0208,0,0,0,0,0,0,0.0341,0.044,0.0241,4,"pi_uc"
"44",1999-12-26,"1999/2000",0.2409,40437145,0.2437,0.3121,0.176,0.1666,0.2212,0.1129,0,0,-1e-04,0.0408,0.0441,0.0376,0,0,0,1e-04,1e-04,1e-04,0.0362,0.0467,0.0255,4,"pi_uc"
"45",2000-01-02,"1999/2000",0.316,40437145,0.2569,0.3259,0.1884,0.1723,0.2272,0.1182,-3e-04,1e-04,-8e-04,0.0518,0.0559,0.0477,0,0,0,1e-04,2e-04,1e-04,0.033,0.0425,0.0232,4,"pi_uc"
"46",2000-01-09,"1999/2000",0.3675,40437145,0.3367,0.4121,0.2619,0.1777,0.233,0.1231,-5e-04,2e-04,-0.0011,0.127,0.1371,0.1169,0,0,0,1e-04,2e-04,1e-04,0.0324,0.0417,0.0228,4,"pi_uc"
"47",2000-01-16,"1999/2000",0.4016,40437145,0.3771,0.4561,0.2987,0.1826,0.2383,0.1277,-4e-04,1e-04,-8e-04,0.1594,0.1721,0.1468,0,0,0,4e-04,5e-04,3e-04,0.035,0.045,0.0246,4,"pi_uc"
"48",2000-01-23,"1999/2000",0.4031,40437145,0.342,0.4182,0.2662,0.1871,0.2431,0.1318,-1e-04,0,-3e-04,0.1179,0.1272,0.1085,0,0,0,1e-04,1e-04,1e-04,0.0371,0.0478,0.0261,4,"pi_uc"
"49",2000-01-30,"1999/2000",0.3823,40437145,0.331,0.4085,0.2539,0.1909,0.2472,0.1352,0,0,0,0.0923,0.0996,0.085,0,0,0,3e-04,4e-04,3e-04,0.0475,0.0612,0.0335,4,"pi_uc"
"50",2000-02-06,"1999/2000",0.3314,40437145,0.287,0.3612,0.2131,0.194,0.2506,0.1379,-2e-04,1e-04,-5e-04,0.0462,0.0498,0.0425,0,0,0,3e-04,3e-04,2e-04,0.0468,0.0603,0.033,4,"pi_uc"
"51",2000-02-13,"1999/2000",0.2992,40437145,0.2798,0.3541,0.2058,0.1962,0.2531,0.1398,-2e-04,1e-04,-4e-04,0.0335,0.0362,0.0309,0,0,0,5e-04,6e-04,4e-04,0.0498,0.0641,0.0351,4,"pi_uc"
"52",2000-02-20,"1999/2000",0.2592,40437145,0.265,0.3381,0.1921,0.1974,0.2546,0.1408,-4e-04,1e-04,-8e-04,0.0197,0.0213,0.0182,0,0,0,0,0,0,0.0482,0.0621,0.034,4,"pi_uc"
"53",2000-02-27,"1999/2000",0.2384,40437145,0.2568,0.3284,0.1853,0.1976,0.2549,0.1407,-1e-04,1e-04,-3e-04,0.0143,0.0154,0.0131,0,0,0,1e-04,1e-04,1e-04,0.0449,0.0579,0.0317,4,"pi_uc"
"54",2000-03-05,"1999/2000",0.2255,40437145,0.243,0.3128,0.1734,0.1967,0.2542,0.1396,-2e-04,1e-04,-5e-04,0.0066,0.0072,0.0061,0,0,0,4e-04,5e-04,3e-04,0.0395,0.0509,0.0279,4,"pi_uc"
"55",2000-03-12,"1999/2000",0.2102,40437145,0.236,0.3056,0.1666,0.1947,0.2524,0.1375,-6e-04,2e-04,-0.0013,0.004,0.0044,0.0037,0,0,0,4e-04,5e-04,3e-04,0.0374,0.0482,0.0264,4,"pi_uc"
"56",2000-03-19,"1999/2000",0.1875,40437145,0.2236,0.2904,0.157,0.1919,0.2497,0.1345,-4e-04,1e-04,-8e-04,0.0031,0.0034,0.0029,0,0,0,4e-04,4e-04,3e-04,0.0286,0.0368,0.0202,4,"pi_uc"
"57",2000-03-26,"1999/2000",0.1741,40437145,0.2147,0.2808,0.1487,0.1883,0.2462,0.1308,-6e-04,2e-04,-0.0015,0.0016,0.0017,0.0015,0,0,0,4e-04,5e-04,3e-04,0.025,0.0322,0.0176,4,"pi_uc"
"58",2000-04-02,"1999/2000",0.1677,40437145,0.2025,0.2665,0.1386,0.1841,0.242,0.1265,-6e-04,2e-04,-0.0014,5e-04,5e-04,4e-04,0,0,0,3e-04,4e-04,3e-04,0.0182,0.0234,0.0128,4,"pi_uc"
"59",2000-04-09,"1999/2000",0.1652,40437145,0.1977,0.2613,0.1342,0.1793,0.2372,0.1216,-3e-04,1e-04,-7e-04,1e-04,1e-04,1e-04,0,0,0,2e-04,2e-04,1e-04,0.0184,0.0237,0.013,4,"pi_uc"
"60",2000-04-16,"1999/2000",0.1662,40437145,0.1902,0.253,0.1275,0.174,0.2319,0.1163,-2e-04,1e-04,-4e-04,2e-04,2e-04,2e-04,0,0,0,4e-04,5e-04,3e-04,0.0157,0.0203,0.0111,4,"pi_uc"
"61",2000-04-23,"1999/2000",0.1657,40437145,0.179,0.24,0.1181,0.1685,0.2263,0.1107,-1e-04,0,-2e-04,2e-04,2e-04,2e-04,0,0,0,4e-04,5e-04,3e-04,0.0101,0.0129,0.0071,4,"pi_uc"
"62",2000-04-30,"1999/2000",0.1682,40437145,0.1697,0.2298,0.1096,0.1627,0.2205,0.1049,-2e-04,1e-04,-4e-04,0,0,0,0,0,0,3e-04,3e-04,2e-04,0.007,0.009,0.0049,4,"pi_uc"
"63",2000-05-07,"1999/2000",0.1662,40437145,0.1647,0.2248,0.1046,0.1568,0.2145,0.099,-1e-04,0,-1e-04,1e-04,1e-04,1e-04,0,0,0,6e-04,7e-04,4e-04,0.0073,0.0094,0.0052,4,"pi_uc"
"64",2000-05-14,"1999/2000",0.1642,40437145,0.1556,0.2148,0.0964,0.1509,0.2085,0.0932,-1e-04,0,-3e-04,1e-04,1e-04,1e-04,0,0,0,2e-04,2e-04,2e-04,0.0046,0.0059,0.0032,4,"pi_uc"
"65",2000-05-21,"1999/2000",0.1509,40437145,0.1496,0.2084,0.0906,0.1451,0.2027,0.0875,0,0,0,0,0,0,0,0,0,4e-04,5e-04,3e-04,0.0041,0.0053,0.0029,4,"pi_uc"
"66",2000-05-28,"1999/2000",0.1513,40437145,0.1432,0.2017,0.0845,0.1395,0.197,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0.0036,0.0046,0.0025,4,"pi_uc"
"67",2000-06-04,"1999/2000",0.1474,40437145,0.1397,0.1986,0.0806,0.1343,0.1917,0.0769,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,0.0052,0.0067,0.0037,4,"pi_uc"
"68",2000-06-11,"1999/2000",0.1469,40437145,0.1344,0.193,0.0756,0.1296,0.1868,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0.0061,0.0034,4,"pi_uc"
"69",2000-06-18,"1999/2000",0.1365,40437145,0.1277,0.1855,0.0697,0.1254,0.1825,0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.003,0.0016,4,"pi_uc"
"70",2000-06-25,"1999/2000",0.1365,40437145,0.1237,0.1811,0.0659,0.1219,0.1789,0.0647,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0.0022,0.0012,4,"pi_uc"
"71",2000-07-02,"2000/2001",0.1316,41932722,0.1202,0.1773,0.0628,0.1192,0.176,0.0621,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0012,7e-04,4,"pi_uc"
"72",2000-07-09,"2000/2001",0.1292,41932722,0.1191,0.1764,0.0615,0.1172,0.1739,0.0602,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.0025,0.0014,4,"pi_uc"
"73",2000-07-16,"2000/2001",0.1278,41932722,0.1181,0.1754,0.0606,0.1158,0.1724,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.0029,0.0016,4,"pi_uc"
"74",2000-07-23,"2000/2001",0.1274,41932722,0.1179,0.1751,0.0603,0.1151,0.1716,0.0584,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.0035,0.0019,4,"pi_uc"
"75",2000-07-30,"2000/2001",0.1211,41932722,0.1175,0.1745,0.0601,0.115,0.1714,0.0583,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0032,0.0017,4,"pi_uc"
"76",2000-08-06,"2000/2001",0.1188,41932722,0.1166,0.1732,0.0597,0.1154,0.1716,0.0588,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0016,9e-04,4,"pi_uc"
"77",2000-08-13,"2000/2001",0.1173,41932722,0.1173,0.1737,0.0605,0.1162,0.1724,0.0598,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0013,7e-04,4,"pi_uc"
"78",2000-08-20,"2000/2001",0.1145,41932722,0.1196,0.1762,0.0626,0.1175,0.1735,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0.0027,0.0015,4,"pi_uc"
"79",2000-08-27,"2000/2001",0.1235,41932722,0.1212,0.1777,0.0643,0.1191,0.1751,0.0629,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0026,0.0014,4,"pi_uc"
"80",2000-09-03,"2000/2001",0.1297,41932722,0.1235,0.1801,0.0666,0.1211,0.1769,0.0649,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.0031,0.0017,4,"pi_uc"
"81",2000-09-10,"2000/2001",0.1269,41932722,0.1249,0.1812,0.0683,0.1233,0.1791,0.0671,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0021,0.0011,4,"pi_uc"
"82",2000-09-17,"2000/2001",0.1316,41932722,0.1289,0.1856,0.0719,0.1257,0.1814,0.0696,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0041,0.0023,4,"pi_uc"
"83",2000-09-24,"2000/2001",0.1297,41932722,0.1314,0.188,0.0744,0.1283,0.1839,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.0041,0.0022,4,"pi_uc"
"84",2000-10-01,"2000/2001",0.1264,41932722,0.1334,0.1898,0.0766,0.1309,0.1866,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0032,0.0017,4,"pi_uc"
"85",2000-10-08,"2000/2001",0.1245,41932722,0.1375,0.1942,0.0803,0.1337,0.1893,0.0776,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0.005,0.0027,4,"pi_uc"
"86",2000-10-15,"2000/2001",0.1316,41932722,0.1413,0.1983,0.0838,0.1364,0.192,0.0803,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.0063,0.0035,4,"pi_uc"
"87",2000-10-22,"2000/2001",0.134,41932722,0.147,0.2049,0.0885,0.1391,0.1946,0.0829,0,0,0,0,0,0,0,0,0,0,1e-04,0,0.0079,0.0102,0.0056,4,"pi_uc"
"88",2000-10-29,"2000/2001",0.1402,41932722,0.1491,0.207,0.0906,0.1416,0.1972,0.0855,-1e-04,0,-2e-04,0,0,0,0,0,0,0,0,0,0.0076,0.0097,0.0053,4,"pi_uc"
"89",2000-11-05,"2000/2001",0.1464,41932722,0.1552,0.2141,0.0957,0.1441,0.1997,0.0878,0,0,0,0,0,0,0,0,0,2e-04,2e-04,1e-04,0.011,0.0142,0.0078,4,"pi_uc"
"90",2000-11-12,"2000/2001",0.1579,41932722,0.1599,0.2196,0.0995,0.1464,0.2021,0.09,-1e-04,0,-2e-04,1e-04,2e-04,1e-04,0,0,0,1e-04,1e-04,1e-04,0.0133,0.0172,0.0094,4,"pi_uc"
"91",2000-11-19,"2000/2001",0.1698,41932722,0.1607,0.22,0.1005,0.1486,0.2043,0.0921,-1e-04,0,-2e-04,1e-04,1e-04,1e-04,0,0,0,4e-04,5e-04,3e-04,0.0117,0.0151,0.0083,4,"pi_uc"
"92",2000-11-26,"2000/2001",0.175,41932722,0.1673,0.2283,0.1055,0.1506,0.2065,0.094,-2e-04,1e-04,-5e-04,1e-04,1e-04,1e-04,0,0,0,3e-04,4e-04,3e-04,0.0165,0.0213,0.0116,4,"pi_uc"
"93",2000-12-03,"2000/2001",0.1851,41932722,0.1759,0.2388,0.112,0.1525,0.2084,0.0958,-2e-04,1e-04,-4e-04,1e-04,1e-04,1e-04,0,0,0,8e-04,0.001,7e-04,0.0227,0.0292,0.016,4,"pi_uc"
"94",2000-12-10,"2000/2001",0.1865,41932722,0.1804,0.2444,0.1153,0.1542,0.2102,0.0973,-4e-04,2e-04,-0.001,3e-04,3e-04,2e-04,0,0,0,0.0021,0.0025,0.0016,0.0242,0.0312,0.0171,4,"pi_uc"
"95",2000-12-17,"2000/2001",0.1855,41932722,0.1855,0.2504,0.1194,0.1558,0.2119,0.0987,-3e-04,1e-04,-8e-04,1e-04,1e-04,1e-04,0,0,0,0.0031,0.0037,0.0024,0.0269,0.0346,0.0189,4,"pi_uc"
"96",2000-12-24,"2000/2001",0.1841,41932722,0.1923,0.2599,0.1235,0.1572,0.2134,0.1,-9e-04,4e-04,-0.0022,2e-04,2e-04,2e-04,0,0,0,0.0028,0.0034,0.0022,0.033,0.0425,0.0233,4,"pi_uc"
"97",2000-12-31,"2000/2001",0.1975,41932722,0.2001,0.2703,0.1288,0.1583,0.2147,0.101,-0.0015,5e-04,-0.0033,2e-04,2e-04,2e-04,0,0,0,0.0073,0.0088,0.0058,0.0357,0.046,0.0252,4,"pi_uc"
"98",2001-01-07,"2000/2001",0.1998,41932722,0.2028,0.2768,0.1279,0.1593,0.2158,0.1019,-0.0036,0.0014,-0.0084,1e-04,1e-04,1e-04,0,0,0,0.0131,0.0159,0.0105,0.0339,0.0437,0.0239,4,"pi_uc"
"99",2001-01-14,"2000/2001",0.2065,41932722,0.2067,0.2871,0.1259,0.1601,0.2167,0.1025,-0.0072,0.0027,-0.0166,0,0,0,0,0,0,0.0218,0.0264,0.0174,0.0321,0.0413,0.0226,4,"pi_uc"
"100",2001-01-21,"2000/2001",0.2213,41932722,0.2058,0.2846,0.1263,0.1607,0.2174,0.1029,-0.0066,0.0025,-0.0151,8e-04,9e-04,8e-04,0,0,0,0.0208,0.0252,0.0166,0.03,0.0386,0.0211,4,"pi_uc"
"101",2001-01-28,"2000/2001",0.2261,41932722,0.2187,0.3042,0.1328,0.161,0.2178,0.1032,-0.0089,0.0034,-0.0206,9e-04,0.001,8e-04,0,0,0,0.0328,0.0397,0.0262,0.0329,0.0423,0.0232,4,"pi_uc"
"102",2001-02-04,"2000/2001",0.2251,41932722,0.2224,0.3172,0.1278,0.1611,0.2181,0.1032,-0.0142,0.0053,-0.0327,4e-04,4e-04,3e-04,0,0,0,0.043,0.052,0.0343,0.0321,0.0414,0.0226,4,"pi_uc"
"103",2001-02-11,"2000/2001",0.2328,41932722,0.233,0.3298,0.1367,0.161,0.2181,0.103,-0.0138,0.0052,-0.0317,8e-04,8e-04,7e-04,0,0,0,0.0506,0.0612,0.0404,0.0345,0.0444,0.0243,4,"pi_uc"
"104",2001-02-18,"2000/2001",0.2428,41932722,0.2373,0.3322,0.1427,0.1606,0.2178,0.1026,-0.0117,0.0044,-0.0269,3e-04,3e-04,2e-04,0,0,0,0.0499,0.0604,0.0398,0.0383,0.0493,0.027,4,"pi_uc"
"105",2001-02-25,"2000/2001",0.2347,41932722,0.2462,0.3356,0.1568,0.1599,0.2173,0.1019,-0.0068,0.0026,-0.0157,0.0013,0.0014,0.0012,0,0,0,0.0509,0.0617,0.0407,0.0408,0.0526,0.0288,4,"pi_uc"
"106",2001-03-04,"2000/2001",0.2318,41932722,0.2309,0.3123,0.1492,0.1591,0.2165,0.1011,-0.0037,0.0014,-0.0085,7e-04,7e-04,6e-04,0,0,0,0.0355,0.0429,0.0283,0.0394,0.0507,0.0277,4,"pi_uc"
"107",2001-03-11,"2000/2001",0.2204,41932722,0.2258,0.3043,0.1472,0.1579,0.2155,0.1,-0.0026,0.001,-0.006,0.0012,0.0013,0.0012,0,0,0,0.035,0.0424,0.028,0.0342,0.0441,0.0241,4,"pi_uc"
"108",2001-03-18,"2000/2001",0.2146,41932722,0.2142,0.2884,0.1399,0.1566,0.2143,0.0988,-0.0012,4e-04,-0.0027,9e-04,0.001,9e-04,0,0,0,0.0236,0.0285,0.0188,0.0342,0.0441,0.0241,4,"pi_uc"
"109",2001-03-25,"2000/2001",0.1979,41932722,0.1974,0.2677,0.1271,0.1552,0.213,0.0974,-8e-04,3e-04,-0.0019,0,1e-04,0,0,0,0,0.0129,0.0157,0.0103,0.0301,0.0387,0.0212,4,"pi_uc"
"110",2001-04-01,"2000/2001",0.1927,41932722,0.1901,0.2585,0.1219,0.1536,0.2115,0.0959,-5e-04,2e-04,-0.0012,6e-04,6e-04,5e-04,0,0,0,0.0106,0.0129,0.0085,0.0259,0.0333,0.0182,4,"pi_uc"
"111",2001-04-08,"2000/2001",0.1894,41932722,0.1835,0.25,0.1172,0.1518,0.2098,0.0943,-1e-04,1e-04,-3e-04,4e-04,5e-04,4e-04,0,0,0,0.0089,0.0108,0.0071,0.0225,0.0289,0.0158,4,"pi_uc"
"112",2001-04-15,"2000/2001",0.1808,41932722,0.179,0.2454,0.113,0.15,0.2081,0.0926,-3e-04,1e-04,-7e-04,1e-04,1e-04,1e-04,0,0,0,0.0061,0.0074,0.0049,0.0231,0.0298,0.0163,4,"pi_uc"
"113",2001-04-22,"2000/2001",0.1684,41932722,0.1688,0.2329,0.1054,0.1481,0.2063,0.0908,-2e-04,1e-04,-4e-04,0,0,0,0,0,0,0.0036,0.0043,0.0029,0.0172,0.0221,0.0121,4,"pi_uc"
"114",2001-04-29,"2000/2001",0.1631,41932722,0.1619,0.2246,0.1002,0.1462,0.2045,0.089,-1e-04,0,-1e-04,0,0,0,0,0,0,0.0015,0.0018,0.0012,0.0142,0.0183,0.01,4,"pi_uc"
"115",2001-05-06,"2000/2001",0.1521,41932722,0.1595,0.222,0.0982,0.1443,0.2026,0.0872,-1e-04,0,-1e-04,0,0,0,0,0,0,0.0036,0.0044,0.0029,0.0116,0.015,0.0082,4,"pi_uc"
"116",2001-05-13,"2000/2001",0.1369,41932722,0.1512,0.2119,0.0919,0.1424,0.2007,0.0855,0,0,0,0,0,0,0,0,0,0.0024,0.003,0.002,0.0064,0.0082,0.0045,4,"pi_uc"
"117",2001-05-20,"2000/2001",0.1388,41932722,0.1478,0.2082,0.0889,0.1405,0.1989,0.0837,0,0,0,0,0,0,0,0,0,4e-04,5e-04,4e-04,0.0068,0.0088,0.0048,4,"pi_uc"
"118",2001-05-27,"2000/2001",0.1369,41932722,0.1453,0.2056,0.0867,0.1387,0.1971,0.082,0,0,0,0,0,0,0,0,0,4e-04,4e-04,3e-04,0.0063,0.0081,0.0044,4,"pi_uc"
"119",2001-06-03,"2000/2001",0.1355,41932722,0.1418,0.2016,0.0839,0.137,0.1954,0.0804,0,0,0,0,0,0,0,0,0,8e-04,9e-04,6e-04,0.0041,0.0053,0.0029,4,"pi_uc"
"120",2001-06-10,"2000/2001",0.1378,41932722,0.1374,0.1965,0.0804,0.1354,0.1938,0.0789,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0.0027,0.0015,4,"pi_uc"
"121",2001-06-17,"2000/2001",0.1455,41932722,0.1364,0.1955,0.0793,0.1339,0.1923,0.0776,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0032,0.0017,4,"pi_uc"
"122",2001-06-24,"2000/2001",0.1436,41932722,0.1355,0.1947,0.0784,0.1326,0.191,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0036,0.002,4,"pi_uc"
"123",2001-07-01,"2001/2002",0.1467,43502287,0.1344,0.1936,0.0773,0.1315,0.1899,0.0753,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0.0037,0.002,4,"pi_uc"
"124",2001-07-08,"2001/2002",0.1378,43502287,0.1344,0.1937,0.0771,0.1306,0.1889,0.0745,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.0048,0.0026,4,"pi_uc"
"125",2001-07-15,"2001/2002",0.1322,43502287,0.1304,0.1888,0.0741,0.1299,0.1881,0.0737,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,7e-04,4e-04,4,"pi_uc"
"126",2001-07-22,"2001/2002",0.1348,43502287,0.131,0.1896,0.0744,0.1293,0.1874,0.0732,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0.0022,0.0012,4,"pi_uc"
"127",2001-07-29,"2001/2002",0.1319,43502287,0.1302,0.1886,0.0737,0.1289,0.187,0.0728,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0017,9e-04,4,"pi_uc"
"128",2001-08-05,"2001/2002",0.1292,43502287,0.1296,0.1879,0.0732,0.1286,0.1866,0.0725,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0013,7e-04,4,"pi_uc"
"129",2001-08-12,"2001/2002",0.1273,43502287,0.1292,0.1873,0.0729,0.1285,0.1864,0.0724,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,9e-04,5e-04,4,"pi_uc"
"130",2001-08-19,"2001/2002",0.1264,43502287,0.1294,0.1874,0.073,0.1286,0.1863,0.0724,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.001,6e-04,4,"pi_uc"
"131",2001-08-26,"2001/2002",0.1177,43502287,0.1307,0.1889,0.074,0.1288,0.1864,0.0726,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0.0025,0.0014,4,"pi_uc"
"132",2001-09-02,"2001/2002",0.1205,43502287,0.1301,0.188,0.0737,0.1291,0.1866,0.0729,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0013,7e-04,4,"pi_uc"
"133",2001-09-09,"2001/2002",0.1218,43502287,0.1318,0.1898,0.0749,0.1296,0.187,0.0734,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0.0029,0.0016,4,"pi_uc"
"134",2001-09-16,"2001/2002",0.1269,43502287,0.1317,0.1895,0.0751,0.1301,0.1875,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0021,0.0011,4,"pi_uc"
"135",2001-09-23,"2001/2002",0.1342,43502287,0.133,0.1909,0.0762,0.1309,0.188,0.0747,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0.0028,0.0015,4,"pi_uc"
