,date,season,observed,pop,predicted,predicted_upper,predicted_lower,baseline,baseline_upper,baseline_lower,flu_ah1,flu_upper_ah1,flu_lower_ah1,flu_ah3,flu_upper_ah3,flu_lower_ah3,flu_a2009,flu_upper_a2009,flu_lower_a2009,flu_b,flu_upper_b,flu_lower_b,rsv,rsv_upper,rsv_lower,age,var
901,2016-05-29,2015/2016,1.545,47338547,1.6602,2.1354,1.1919,1.6087,2.0536,1.1719,0,0,0,0.0419,0.0434,0.0404,0.003,0.0045,0.0014,-0.0226,-0.0048,-0.0422,0.0291,0.0386,0.0204,5,pi_uc
902,2016-06-05,2015/2016,1.507,47338547,1.6057,2.0763,1.1435,1.5742,2.0218,1.1357,0,0,0,0.0233,0.0241,0.0225,0.0022,0.0033,0.001,-0.0171,-0.0036,-0.032,0.0231,0.0306,0.0162,5,pi_uc
903,2016-06-12,2015/2016,1.4774,47338547,1.574,2.0418,1.1156,1.5391,1.9894,1.0988,0,0,0,0.0291,0.0301,0.028,0.0014,0.002,6.00E-04,-0.0128,-0.0027,-0.024,0.0173,0.023,0.0122,5,pi_uc
904,2016-06-19,2015/2016,1.4352,47338547,1.5345,2.0026,1.077,1.5038,1.9568,1.0618,0,0,0,0.0222,0.023,0.0214,4.00E-04,6.00E-04,2.00E-04,-0.0103,-0.0022,-0.0193,0.0184,0.0244,0.0129,5,pi_uc
905,2016-06-26,2015/2016,1.4048,47338547,1.4845,1.951,1.0297,1.4688,1.9244,1.0249,0,0,0,0.0071,0.0074,0.0069,6.00E-04,8.00E-04,3.00E-04,-0.0069,-0.0015,-0.0129,0.0149,0.0198,0.0105,5,pi_uc
906,2016-07-03,2016/2017,1.4016,48877558,1.453,1.9193,0.9992,1.4346,1.8928,0.9889,0,0,0,0.0113,0.0117,0.0109,2.00E-04,3.00E-04,1.00E-04,-0.0047,-0.001,-0.0089,0.0116,0.0155,0.0082,5,pi_uc
907,2016-07-10,2016/2017,1.3646,48877558,1.416,1.8816,0.9638,1.4015,1.8622,0.9541,0,0,0,0.009,0.0093,0.0086,3.00E-04,4.00E-04,1.00E-04,-0.0024,-5.00E-04,-0.0044,0.0077,0.0102,0.0054,5,pi_uc
908,2016-07-17,2016/2017,1.336,48877558,1.3863,1.8552,0.9315,1.3701,1.8331,0.9211,0,0,0,0.0072,0.0074,0.0069,2.00E-04,3.00E-04,1.00E-04,-0.0023,-5.00E-04,-0.0044,0.0111,0.0148,0.0078,5,pi_uc
909,2016-07-24,2016/2017,1.3221,48877558,1.3551,1.8251,0.8997,1.3408,1.806,0.8902,0,0,0,0.006,0.0063,0.0058,2.00E-04,2.00E-04,1.00E-04,-0.0018,-4.00E-04,-0.0033,0.0098,0.0131,0.0069,5,pi_uc
910,2016-07-31,2016/2017,1.3012,48877558,1.3318,1.804,0.875,1.3141,1.7811,0.8621,0,0,0,0.007,0.0073,0.0068,1.00E-04,1.00E-04,0,-0.0012,-3.00E-04,-0.0023,0.0119,0.0158,0.0083,5,pi_uc
911,2016-08-07,2016/2017,1.2873,48877558,1.3076,1.7815,0.8494,1.2903,1.759,0.8372,0,0,0,0.0059,0.0061,0.0057,0,0,0,-0.0012,-3.00E-04,-0.0022,0.0126,0.0167,0.0088,5,pi_uc
912,2016-08-14,2016/2017,1.2697,48877558,1.2855,1.76,0.8271,1.27,1.7399,0.8159,0,0,0,0.0053,0.0055,0.0051,1.00E-04,2.00E-04,1.00E-04,-9.00E-04,-2.00E-04,-0.0016,0.0109,0.0145,0.0077,5,pi_uc
913,2016-08-21,2016/2017,1.2697,48877558,1.2737,1.7499,0.8139,1.2536,1.7245,0.7988,0,0,0,0.0077,0.0079,0.0074,1.00E-04,1.00E-04,0,-9.00E-04,-2.00E-04,-0.0016,0.0132,0.0175,0.0093,5,pi_uc
914,2016-08-28,2016/2017,1.2771,48877558,1.2643,1.7411,0.8041,1.2416,1.713,0.7864,0,0,0,0.0095,0.0098,0.0091,1.00E-04,1.00E-04,0,-6.00E-04,-1.00E-04,-0.001,0.0137,0.0182,0.0096,5,pi_uc
915,2016-09-04,2016/2017,1.284,48877558,1.2516,1.7282,0.7913,1.2343,1.7058,0.779,0,0,0,0.0058,0.0061,0.0056,1.00E-04,2.00E-04,1.00E-04,-0.0011,-2.00E-04,-0.0021,0.0124,0.0164,0.0087,5,pi_uc
916,2016-09-11,2016/2017,1.3033,48877558,1.2524,1.7293,0.7918,1.2318,1.703,0.7767,0,0,0,0.0061,0.0063,0.0059,1.00E-04,1.00E-04,0,-7.00E-04,-2.00E-04,-0.0014,0.0151,0.0201,0.0106,5,pi_uc
917,2016-09-18,2016/2017,1.3184,48877558,1.2656,1.7431,0.8044,1.2337,1.7041,0.779,0,0,0,0.0147,0.0153,0.0142,1.00E-04,2.00E-04,1.00E-04,-7.00E-04,-2.00E-04,-0.0014,0.0179,0.0237,0.0125,5,pi_uc
918,2016-09-25,2016/2017,1.3221,48877558,1.2817,1.7597,0.8197,1.2395,1.7088,0.7856,0,0,0,0.0228,0.0236,0.022,2.00E-04,3.00E-04,1.00E-04,-0.0012,-3.00E-04,-0.0023,0.0205,0.0273,0.0144,5,pi_uc
919,2016-10-02,2016/2017,1.3282,48877558,1.2855,1.7618,0.8247,1.2489,1.7168,0.796,0,0,0,0.018,0.0186,0.0174,1.00E-04,1.00E-04,0,-0.0015,-3.00E-04,-0.0027,0.02,0.0265,0.014,5,pi_uc
920,2016-10-09,2016/2017,1.354,48877558,1.3032,1.7797,0.8419,1.2616,1.7278,0.8098,0,0,0,0.0181,0.0187,0.0174,3.00E-04,4.00E-04,1.00E-04,-0.0016,-3.00E-04,-0.003,0.0249,0.0331,0.0175,5,pi_uc
921,2016-10-16,2016/2017,1.3544,48877558,1.329,1.8058,0.8669,1.2771,1.7414,0.8266,0,0,0,0.0224,0.0232,0.0216,2.00E-04,2.00E-04,1.00E-04,-0.0017,-4.00E-04,-0.0032,0.0311,0.0413,0.0218,5,pi_uc
922,2016-10-23,2016/2017,1.3687,48877558,1.3546,1.8332,0.8904,1.295,1.7573,0.8461,0,0,0,0.0184,0.0191,0.0177,2.00E-04,3.00E-04,1.00E-04,-0.0019,-4.00E-04,-0.0036,0.0429,0.057,0.0301,5,pi_uc
923,2016-10-30,2016/2017,1.4023,48877558,1.3784,1.8545,0.9161,1.3151,1.7752,0.8677,0,0,0,0.0217,0.0225,0.021,3.00E-04,4.00E-04,1.00E-04,-0.0015,-3.00E-04,-0.0027,0.0427,0.0567,0.03,5,pi_uc
924,2016-11-06,2016/2017,1.4346,48877558,1.4097,1.8877,0.9452,1.3369,1.7946,0.8912,0,0,0,0.0192,0.0199,0.0185,3.00E-04,4.00E-04,1.00E-04,-0.0017,-4.00E-04,-0.0032,0.055,0.073,0.0386,5,pi_uc
925,2016-11-13,2016/2017,1.4416,48877558,1.4467,1.924,0.9823,1.36,1.8154,0.916,0,0,0,0.0284,0.0294,0.0274,2.00E-04,3.00E-04,1.00E-04,-0.0016,-3.00E-04,-0.003,0.0597,0.0793,0.0419,5,pi_uc
926,2016-11-20,2016/2017,1.46,48877558,1.4924,1.9731,1.0245,1.3841,1.837,0.9418,0,0,0,0.0327,0.0339,0.0316,2.00E-04,4.00E-04,1.00E-04,-0.0016,-3.00E-04,-0.0029,0.0769,0.1021,0.054,5,pi_uc
927,2016-11-27,2016/2017,1.496,48877558,1.5285,2.0108,1.0585,1.4088,1.8593,0.9681,0,0,0,0.0335,0.0347,0.0323,3.00E-04,4.00E-04,1.00E-04,-0.002,-4.00E-04,-0.0038,0.0879,0.1168,0.0617,5,pi_uc
928,2016-12-04,2016/2017,1.5844,48877558,1.5891,2.0762,1.1142,1.4337,1.8819,0.9946,0,0,0,0.0483,0.05,0.0466,2.00E-04,3.00E-04,1.00E-04,-0.0018,-4.00E-04,-0.0034,0.1087,0.1444,0.0763,5,pi_uc
929,2016-12-11,2016/2017,1.6474,48877558,1.6395,2.1313,1.1598,1.4584,1.9043,1.0209,0,0,0,0.0558,0.0578,0.0538,4.00E-04,6.00E-04,2.00E-04,-0.0024,-5.00E-04,-0.0045,0.1273,0.1691,0.0894,5,pi_uc
930,2016-12-18,2016/2017,1.7362,48877558,1.7119,2.2103,1.2255,1.4826,1.9264,1.0465,0,0,0,0.0831,0.0861,0.0801,2.00E-04,3.00E-04,1.00E-04,-0.0032,-7.00E-04,-0.006,0.1493,0.1983,0.1048,5,pi_uc
931,2016-12-25,2016/2017,1.8872,48877558,1.7656,2.2675,1.2755,1.5059,1.9477,1.0711,0,0,0,0.0997,0.1033,0.0961,3.00E-04,5.00E-04,2.00E-04,-0.0034,-7.00E-04,-0.0063,0.1631,0.2167,0.1145,5,pi_uc
932,2017-01-01,2016/2017,2.0995,48877558,1.8542,2.3639,1.3563,1.5278,1.9679,1.0942,0,0,0,0.1406,0.1457,0.1356,3.00E-04,5.00E-04,2.00E-04,-0.0032,-7.00E-04,-0.0059,0.1886,0.2505,0.1324,5,pi_uc
933,2017-01-08,2016/2017,2.2792,48877558,2.0274,2.5508,1.5163,1.5482,1.9868,1.1155,0,0,0,0.2646,0.2743,0.2553,6.00E-04,9.00E-04,3.00E-04,-0.0042,-9.00E-04,-0.0079,0.2182,0.2898,0.1531,5,pi_uc
934,2017-01-15,2016/2017,2.4752,48877558,2.3019,2.8419,1.7741,1.5669,2.0042,1.1349,0,0,0,0.5044,0.5227,0.4865,0.001,0.0014,5.00E-04,-0.0076,-0.0016,-0.0143,0.2372,0.3151,0.1665,5,pi_uc
935,2017-01-22,2016/2017,2.6352,48877558,2.6772,3.2285,2.1377,1.5837,2.02,1.1523,0,0,0,0.8729,0.9046,0.842,0.0013,0.002,6.00E-04,-0.0095,-0.002,-0.0178,0.2288,0.3039,0.1606,5,pi_uc
936,2017-01-29,2016/2017,2.746,48877558,2.5704,3.1059,2.0451,1.5985,2.0339,1.1675,0,0,0,0.7865,0.8151,0.7586,0.0017,0.0026,8.00E-04,-0.0092,-0.0019,-0.0172,0.1929,0.2563,0.1354,5,pi_uc
937,2017-02-05,2016/2017,2.7849,48877558,2.611,3.1514,2.0806,1.6111,2.0459,1.1803,0,0,0,0.8084,0.8377,0.7797,0.0013,0.002,6.00E-04,-0.0116,-0.0025,-0.0218,0.2019,0.2682,0.1418,5,pi_uc
938,2017-02-12,2016/2017,2.8201,48877558,2.8799,3.4339,2.3353,1.6214,2.0558,1.1907,0,0,0,1.0727,1.1117,1.0347,0.0025,0.0037,0.0012,-0.0171,-0.0036,-0.032,0.2005,0.2663,0.1407,5,pi_uc
939,2017-02-19,2016/2017,2.8348,48877558,2.9532,3.5051,2.4094,1.6293,2.0635,1.1986,0,0,0,1.1658,1.2082,1.1245,0.0017,0.0025,8.00E-04,-0.0207,-0.0044,-0.0388,0.1771,0.2353,0.1243,5,pi_uc
940,2017-02-26,2016/2017,2.8443,48877558,3.2507,3.8218,2.6866,1.6346,2.0687,1.2036,0,0,0,1.4722,1.5257,1.42,0.0023,0.0035,0.0011,-0.0321,-0.0068,-0.06,0.1737,0.2307,0.1219,5,pi_uc
941,2017-03-05,2016/2017,2.8119,48877558,3.5158,4.1051,2.9319,1.6371,2.0714,1.2058,0,0,0,1.7667,1.8309,1.704,0.0037,0.0055,0.0017,-0.0477,-0.0101,-0.0893,0.1561,0.2073,0.1096,5,pi_uc
942,2017-03-12,2016/2017,2.7354,48877558,3.2408,3.827,2.6584,1.6368,2.0714,1.205,0,0,0,1.5077,1.5626,1.4543,0.0037,0.0056,0.0017,-0.0578,-0.0122,-0.1081,0.1503,0.1997,0.1055,5,pi_uc
943,2017-03-19,2016/2017,2.6257,48877558,2.9984,3.5764,2.423,1.6335,2.0685,1.201,0,0,0,1.2874,1.3342,1.2417,0.0047,0.0071,0.0022,-0.0626,-0.0132,-0.1171,0.1354,0.1799,0.0951,5,pi_uc
944,2017-03-26,2016/2017,2.4993,48877558,2.4325,2.9719,1.8958,1.6269,2.0626,1.1938,0,0,0,0.7358,0.7626,0.7097,0.0027,0.0041,0.0013,-0.048,-0.0101,-0.0897,0.115,0.1528,0.0807,5,pi_uc
945,2017-04-02,2016/2017,2.3585,48877558,2.2946,2.8321,1.7583,1.6171,2.0535,1.1831,0,0,0,0.6342,0.6573,0.6117,0.0024,0.0037,0.0011,-0.0567,-0.012,-0.1061,0.0975,0.1296,0.0685,5,pi_uc
946,2017-04-09,2016/2017,2.2276,48877558,2.1298,2.6633,1.5962,1.6039,2.0412,1.1688,0,0,0,0.5039,0.5222,0.4861,0.0014,0.0021,6.00E-04,-0.0631,-0.0133,-0.1181,0.0837,0.1112,0.0588,5,pi_uc
947,2017-04-16,2016/2017,2.0991,48877558,1.9815,2.5126,1.4491,1.587,2.0253,1.1509,0,0,0,0.3978,0.4122,0.3837,0.0012,0.0018,5.00E-04,-0.0709,-0.015,-0.1326,0.0665,0.0883,0.0467,5,pi_uc
948,2017-04-23,2016/2017,1.9645,48877558,1.8443,2.3713,1.3153,1.5664,2.0059,1.1291,0,0,0,0.293,0.3036,0.2826,0.0011,0.0016,5.00E-04,-0.0731,-0.0155,-0.1368,0.057,0.0757,0.04,5,pi_uc
949,2017-04-30,2016/2017,1.8397,48877558,1.7067,2.2192,1.1928,1.5419,1.9827,1.1033,0,0,0,0.1778,0.1842,0.1715,6.00E-04,0.001,3.00E-04,-0.0622,-0.0132,-0.1164,0.0486,0.0645,0.0341,5,pi_uc
950,2017-05-07,2016/2017,1.7268,48877558,1.6096,2.104,1.1148,1.5136,1.9558,1.0736,0,0,0,0.1044,0.1082,0.1007,3.00E-04,4.00E-04,1.00E-04,-0.0458,-0.0097,-0.0857,0.0372,0.0494,0.0261,5,pi_uc
951,2017-05-14,2016/2017,1.6167,48877558,1.5486,2.0297,1.068,1.4822,1.9258,1.0407,0,0,0,0.0675,0.0699,0.0651,4.00E-04,5.00E-04,2.00E-04,-0.0317,-0.0067,-0.0593,0.0302,0.0401,0.0212,5,pi_uc
952,2017-05-21,2016/2017,1.5193,48877558,1.4988,1.9701,1.0286,1.4483,1.8934,1.0053,0,0,0,0.05,0.0518,0.0482,2.00E-04,3.00E-04,1.00E-04,-0.0217,-0.0046,-0.0405,0.022,0.0292,0.0154,5,pi_uc
953,2017-05-28,2016/2017,1.4727,48877558,1.4566,1.9259,0.9889,1.4126,1.8593,0.9681,0,0,0,0.0383,0.0397,0.0369,1.00E-04,2.00E-04,1.00E-04,-0.0173,-0.0037,-0.0324,0.0229,0.0304,0.0161,5,pi_uc
954,2017-06-04,2016/2017,1.4309,48877558,1.4096,1.8754,0.9455,1.3759,1.8241,0.9299,0,0,0,0.0304,0.0315,0.0293,1.00E-04,1.00E-04,0,-0.0137,-0.0029,-0.0257,0.0169,0.0225,0.0119,5,pi_uc
955,2017-06-11,2016/2017,1.4056,48877558,1.3723,1.8384,0.9081,1.3389,1.7886,0.8914,0,0,0,0.0307,0.0318,0.0296,1.00E-04,2.00E-04,1.00E-04,-0.0127,-0.0027,-0.0238,0.0154,0.0204,0.0108,5,pi_uc
956,2017-06-18,2016/2017,1.3773,48877558,1.3295,1.7949,0.8662,1.3022,1.7535,0.8533,0,0,0,0.0205,0.0213,0.0198,2.00E-04,3.00E-04,1.00E-04,-0.0099,-0.0021,-0.0186,0.0165,0.022,0.0116,5,pi_uc
957,2017-06-25,2016/2017,1.3785,48877558,1.291,1.7558,0.8285,1.2666,1.7194,0.8164,0,0,0,0.0194,0.0201,0.0187,1.00E-04,2.00E-04,1.00E-04,-0.0086,-0.0018,-0.0161,0.0135,0.0179,0.0095,5,pi_uc
958,2017-07-02,2017/2018,1.3371,50416723,1.2576,1.7227,0.7949,1.2329,1.687,0.7813,0,0,0,0.0172,0.0178,0.0166,1.00E-04,2.00E-04,1.00E-04,-0.007,-0.0015,-0.0131,0.0144,0.0191,0.0101,5,pi_uc
959,2017-07-09,2017/2018,1.3245,50416723,1.2261,1.6891,0.766,1.2016,1.657,0.7489,0,0,0,0.0175,0.0181,0.0168,1.00E-04,2.00E-04,1.00E-04,-0.004,-9.00E-04,-0.0075,0.011,0.0146,0.0077,5,pi_uc
960,2017-07-16,2017/2018,1.2828,50416723,1.2013,1.6664,0.7393,1.1736,1.6302,0.7199,0,0,0,0.0158,0.0163,0.0152,1.00E-04,2.00E-04,1.00E-04,-0.0035,-7.00E-04,-0.0065,0.0153,0.0204,0.0108,5,pi_uc
961,2017-07-23,2017/2018,1.268,50416723,1.1775,1.6431,0.7152,1.1495,1.6071,0.6949,0,0,0,0.0154,0.0159,0.0148,1.00E-04,2.00E-04,1.00E-04,-0.0029,-6.00E-04,-0.0054,0.0154,0.0205,0.0108,5,pi_uc
962,2017-07-30,2017/2018,1.2298,50416723,1.1558,1.6215,0.6937,1.13,1.5885,0.6748,0,0,0,0.0117,0.0121,0.0113,3.00E-04,4.00E-04,1.00E-04,-0.0019,-4.00E-04,-0.0035,0.0157,0.0208,0.011,5,pi_uc
963,2017-08-06,2017/2018,1.2163,50416723,1.1495,1.618,0.685,1.1159,1.5751,0.6602,0,0,0,0.0116,0.012,0.0112,1.00E-04,2.00E-04,1.00E-04,-0.0015,-3.00E-04,-0.0029,0.0234,0.031,0.0164,5,pi_uc
964,2017-08-13,2017/2018,1.1786,50416723,1.1356,1.6027,0.6726,1.1079,1.5675,0.652,0,0,0,0.0088,0.0091,0.0084,3.00E-04,4.00E-04,1.00E-04,-9.00E-04,-2.00E-04,-0.0017,0.0196,0.026,0.0137,5,pi_uc
965,2017-08-20,2017/2018,1.1873,50416723,1.1365,1.605,0.6725,1.1066,1.5664,0.6508,0,0,0,0.0094,0.0097,0.0091,1.00E-04,2.00E-04,1.00E-04,-0.0014,-3.00E-04,-0.0027,0.0217,0.0289,0.0153,5,pi_uc
966,2017-08-27,2017/2018,1.1786,50416723,1.1422,1.609,0.6801,1.1128,1.5726,0.6573,0,0,0,0.0118,0.0122,0.0114,2.00E-04,4.00E-04,1.00E-04,-8.00E-04,-2.00E-04,-0.0014,0.018,0.024,0.0127,5,pi_uc
967,2017-09-03,2017/2018,1.2163,50416723,1.1574,1.6253,0.6947,1.127,1.5865,0.6721,0,0,0,0.0105,0.0109,0.0101,2.00E-04,3.00E-04,1.00E-04,-0.0013,-3.00E-04,-0.0024,0.021,0.0279,0.0147,5,pi_uc
968,2017-09-10,2017/2018,1.2381,50416723,1.1758,1.6417,0.7152,1.1487,1.6076,0.6947,0,0,0,0.0101,0.0105,0.0098,1.00E-04,2.00E-04,1.00E-04,-9.00E-04,-2.00E-04,-0.0018,0.0178,0.0236,0.0125,5,pi_uc
969,2017-09-17,2017/2018,1.2591,50416723,1.2141,1.6813,0.7526,1.177,1.6351,0.7242,0,0,0,0.0156,0.0162,0.0151,2.00E-04,2.00E-04,1.00E-04,-0.0014,-3.00E-04,-0.0026,0.0226,0.03,0.0159,5,pi_uc
970,2017-09-24,2017/2018,1.2829,50416723,1.2545,1.722,0.7933,1.2112,1.6682,0.7597,0,0,0,0.0177,0.0183,0.0171,3.00E-04,5.00E-04,1.00E-04,-0.0012,-3.00E-04,-0.0022,0.0265,0.0352,0.0186,5,pi_uc
971,2017-10-01,2017/2018,1.3019,50416723,1.2949,1.76,0.8362,1.2503,1.7061,0.8004,0,0,0,0.0242,0.0251,0.0233,2.00E-04,4.00E-04,1.00E-04,-0.0015,-3.00E-04,-0.0028,0.0216,0.0287,0.0152,5,pi_uc
972,2017-10-08,2017/2018,1.3004,50416723,1.3452,1.8106,0.8868,1.2936,1.7481,0.8454,0,0,0,0.0279,0.0289,0.0269,2.00E-04,2.00E-04,1.00E-04,-0.0018,-4.00E-04,-0.0034,0.0254,0.0338,0.0179,5,pi_uc
973,2017-10-15,2017/2018,1.3095,50416723,1.3961,1.8622,0.9377,1.3402,1.7932,0.8939,0,0,0,0.0247,0.0256,0.0238,0,1.00E-04,0,-0.0017,-4.00E-04,-0.0032,0.0329,0.0437,0.0231,5,pi_uc
974,2017-10-22,2017/2018,1.3365,50416723,1.4512,1.9165,0.994,1.3893,1.8407,0.945,0,0,0,0.0276,0.0286,0.0266,1.00E-04,2.00E-04,1.00E-04,-0.0014,-3.00E-04,-0.0026,0.0356,0.0472,0.025,5,pi_uc
975,2017-10-29,2017/2018,1.3456,50416723,1.511,1.9772,1.0536,1.44,1.8899,0.9979,0,0,0,0.0314,0.0325,0.0303,4.00E-04,6.00E-04,2.00E-04,-0.0019,-4.00E-04,-0.0035,0.0411,0.0547,0.0289,5,pi_uc
976,2017-11-05,2017/2018,1.3872,50416723,1.5829,2.052,1.1235,1.4916,1.9398,1.0516,0,0,0,0.038,0.0394,0.0366,3.00E-04,5.00E-04,2.00E-04,-0.0018,-4.00E-04,-0.0033,0.0548,0.0728,0.0385,5,pi_uc
977,2017-11-12,2017/2018,1.4178,50416723,1.6481,2.1185,1.1881,1.5432,1.9897,1.1054,0,0,0,0.0419,0.0434,0.0404,3.00E-04,4.00E-04,1.00E-04,-0.0016,-3.00E-04,-0.0029,0.0642,0.0853,0.0451,5,pi_uc
978,2017-11-19,2017/2018,1.4487,50416723,1.722,2.1962,1.2592,1.594,2.0388,1.1584,0,0,0,0.0532,0.0552,0.0513,7.00E-04,0.0011,3.00E-04,-0.0025,-5.00E-04,-0.0047,0.0766,0.1017,0.0538,5,pi_uc
979,2017-11-26,2017/2018,1.5003,50416723,1.8243,2.3071,1.3538,1.6432,2.0863,1.2098,0,0,0,0.0867,0.0899,0.0836,8.00E-04,0.0012,4.00E-04,-0.0049,-0.001,-0.0091,0.0985,0.1308,0.0691,5,pi_uc
980,2017-12-03,2017/2018,1.5654,50416723,1.91,2.3985,1.435,1.6898,2.1313,1.2586,0,0,0,0.1069,0.1107,0.1031,0.0011,0.0016,5.00E-04,-0.0051,-0.0011,-0.0096,0.1174,0.1559,0.0824,5,pi_uc
981,2017-12-10,2017/2018,1.6487,50416723,2.0018,2.5022,1.5161,1.7332,2.1732,1.304,0,0,0,0.1259,0.1305,0.1214,0.0025,0.0038,0.0012,-0.0076,-0.0016,-0.0143,0.1478,0.1963,0.1038,5,pi_uc
982,2017-12-17,2017/2018,1.8069,50416723,2.1186,2.6225,1.6302,1.7724,2.211,1.3452,0,0,0,0.1998,0.207,0.1927,0.0029,0.0044,0.0014,-0.0084,-0.0018,-0.0157,0.1519,0.2018,0.1066,5,pi_uc
983,2017-12-24,2017/2018,2.0775,50416723,2.2084,2.7186,1.7147,1.8067,2.2441,1.3813,0,0,0,0.2423,0.2511,0.2337,0.0019,0.0029,9.00E-04,-0.0101,-0.0021,-0.0189,0.1676,0.2226,0.1176,5,pi_uc
984,2017-12-31,2017/2018,2.5618,50416723,2.3514,2.875,1.8445,1.8352,2.2715,1.4115,0,0,0,0.3534,0.3662,0.3409,0.0031,0.0047,0.0015,-0.0183,-0.0039,-0.0343,0.1779,0.2363,0.1249,5,pi_uc
985,2018-01-07,2017/2018,3.1597,50416723,2.667,3.2104,2.141,1.8579,2.2933,1.4357,0,0,0,0.6327,0.6557,0.6103,0.0113,0.017,0.0053,-0.0225,-0.0048,-0.042,0.1876,0.2491,0.1317,5,pi_uc
986,2018-01-14,2017/2018,3.7027,50416723,3.3613,3.947,2.7925,1.8749,2.3096,1.4541,0,0,0,1.328,1.3763,1.2809,0.0142,0.0215,0.0067,-0.0432,-0.0091,-0.0808,0.1873,0.2488,0.1315,5,pi_uc
987,2018-01-21,2017/2018,4.1256,50416723,3.8744,4.4911,3.2739,1.8866,2.3206,1.467,0,0,0,1.8557,1.9232,1.7899,0.0173,0.0262,0.0081,-0.0614,-0.013,-0.1149,0.1762,0.2341,0.1237,5,pi_uc
988,2018-01-28,2017/2018,4.3664,50416723,3.8016,4.4201,3.1982,1.893,2.3267,1.4745,0,0,0,1.8042,1.8698,1.7402,0.0183,0.0277,0.0086,-0.0732,-0.0155,-0.1369,0.1592,0.2115,0.1118,5,pi_uc
989,2018-02-04,2017/2018,4.2918,50416723,3.7809,4.4078,3.1691,1.8946,2.328,1.477,0,0,0,1.7834,1.8483,1.7202,0.0207,0.0313,0.0098,-0.0817,-0.0173,-0.1528,0.1638,0.2175,0.115,5,pi_uc
990,2018-02-11,2017/2018,4.0669,50416723,3.766,4.4132,3.1326,1.8915,2.3247,1.4747,0,0,0,1.7927,1.8579,1.7291,0.0251,0.0379,0.0118,-0.1051,-0.0222,-0.1966,0.1618,0.2149,0.1136,5,pi_uc
991,2018-02-18,2017/2018,3.7745,50416723,3.7389,4.416,3.0733,1.884,2.3172,1.4677,0,0,0,1.7979,1.8633,1.7342,0.0336,0.0507,0.0158,-0.1376,-0.0291,-0.2575,0.161,0.2139,0.113,5,pi_uc
992,2018-02-25,2017/2018,3.4473,50416723,3.5993,4.3027,2.904,1.8723,2.3056,1.4564,0,0,0,1.7252,1.7879,1.664,0.0311,0.0469,0.0146,-0.1801,-0.0381,-0.337,0.1509,0.2004,0.1059,5,pi_uc
993,2018-03-04,2017/2018,3.1089,50416723,3.4056,4.1222,2.6957,1.8566,2.2901,1.4411,0,0,0,1.5697,1.6268,1.5141,0.0307,0.0464,0.0144,-0.2034,-0.043,-0.3806,0.152,0.2018,0.1067,5,pi_uc
994,2018-03-11,2017/2018,2.8245,50416723,2.981,3.6769,2.2919,1.8372,2.2711,1.4218,0,0,0,1.1747,1.2174,1.1331,0.028,0.0422,0.0131,-0.2009,-0.0425,-0.3759,0.142,0.1887,0.0997,5,pi_uc
995,2018-03-18,2017/2018,2.5214,50416723,2.5665,3.2023,1.9414,1.8143,2.2487,1.3989,0,0,0,0.7558,0.7833,0.729,0.0146,0.022,0.0069,-0.1545,-0.0327,-0.289,0.1363,0.181,0.0957,5,pi_uc
996,2018-03-25,2017/2018,2.3024,50416723,2.1897,2.768,1.6258,1.7882,2.2231,1.3727,0,0,0,0.3691,0.3825,0.356,0.013,0.0196,0.0061,-0.1048,-0.0222,-0.1961,0.1242,0.1649,0.0872,5,pi_uc
997,2018-04-01,2017/2018,2.1679,50416723,2.062,2.612,1.5285,1.7591,2.1947,1.3433,0,0,0,0.2634,0.273,0.2541,0.0077,0.0116,0.0036,-0.0811,-0.0171,-0.1517,0.1128,0.1499,0.0792,5,pi_uc
998,2018-04-08,2017/2018,2.0537,50416723,1.9439,2.482,1.4229,1.7273,2.1636,1.3109,0,0,0,0.1773,0.1838,0.171,0.0086,0.013,0.004,-0.0724,-0.0153,-0.1355,0.1031,0.137,0.0724,5,pi_uc
999,2018-04-15,2017/2018,1.9386,50416723,1.8792,2.402,1.3742,1.693,2.13,1.276,0,0,0,0.1519,0.1574,0.1465,0.006,0.0091,0.0028,-0.0607,-0.0128,-0.1136,0.0891,0.1183,0.0625,5,pi_uc
1000,2018-04-22,2017/2018,1.8422,50416723,1.813,2.3288,1.3151,1.6563,2.0943,1.2386,0,0,0,0.1291,0.1338,0.1245,0.0063,0.0095,0.0029,-0.0564,-0.0119,-0.1055,0.0777,0.1033,0.0546,5,pi_uc
1001,2018-04-29,2017/2018,1.7415,50416723,1.7401,2.2425,1.2562,1.6177,2.0566,1.1991,0,0,0,0.0962,0.0997,0.0928,0.0043,0.0064,0.002,-0.0454,-0.0096,-0.0849,0.0673,0.0894,0.0473,5,pi_uc
1002,2018-05-06,2017/2018,1.5872,50416723,1.6571,2.1454,1.188,1.5773,2.0172,1.1577,0,0,0,0.052,0.0539,0.0501,0.0043,0.0065,0.002,-0.0328,-0.0069,-0.0613,0.0563,0.0748,0.0395,5,pi_uc
1003,2018-05-13,2017/2018,1.4844,50416723,1.6087,2.0878,1.149,1.5357,1.9766,1.1148,0,0,0,0.0509,0.0527,0.0491,0.0023,0.0035,0.0011,-0.0256,-0.0054,-0.0479,0.0455,0.0604,0.0319,5,pi_uc
