"","date","season","observed","pop","predicted","predicted_upper","predicted_lower","baseline","baseline_upper","baseline_lower","flu_ah1","flu_upper_ah1","flu_lower_ah1","flu_ah3","flu_upper_ah3","flu_lower_ah3","flu_a2009","flu_upper_a2009","flu_lower_a2009","flu_b","flu_upper_b","flu_lower_b","rsv","rsv_upper","rsv_lower","age","var"
"29",1999-09-12,"1999/2000",0.0955,3770974,0.1002,0.1517,0.051,0.0974,0.1481,0.0489,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0036,0.0021,1,"pi_uc"
"30",1999-09-19,"1999/2000",0.1008,3770974,0.1036,0.1558,0.0536,0.0992,0.1504,0.0504,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.0055,0.0032,1,"pi_uc"
"31",1999-09-26,"1999/2000",0.1061,3770974,0.1073,0.1604,0.0564,0.1013,0.1529,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.0075,0.0044,1,"pi_uc"
"32",1999-10-03,"1999/2000",0.0902,3770974,0.1098,0.1633,0.0584,0.1036,0.1556,0.0539,0,0,0,0,0,0,0,0,0,0,0,0,0.0061,0.0077,0.0045,1,"pi_uc"
"33",1999-10-10,"1999/2000",0.1008,3770974,0.1094,0.1626,0.0584,0.1061,0.1584,0.0559,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0042,0.0025,1,"pi_uc"
"34",1999-10-17,"1999/2000",0.1167,3770974,0.114,0.168,0.062,0.1087,0.1613,0.0581,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0.0067,0.0039,1,"pi_uc"
"35",1999-10-24,"1999/2000",0.1379,3770974,0.1201,0.1754,0.0668,0.1114,0.1643,0.0604,0,0,0,0,0,0,0,0,0,0,0,0,0.0087,0.0111,0.0064,1,"pi_uc"
"36",1999-10-31,"1999/2000",0.1485,3770974,0.1231,0.1786,0.0694,0.1141,0.1674,0.0627,0,0,0,7e-04,8e-04,6e-04,0,0,0,0,0,0,0.0083,0.0105,0.0061,1,"pi_uc"
"37",1999-11-07,"1999/2000",0.1803,3770974,0.1268,0.1829,0.0725,0.1169,0.1705,0.0651,0,0,0,0.0012,0.0014,0.0011,0,0,0,0,0,-1e-04,0.0087,0.011,0.0064,1,"pi_uc"
"38",1999-11-14,"1999/2000",0.175,3770974,0.1323,0.1894,0.0769,0.1197,0.1736,0.0675,0,0,0,0.0015,0.0017,0.0013,0,0,0,-1e-04,0,-1e-04,0.0112,0.0142,0.0083,1,"pi_uc"
"39",1999-11-21,"1999/2000",0.1485,3770974,0.1381,0.1962,0.0817,0.1224,0.1766,0.0699,0,0,0,0.0021,0.0024,0.0019,0,0,0,0,0,0,0.0136,0.0172,0.01,1,"pi_uc"
"40",1999-11-28,"1999/2000",0.1379,3770974,0.1451,0.2045,0.0872,0.1252,0.1797,0.0722,0,0,0,0.0029,0.0033,0.0025,0,0,0,0,0,-1e-04,0.017,0.0215,0.0126,1,"pi_uc"
"41",1999-12-05,"1999/2000",0.122,3770974,0.1547,0.2159,0.0951,0.1279,0.1826,0.0745,0,0,0,0.0053,0.006,0.0046,0,0,0,0,0,0,0.0216,0.0273,0.0159,1,"pi_uc"
"42",1999-12-12,"1999/2000",0.1114,3770974,0.1592,0.2209,0.0988,0.1305,0.1855,0.0767,0,0,0,0.0066,0.0074,0.0057,0,0,0,0,0,0,0.0222,0.028,0.0164,1,"pi_uc"
"43",1999-12-19,"1999/2000",0.1167,3770974,0.1683,0.2315,0.1063,0.1329,0.1882,0.0789,0,0,0,0.0108,0.0121,0.0094,0,0,0,0,0,-1e-04,0.0246,0.0311,0.0182,1,"pi_uc"
"44",1999-12-26,"1999/2000",0.1697,3770974,0.1779,0.2426,0.1143,0.1353,0.1908,0.0809,0,0,0,0.0148,0.0167,0.0129,0,0,0,0,0,0,0.0277,0.0351,0.0205,1,"pi_uc"
"45",2000-01-02,"1999/2000",0.2121,3770974,0.194,0.261,0.128,0.1375,0.1933,0.0827,2e-04,3e-04,1e-04,0.0268,0.0302,0.0234,0,0,0,0,0,0,0.0294,0.0373,0.0217,1,"pi_uc"
"46",2000-01-09,"1999/2000",0.2228,3770974,0.2104,0.2805,0.1413,0.1395,0.1955,0.0845,0.0016,0.002,0.0011,0.034,0.0383,0.0297,0,0,0,0,0,-1e-04,0.0353,0.0447,0.026,1,"pi_uc"
"47",2000-01-16,"1999/2000",0.2228,3770974,0.2644,0.3417,0.1881,0.1413,0.1975,0.086,0.0021,0.0027,0.0015,0.0835,0.0941,0.0729,0,0,0,0,0,-1e-04,0.0375,0.0474,0.0276,1,"pi_uc"
"48",2000-01-23,"1999/2000",0.2387,3770974,0.2834,0.3626,0.205,0.1429,0.1993,0.0873,0.0016,0.002,0.0012,0.1048,0.1181,0.0916,0,0,0,-1e-04,0,-2e-04,0.0341,0.0432,0.0252,1,"pi_uc"
"49",2000-01-30,"1999/2000",0.2546,3770974,0.2558,0.3312,0.1812,0.1442,0.2008,0.0884,6e-04,8e-04,4e-04,0.0775,0.0873,0.0677,0,0,0,0,0,0,0.0335,0.0424,0.0247,1,"pi_uc"
"50",2000-02-06,"1999/2000",0.2546,3770974,0.242,0.3161,0.1688,0.1453,0.2021,0.0892,0,0,0,0.0607,0.0683,0.053,0,0,0,-1e-04,0,-1e-04,0.0362,0.0458,0.0267,1,"pi_uc"
"51",2000-02-13,"1999/2000",0.2758,3770974,0.2157,0.2871,0.1453,0.146,0.203,0.0898,0.0011,0.0014,8e-04,0.0304,0.0342,0.0265,0,0,0,-1e-04,0,-1e-04,0.0384,0.0486,0.0283,1,"pi_uc"
"52",2000-02-20,"1999/2000",0.2864,3770974,0.2183,0.2916,0.146,0.1464,0.2036,0.0901,8e-04,0.001,6e-04,0.0221,0.0248,0.0193,0,0,0,-1e-04,0,-2e-04,0.0492,0.0622,0.0363,1,"pi_uc"
"53",2000-02-27,"1999/2000",0.2864,3770974,0.2095,0.2818,0.1383,0.1465,0.2038,0.09,0.0017,0.0021,0.0012,0.013,0.0146,0.0113,0,0,0,0,0,0,0.0485,0.0613,0.0357,1,"pi_uc"
"54",2000-03-05,"1999/2000",0.2758,3770974,0.2077,0.2802,0.1363,0.1462,0.2036,0.0897,7e-04,9e-04,5e-04,0.0094,0.0106,0.0082,0,0,0,0,0,0,0.0515,0.0652,0.038,1,"pi_uc"
"55",2000-03-12,"1999/2000",0.2121,3770974,0.2006,0.2724,0.1301,0.1455,0.2031,0.089,0.001,0.0013,7e-04,0.0044,0.0049,0.0038,0,0,0,-1e-04,0,-2e-04,0.0498,0.0631,0.0368,1,"pi_uc"
"56",2000-03-19,"1999/2000",0.175,3770974,0.1962,0.2674,0.1263,0.1445,0.2023,0.0881,0.0026,0.0033,0.0018,0.0027,0.003,0.0023,0,0,0,-1e-04,0,-2e-04,0.0465,0.0588,0.0343,1,"pi_uc"
"57",2000-03-26,"1999/2000",0.1644,3770974,0.1878,0.2573,0.1198,0.1433,0.2012,0.0868,0.0017,0.0021,0.0012,0.002,0.0023,0.0018,0,0,0,-1e-04,0,-1e-04,0.0409,0.0517,0.0302,1,"pi_uc"
"58",2000-04-02,"1999/2000",0.1591,3770974,0.1843,0.2536,0.1167,0.1417,0.1997,0.0853,0.0029,0.0037,0.0021,0.0011,0.0012,9e-04,0,0,0,-1e-04,0,-2e-04,0.0387,0.049,0.0286,1,"pi_uc"
"59",2000-04-09,"1999/2000",0.1273,3770974,0.1724,0.2393,0.1075,0.1399,0.198,0.0835,0.0028,0.0035,0.002,3e-04,4e-04,3e-04,0,0,0,-1e-04,0,-1e-04,0.0296,0.0374,0.0218,1,"pi_uc"
"60",2000-04-16,"1999/2000",0.1273,3770974,0.165,0.2304,0.1015,0.1378,0.196,0.0815,0.0013,0.0016,9e-04,1e-04,1e-04,1e-04,0,0,0,0,0,-1e-04,0.0258,0.0327,0.0191,1,"pi_uc"
"61",2000-04-23,"1999/2000",0.1379,3770974,0.1551,0.2187,0.0937,0.1355,0.1938,0.0793,8e-04,0.001,6e-04,1e-04,2e-04,1e-04,0,0,0,-1e-04,0,-2e-04,0.0188,0.0238,0.0139,1,"pi_uc"
"62",2000-04-30,"1999/2000",0.1432,3770974,0.1525,0.2162,0.0912,0.133,0.1914,0.0769,4e-04,6e-04,3e-04,1e-04,1e-04,1e-04,0,0,0,-1e-04,0,-2e-04,0.0191,0.0241,0.0141,1,"pi_uc"
"63",2000-05-07,"1999/2000",0.1114,3770974,0.1473,0.2104,0.0868,0.1302,0.1887,0.0743,8e-04,0.0011,6e-04,0,0,0,0,0,0,-1e-04,0,-1e-04,0.0163,0.0206,0.012,1,"pi_uc"
"64",2000-05-14,"1999/2000",0.1061,3770974,0.138,0.1995,0.0793,0.1274,0.1859,0.0715,3e-04,4e-04,2e-04,1e-04,1e-04,1e-04,0,0,0,-1e-04,0,-2e-04,0.0104,0.0132,0.0077,1,"pi_uc"
"65",2000-05-21,"1999/2000",0.122,3770974,0.1321,0.1929,0.0743,0.1243,0.183,0.0686,6e-04,8e-04,4e-04,1e-04,1e-04,1e-04,0,0,0,0,0,-1e-04,0.0072,0.0091,0.0053,1,"pi_uc"
"66",2000-05-28,"1999/2000",0.1061,3770974,0.1287,0.1896,0.071,0.1211,0.1798,0.0655,1e-04,1e-04,1e-04,0,0,0,0,0,0,-1e-04,0,-2e-04,0.0076,0.0096,0.0056,1,"pi_uc"
"67",2000-06-04,"1999/2000",0.1114,3770974,0.1226,0.1827,0.0658,0.1178,0.1766,0.0623,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0.006,0.0035,1,"pi_uc"
"68",2000-06-11,"1999/2000",0.1167,3770974,0.1186,0.1786,0.0621,0.1144,0.1733,0.059,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0.0042,0.0053,0.0031,1,"pi_uc"
"69",2000-06-18,"1999/2000",0.122,3770974,0.1147,0.1745,0.0583,0.111,0.1698,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.0047,0.0027,1,"pi_uc"
"70",2000-06-25,"1999/2000",0.1273,3770974,0.1128,0.1732,0.0561,0.1074,0.1663,0.0521,0,0,0,0,0,0,0,0,0,0,0,0,0.0054,0.0068,0.004,1,"pi_uc"
"71",2000-07-02,"2000/2001",0.1426,3830803,0.1088,0.1691,0.0522,0.1039,0.1628,0.0485,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.0062,0.0036,1,"pi_uc"
"72",2000-07-09,"2000/2001",0.1054,3830803,0.1027,0.1623,0.0467,0.1003,0.1593,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.003,0.0018,1,"pi_uc"
"73",2000-07-16,"2000/2001",0.1052,3830803,0.0986,0.1581,0.0428,0.0969,0.1559,0.0415,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0.0023,0.0013,1,"pi_uc"
"74",2000-07-23,"2000/2001",0.0944,3830803,0.0945,0.1538,0.0389,0.0935,0.1525,0.0381,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0013,7e-04,1,"pi_uc"
"75",2000-07-30,"2000/2001",0.094,3830803,0.0924,0.1519,0.0364,0.0904,0.1494,0.0349,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0025,0.0015,1,"pi_uc"
"76",2000-08-06,"2000/2001",0.0835,3830803,0.0898,0.1495,0.0337,0.0875,0.1465,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.003,0.0017,1,"pi_uc"
"77",2000-08-13,"2000/2001",0.0835,3830803,0.0878,0.1476,0.0314,0.0849,0.144,0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0036,0.0021,1,"pi_uc"
"78",2000-08-20,"2000/2001",0.0888,3830803,0.0853,0.145,0.0289,0.0827,0.1418,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0032,0.0019,1,"pi_uc"
"79",2000-08-27,"2000/2001",0.094,3830803,0.0822,0.1416,0.0261,0.0809,0.14,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0016,9e-04,1,"pi_uc"
"80",2000-09-03,"2000/2001",0.0835,3830803,0.0807,0.1401,0.0245,0.0796,0.1387,0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0014,8e-04,1,"pi_uc"
"81",2000-09-10,"2000/2001",0.094,3830803,0.081,0.1406,0.0245,0.0789,0.1379,0.0229,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0.0027,0.0016,1,"pi_uc"
"82",2000-09-17,"2000/2001",0.1201,3830803,0.0808,0.1404,0.0242,0.0787,0.1378,0.0226,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0.0027,0.0016,1,"pi_uc"
"83",2000-09-24,"2000/2001",0.1201,3830803,0.0818,0.1415,0.0249,0.0792,0.1383,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0032,0.0019,1,"pi_uc"
"84",2000-10-01,"2000/2001",0.1149,3830803,0.0821,0.1416,0.0254,0.0805,0.1395,0.0242,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0.0021,0.0012,1,"pi_uc"
"85",2000-10-08,"2000/2001",0.1305,3830803,0.0858,0.1457,0.0286,0.0825,0.1415,0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0042,0.0025,1,"pi_uc"
"86",2000-10-15,"2000/2001",0.1149,3830803,0.0885,0.1484,0.0313,0.0853,0.1443,0.0289,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0041,0.0024,1,"pi_uc"
"87",2000-10-22,"2000/2001",0.0992,3830803,0.0916,0.1512,0.0344,0.089,0.148,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0032,0.0019,1,"pi_uc"
"88",2000-10-29,"2000/2001",0.0888,3830803,0.0976,0.1577,0.0401,0.0937,0.1526,0.0372,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0051,0.0029,1,"pi_uc"
"89",2000-11-05,"2000/2001",0.094,3830803,0.1046,0.1649,0.0466,0.0991,0.1581,0.0426,3e-04,4e-04,2e-04,0,0,0,0,0,0,0,0,0,0.0051,0.0065,0.0038,1,"pi_uc"
"90",2000-11-12,"2000/2001",0.0888,3830803,0.1135,0.1747,0.0548,0.1053,0.1642,0.0488,1e-04,1e-04,1e-04,0,0,0,0,0,0,0,0,-1e-04,0.0082,0.0103,0.006,1,"pi_uc"
"91",2000-11-19,"2000/2001",0.1044,3830803,0.1203,0.1814,0.0617,0.1121,0.1709,0.0556,4e-04,5e-04,3e-04,1e-04,1e-04,1e-04,0,0,0,0,0,0,0.0078,0.0099,0.0058,1,"pi_uc"
"92",2000-11-26,"2000/2001",0.1096,3830803,0.131,0.193,0.0713,0.1192,0.1781,0.0627,4e-04,5e-04,3e-04,0,0,0,0,0,0,-1e-04,0,-2e-04,0.0114,0.0144,0.0084,1,"pi_uc"
"93",2000-12-03,"2000/2001",0.1253,3830803,0.1414,0.2042,0.081,0.1266,0.1854,0.0702,0.001,0.0013,7e-04,0,1e-04,0,0,0,0,-1e-04,0,-1e-04,0.0138,0.0174,0.0102,1,"pi_uc"
"94",2000-12-10,"2000/2001",0.1305,3830803,0.147,0.2094,0.087,0.1341,0.1929,0.0777,8e-04,0.0011,6e-04,0,0,0,0,0,0,-2e-04,0,-4e-04,0.0121,0.0154,0.009,1,"pi_uc"
"95",2000-12-17,"2000/2001",0.1201,3830803,0.1603,0.2246,0.0985,0.1416,0.2004,0.0853,0.0019,0.0024,0.0014,2e-04,2e-04,2e-04,0,0,0,-5e-04,-1e-04,-9e-04,0.0171,0.0216,0.0126,1,"pi_uc"
"96",2000-12-24,"2000/2001",0.1357,3830803,0.1733,0.2392,0.1097,0.149,0.2077,0.0926,0.0015,0.0019,0.0011,1e-04,1e-04,0,0,0,0,-7e-04,-1e-04,-0.0013,0.0234,0.0297,0.0173,1,"pi_uc"
"97",2000-12-31,"2000/2001",0.1566,3830803,0.1848,0.2519,0.1202,0.156,0.2146,0.0997,0.0043,0.0055,0.0031,1e-04,2e-04,1e-04,0,0,0,-6e-04,-1e-04,-0.0012,0.025,0.0317,0.0185,1,"pi_uc"
"98",2001-01-07,"2000/2001",0.1618,3830803,0.1954,0.2647,0.1286,0.1625,0.2211,0.1062,0.0066,0.0084,0.0048,1e-04,1e-04,1e-04,0,0,0,-0.0017,-2e-04,-0.0031,0.0278,0.0352,0.0205,1,"pi_uc"
"99",2001-01-14,"2000/2001",0.1775,3830803,0.2163,0.2911,0.1439,0.1685,0.227,0.1122,0.0166,0.0211,0.012,1e-04,1e-04,1e-04,0,0,0,-0.003,-3e-04,-0.0055,0.0342,0.0432,0.0252,1,"pi_uc"
"100",2001-01-21,"2000/2001",0.2088,3830803,0.2386,0.3202,0.1593,0.1737,0.2321,0.1174,0.033,0.0419,0.0237,0,0,0,0,0,0,-0.005,-6e-04,-0.0092,0.037,0.0468,0.0273,1,"pi_uc"
"101",2001-01-28,"2000/2001",0.2141,3830803,0.2388,0.3189,0.1609,0.178,0.2364,0.1217,0.03,0.0381,0.0216,6e-04,6e-04,5e-04,0,0,0,-0.0048,-6e-04,-0.0088,0.0351,0.0444,0.0259,1,"pi_uc"
"102",2001-02-04,"2000/2001",0.2506,3830803,0.2483,0.3331,0.1655,0.1813,0.2395,0.125,0.0407,0.0518,0.0293,6e-04,7e-04,5e-04,0,0,0,-0.0075,-9e-04,-0.0138,0.0332,0.042,0.0245,1,"pi_uc"
"103",2001-02-11,"2000/2001",0.2871,3830803,0.2696,0.3622,0.1787,0.1833,0.2415,0.127,0.0648,0.0823,0.0466,2e-04,3e-04,2e-04,0,0,0,-0.0098,-0.0011,-0.0181,0.031,0.0393,0.0229,1,"pi_uc"
"104",2001-02-18,"2000/2001",0.3028,3830803,0.2698,0.3642,0.1772,0.1841,0.2422,0.1278,0.0628,0.0797,0.0452,5e-04,6e-04,4e-04,0,0,0,-0.0115,-0.0013,-0.0213,0.034,0.043,0.0251,1,"pi_uc"
"105",2001-02-25,"2000/2001",0.2871,3830803,0.2588,0.3501,0.1691,0.1834,0.2414,0.127,0.0534,0.0678,0.0384,2e-04,2e-04,1e-04,0,0,0,-0.0114,-0.0013,-0.021,0.0332,0.0421,0.0245,1,"pi_uc"
"106",2001-03-04,"2000/2001",0.2819,3830803,0.2374,0.3236,0.1529,0.1813,0.2392,0.1248,0.0312,0.0396,0.0225,9e-04,0.001,8e-04,0,0,0,-0.0116,-0.0014,-0.0214,0.0357,0.0452,0.0263,1,"pi_uc"
"107",2001-03-11,"2000/2001",0.2454,3830803,0.2268,0.3068,0.1482,0.1779,0.2356,0.1213,0.0169,0.0214,0.0121,4e-04,5e-04,4e-04,0,0,0,-0.0081,-9e-04,-0.0149,0.0396,0.0501,0.0292,1,"pi_uc"
"108",2001-03-18,"2000/2001",0.2297,3830803,0.2203,0.2995,0.1423,0.1734,0.231,0.1167,0.0119,0.0151,0.0085,8e-04,9e-04,7e-04,0,0,0,-0.008,-9e-04,-0.0147,0.0422,0.0534,0.0311,1,"pi_uc"
"109",2001-03-25,"2000/2001",0.2349,3830803,0.2092,0.2837,0.1355,0.1679,0.2254,0.1111,0.0053,0.0067,0.0038,6e-04,7e-04,5e-04,0,0,0,-0.0054,-6e-04,-0.0099,0.0407,0.0515,0.03,1,"pi_uc"
"110",2001-04-01,"2000/2001",0.2349,3830803,0.1978,0.2682,0.128,0.1617,0.219,0.1046,0.0037,0.0047,0.0027,0,0,0,0,0,0,-0.003,-3e-04,-0.0054,0.0354,0.0448,0.0261,1,"pi_uc"
"111",2001-04-08,"2000/2001",0.2088,3830803,0.1905,0.2599,0.1213,0.1547,0.2119,0.0976,0.0024,0.0031,0.0018,4e-04,4e-04,3e-04,0,0,0,-0.0024,-3e-04,-0.0045,0.0354,0.0448,0.0261,1,"pi_uc"
"112",2001-04-15,"2000/2001",0.1932,3830803,0.1773,0.2446,0.1099,0.1473,0.2043,0.09,7e-04,9e-04,5e-04,3e-04,3e-04,2e-04,0,0,0,-0.002,-2e-04,-0.0037,0.0311,0.0393,0.0229,1,"pi_uc"
"113",2001-04-22,"2000/2001",0.1671,3830803,0.1664,0.232,0.1003,0.1396,0.1965,0.0821,0.0014,0.0018,0.001,0,0,0,0,0,0,-0.0014,-2e-04,-0.0026,0.0268,0.0339,0.0197,1,"pi_uc"
"114",2001-04-29,"2000/2001",0.1462,3830803,0.1548,0.2187,0.0902,0.1316,0.1884,0.074,8e-04,0.001,5e-04,0,0,0,0,0,0,-8e-04,-1e-04,-0.0015,0.0232,0.0294,0.0171,1,"pi_uc"
"115",2001-05-06,"2000/2001",0.1357,3830803,0.1475,0.2109,0.0831,0.1237,0.1804,0.0659,2e-04,3e-04,2e-04,0,0,0,0,0,0,-3e-04,0,-6e-04,0.0239,0.0302,0.0176,1,"pi_uc"
"116",2001-05-13,"2000/2001",0.1201,3830803,0.1331,0.1952,0.0697,0.1159,0.1724,0.0579,3e-04,3e-04,2e-04,0,0,0,0,0,0,-8e-04,-1e-04,-0.0015,0.0178,0.0225,0.0131,1,"pi_uc"
"117",2001-05-20,"2000/2001",0.1149,3830803,0.1225,0.1834,0.0601,0.1084,0.1648,0.0503,0,0,0,0,0,0,0,0,0,-6e-04,-1e-04,-0.001,0.0147,0.0186,0.0108,1,"pi_uc"
"118",2001-05-27,"2000/2001",0.1201,3830803,0.1133,0.1729,0.0518,0.1013,0.1577,0.0431,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,0.012,0.0152,0.0089,1,"pi_uc"
"119",2001-06-03,"2000/2001",0.1096,3830803,0.1014,0.1595,0.0412,0.0948,0.1512,0.0365,0,0,0,0,0,0,0,0,0,-1e-04,0,-1e-04,0.0066,0.0083,0.0049,1,"pi_uc"
"120",2001-06-10,"2000/2001",0.094,3830803,0.096,0.1544,0.0356,0.0891,0.1454,0.0307,0,0,0,0,0,0,0,0,0,-2e-04,0,-3e-04,0.0071,0.0089,0.0052,1,"pi_uc"
"121",2001-06-17,"2000/2001",0.1044,3830803,0.0908,0.1489,0.0306,0.0844,0.1407,0.0258,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0.0082,0.0048,1,"pi_uc"
"122",2001-06-24,"2000/2001",0.094,3830803,0.0849,0.1423,0.0252,0.0807,0.137,0.0221,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0054,0.0031,1,"pi_uc"
"123",2001-07-01,"2001/2002",0.0779,3986073,0.0802,0.1371,0.021,0.0781,0.1344,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0.0027,0.0016,1,"pi_uc"
"124",2001-07-08,"2001/2002",0.0667,3986073,0.0791,0.1362,0.0198,0.0766,0.133,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0032,0.0019,1,"pi_uc"
"125",2001-07-15,"2001/2002",0.0715,3986073,0.0789,0.1361,0.0194,0.076,0.1324,0.0173,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0.0037,0.0022,1,"pi_uc"
"126",2001-07-22,"2001/2002",0.0656,3986073,0.0792,0.1365,0.0197,0.0762,0.1328,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.0037,0.0022,1,"pi_uc"
"127",2001-07-29,"2001/2002",0.0602,3986073,0.0811,0.1388,0.0214,0.0772,0.1339,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0.0049,0.0029,1,"pi_uc"
"128",2001-08-05,"2001/2002",0.0652,3986073,0.0794,0.1363,0.0206,0.0788,0.1356,0.0202,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,7e-04,4e-04,1,"pi_uc"
"129",2001-08-12,"2001/2002",0.0602,3986073,0.0828,0.1401,0.0237,0.081,0.1379,0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0.0022,0.0013,1,"pi_uc"
"130",2001-08-19,"2001/2002",0.0702,3986073,0.085,0.1424,0.0261,0.0837,0.1407,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0017,0.001,1,"pi_uc"
"131",2001-08-26,"2001/2002",0.0853,3986073,0.0877,0.1451,0.0289,0.0866,0.1438,0.0282,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0013,8e-04,1,"pi_uc"
"132",2001-09-02,"2001/2002",0.1104,3986073,0.0905,0.148,0.032,0.0898,0.1471,0.0314,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,9e-04,5e-04,1,"pi_uc"
"133",2001-09-09,"2001/2002",0.1054,3986073,0.094,0.1516,0.0355,0.0932,0.1506,0.0349,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.001,6e-04,1,"pi_uc"
"134",2001-09-16,"2001/2002",0.1003,3986073,0.0986,0.1566,0.0399,0.0966,0.1541,0.0384,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0025,0.0015,1,"pi_uc"
"135",2001-09-23,"2001/2002",0.1054,3986073,0.101,0.1589,0.0426,0.1,0.1576,0.0418,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0014,8e-04,1,"pi_uc"
"136",2001-09-30,"2001/2002",0.1003,3986073,0.1055,0.1638,0.0468,0.1032,0.1609,0.0451,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.0029,0.0017,1,"pi_uc"
