"","date","season","observed","pop","predicted","predicted_upper","predicted_lower","baseline","baseline_upper","baseline_lower","flu_ah1","flu_upper_ah1","flu_lower_ah1","flu_ah3","flu_upper_ah3","flu_lower_ah3","flu_a2009","flu_upper_a2009","flu_lower_a2009","flu_b","flu_upper_b","flu_lower_b","rsv","rsv_upper","rsv_lower","age","var"
"67",2000-06-04,"1999/2000",0.0105,15236889,0.0111,0.0218,3e-04,0.0112,0.0217,6e-04,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"68",2000-06-11,"1999/2000",0.0079,15236889,0.0106,0.0213,-3e-04,0.0107,0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"69",2000-06-18,"1999/2000",0.0053,15236889,0.0099,0.0207,-0.001,0.0101,0.0206,-5e-04,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-4e-04,2,"pi_uc"
"70",2000-06-25,"1999/2000",0.0066,15236889,0.0094,0.0201,-0.0015,0.0095,0.0201,-0.0011,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-4e-04,2,"pi_uc"
"71",2000-07-02,"2000/2001",0.0066,15221875,0.0089,0.0195,-0.0019,0.0089,0.0195,-0.0017,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"72",2000-07-09,"2000/2001",0.0066,15221875,0.0083,0.0189,-0.0024,0.0084,0.0189,-0.0022,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-1e-04,2,"pi_uc"
"73",2000-07-16,"2000/2001",0.0092,15221875,0.0078,0.0184,-0.0029,0.0078,0.0183,-0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"74",2000-07-23,"2000/2001",0.0118,15221875,0.0072,0.0178,-0.0035,0.0073,0.0178,-0.0033,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"75",2000-07-30,"2000/2001",0.0092,15221875,0.0067,0.0173,-0.004,0.0067,0.0173,-0.0038,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"76",2000-08-06,"2000/2001",0.0079,15221875,0.0062,0.0169,-0.0045,0.0063,0.0168,-0.0043,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"77",2000-08-13,"2000/2001",0.0066,15221875,0.0058,0.0164,-0.0049,0.0059,0.0164,-0.0047,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"78",2000-08-20,"2000/2001",0.0066,15221875,0.0055,0.016,-0.0051,0.0055,0.016,-0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"79",2000-08-27,"2000/2001",0.0039,15221875,0.0052,0.0157,-0.0054,0.0052,0.0157,-0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"80",2000-09-03,"2000/2001",0.0066,15221875,0.0049,0.0155,-0.0057,0.005,0.0155,-0.0055,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"81",2000-09-10,"2000/2001",0.0079,15221875,0.0048,0.0153,-0.0058,0.0049,0.0153,-0.0056,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"82",2000-09-17,"2000/2001",0.0079,15221875,0.0047,0.0153,-0.0058,0.0048,0.0152,-0.0056,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"83",2000-09-24,"2000/2001",0.0066,15221875,0.0048,0.0153,-0.0057,0.0049,0.0153,-0.0056,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-1e-04,2,"pi_uc"
"84",2000-10-01,"2000/2001",0.0079,15221875,0.005,0.0155,-0.0056,0.0051,0.0154,-0.0054,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"85",2000-10-08,"2000/2001",0.0066,15221875,0.0052,0.0158,-0.0053,0.0053,0.0157,-0.0051,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"86",2000-10-15,"2000/2001",0.0066,15221875,0.0057,0.0161,-0.0048,0.0058,0.0161,-0.0046,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"87",2000-10-22,"2000/2001",0.0066,15221875,0.0062,0.0167,-0.0044,0.0063,0.0166,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"88",2000-10-29,"2000/2001",0.0053,15221875,0.0069,0.0174,-0.0038,0.007,0.0173,-0.0034,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-4e-04,2,"pi_uc"
"89",2000-11-05,"2000/2001",0.0053,15221875,0.0076,0.0183,-0.0032,0.0078,0.0181,-0.0025,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-7e-04,2,"pi_uc"
"90",2000-11-12,"2000/2001",0.0053,15221875,0.0086,0.0193,-0.0022,0.0088,0.019,-0.0016,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-6e-04,2,"pi_uc"
"91",2000-11-19,"2000/2001",0.0039,15221875,0.0096,0.0204,-0.0014,0.0098,0.02,-5e-04,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,-3e-04,2e-04,-9e-04,2,"pi_uc"
"92",2000-11-26,"2000/2001",0.0092,15221875,0.0106,0.0216,-5e-04,0.0109,0.0211,6e-04,1e-04,1e-04,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,-4e-04,2e-04,-0.0011,2,"pi_uc"
"93",2000-12-03,"2000/2001",0.0118,15221875,0.0119,0.0228,9e-04,0.012,0.0223,0.0017,1e-04,1e-04,0,0,0,0,0,0,0,2e-04,2e-04,1e-04,-4e-04,2e-04,-0.001,2,"pi_uc"
"94",2000-12-10,"2000/2001",0.0145,15221875,0.0132,0.0245,0.0019,0.0132,0.0234,0.0029,1e-04,2e-04,0,0,0,0,0,0,0,4e-04,5e-04,3e-04,-5e-04,3e-04,-0.0014,2,"pi_uc"
"95",2000-12-17,"2000/2001",0.0171,15221875,0.0143,0.0259,0.0027,0.0144,0.0246,0.0041,1e-04,2e-04,0,0,0,0,0,0,0,6e-04,7e-04,5e-04,-7e-04,4e-04,-0.0019,2,"pi_uc"
"96",2000-12-24,"2000/2001",0.021,15221875,0.0156,0.0274,0.0038,0.0155,0.0258,0.0053,3e-04,5e-04,1e-04,0,0,0,0,0,0,5e-04,6e-04,4e-04,-8e-04,4e-04,-0.002,2,"pi_uc"
"97",2000-12-31,"2000/2001",0.0197,15221875,0.0177,0.0299,0.0054,0.0167,0.0269,0.0064,4e-04,8e-04,1e-04,0,0,0,0,0,0,0.0014,0.0017,0.0011,-8e-04,5e-04,-0.0023,2,"pi_uc"
"98",2001-01-07,"2000/2001",0.021,15221875,0.0203,0.0335,0.007,0.0177,0.028,0.0075,0.0011,0.0019,3e-04,0,0,0,0,0,0,0.0025,0.003,0.002,-0.001,6e-04,-0.0028,2,"pi_uc"
"99",2001-01-14,"2000/2001",0.0223,15221875,0.0239,0.0385,0.0094,0.0188,0.029,0.0085,0.0021,0.0038,5e-04,0,0,0,0,0,0,0.0042,0.005,0.0034,-0.0011,6e-04,-0.003,2,"pi_uc"
"100",2001-01-21,"2000/2001",0.0237,15221875,0.0247,0.0389,0.0104,0.0197,0.0299,0.0095,0.0019,0.0035,5e-04,1e-04,1e-04,1e-04,0,0,0,0.004,0.0048,0.0032,-0.0011,6e-04,-0.0028,2,"pi_uc"
"101",2001-01-28,"2000/2001",0.0197,15221875,0.0285,0.0437,0.0135,0.0205,0.0307,0.0103,0.0026,0.0048,6e-04,1e-04,1e-04,1e-04,0,0,0,0.0063,0.0075,0.0051,-0.001,6e-04,-0.0027,2,"pi_uc"
"102",2001-02-04,"2000/2001",0.0223,15221875,0.0327,0.0494,0.0162,0.0212,0.0314,0.011,0.0042,0.0076,0.001,1e-04,1e-04,1e-04,0,0,0,0.0082,0.0099,0.0067,-9e-04,5e-04,-0.0025,2,"pi_uc"
"103",2001-02-11,"2000/2001",0.0263,15221875,0.0345,0.0516,0.0177,0.0217,0.0319,0.0115,0.004,0.0073,0.001,1e-04,1e-04,1e-04,0,0,0,0.0097,0.0116,0.0078,-0.001,6e-04,-0.0028,2,"pi_uc"
"104",2001-02-18,"2000/2001",0.0263,15221875,0.034,0.0506,0.0178,0.022,0.0323,0.0119,0.0034,0.0062,8e-04,0,0,0,0,0,0,0.0095,0.0115,0.0077,-0.001,6e-04,-0.0027,2,"pi_uc"
"105",2001-02-25,"2000/2001",0.0302,15221875,0.0331,0.0487,0.0178,0.0222,0.0325,0.0121,0.002,0.0036,5e-04,2e-04,2e-04,2e-04,0,0,0,0.0097,0.0117,0.0079,-0.0011,6e-04,-0.0029,2,"pi_uc"
"106",2001-03-04,"2000/2001",0.0302,15221875,0.0289,0.0434,0.0147,0.0222,0.0325,0.0121,0.0011,0.002,3e-04,1e-04,1e-04,1e-04,0,0,0,0.0068,0.0081,0.0055,-0.0012,7e-04,-0.0032,2,"pi_uc"
"107",2001-03-11,"2000/2001",0.0315,15221875,0.0283,0.0426,0.0143,0.022,0.0323,0.0119,8e-04,0.0014,2e-04,2e-04,2e-04,2e-04,0,0,0,0.0067,0.008,0.0054,-0.0013,7e-04,-0.0034,2,"pi_uc"
"108",2001-03-18,"2000/2001",0.0328,15221875,0.0254,0.0388,0.0121,0.0216,0.0319,0.0116,3e-04,6e-04,1e-04,1e-04,2e-04,1e-04,0,0,0,0.0045,0.0054,0.0037,-0.0012,7e-04,-0.0033,2,"pi_uc"
"109",2001-03-25,"2000/2001",0.0315,15221875,0.0228,0.0355,0.0103,0.0211,0.0314,0.0111,2e-04,4e-04,1e-04,0,0,0,0,0,0,0.0025,0.003,0.002,-0.0011,6e-04,-0.0029,2,"pi_uc"
"110",2001-04-01,"2000/2001",0.0302,15221875,0.0217,0.0342,0.0094,0.0205,0.0308,0.0105,2e-04,3e-04,0,1e-04,1e-04,1e-04,0,0,0,0.002,0.0024,0.0016,-0.0011,6e-04,-0.0029,2,"pi_uc"
"111",2001-04-08,"2000/2001",0.0342,15221875,0.0206,0.0328,0.0087,0.0197,0.0301,0.0098,0,1e-04,0,1e-04,1e-04,1e-04,0,0,0,0.0017,0.002,0.0014,-9e-04,5e-04,-0.0025,2,"pi_uc"
"112",2001-04-15,"2000/2001",0.0263,15221875,0.0194,0.0313,0.0078,0.0189,0.0293,0.009,1e-04,2e-04,0,0,0,0,0,0,0,0.0012,0.0014,9e-04,-8e-04,5e-04,-0.0022,2,"pi_uc"
"113",2001-04-22,"2000/2001",0.0197,15221875,0.018,0.0297,0.0068,0.018,0.0284,0.0081,0,1e-04,0,0,0,0,0,0,0,7e-04,8e-04,6e-04,-7e-04,4e-04,-0.0019,2,"pi_uc"
"114",2001-04-29,"2000/2001",0.0197,15221875,0.0166,0.0282,0.0054,0.017,0.0274,0.0071,0,0,0,0,0,0,0,0,0,3e-04,3e-04,2e-04,-7e-04,4e-04,-0.0019,2,"pi_uc"
"115",2001-05-06,"2000/2001",0.0131,15221875,0.0162,0.0276,0.0052,0.016,0.0264,0.0061,0,0,0,0,0,0,0,0,0,7e-04,8e-04,6e-04,-5e-04,3e-04,-0.0014,2,"pi_uc"
"116",2001-05-13,"2000/2001",0.0092,15221875,0.015,0.0262,0.0043,0.015,0.0254,0.0051,0,0,0,0,0,0,0,0,0,5e-04,6e-04,4e-04,-4e-04,3e-04,-0.0012,2,"pi_uc"
"117",2001-05-20,"2000/2001",0.0118,15221875,0.0136,0.0247,0.0031,0.0139,0.0244,0.004,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,-4e-04,2e-04,-0.001,2,"pi_uc"
"118",2001-05-27,"2000/2001",0.0092,15221875,0.0127,0.0235,0.0025,0.0129,0.0233,0.003,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,-2e-04,1e-04,-5e-04,2,"pi_uc"
"119",2001-06-03,"2000/2001",0.0079,15221875,0.0117,0.0226,0.0015,0.0118,0.0223,0.002,0,0,0,0,0,0,0,0,0,1e-04,2e-04,1e-04,-2e-04,1e-04,-6e-04,2,"pi_uc"
"120",2001-06-10,"2000/2001",0.0079,15221875,0.0106,0.0214,5e-04,0.0108,0.0213,0.001,0,0,0,0,0,0,0,0,0,0,0,0,-2e-04,1e-04,-5e-04,2,"pi_uc"
"121",2001-06-17,"2000/2001",0.0079,15221875,0.0097,0.0205,-3e-04,0.0099,0.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"122",2001-06-24,"2000/2001",0.0066,15221875,0.0089,0.0196,-0.001,0.009,0.0195,-8e-04,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"123",2001-07-01,"2001/2002",0.0066,15187344,0.0081,0.0188,-0.0019,0.0082,0.0188,-0.0016,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"124",2001-07-08,"2001/2002",0.0053,15187344,0.0074,0.0181,-0.0026,0.0075,0.018,-0.0024,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-2e-04,2,"pi_uc"
"125",2001-07-15,"2001/2002",0.0039,15187344,0.0067,0.0175,-0.0033,0.0068,0.0174,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-2e-04,2,"pi_uc"
"126",2001-07-22,"2001/2002",0.0053,15187344,0.0062,0.0169,-0.0039,0.0063,0.0169,-0.0036,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,1e-04,-3e-04,2,"pi_uc"
"127",2001-07-29,"2001/2002",0.0053,15187344,0.0058,0.0164,-0.0041,0.0058,0.0164,-0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"pi_uc"
"128",2001-08-05,"2001/2002",0.0066,15187344,0.0054,0.0161,-0.0046,0.0054,0.016,-0.0045,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-1e-04,2,"pi_uc"
"129",2001-08-12,"2001/2002",0.0066,15187344,0.0051,0.0158,-0.0049,0.0051,0.0158,-0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"130",2001-08-19,"2001/2002",0.0079,15187344,0.0049,0.0156,-0.0051,0.0049,0.0156,-0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"131",2001-08-26,"2001/2002",0.0053,15187344,0.0048,0.0155,-0.0052,0.0048,0.0155,-0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"132",2001-09-02,"2001/2002",0.0053,15187344,0.0047,0.0155,-0.0053,0.0048,0.0154,-0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"133",2001-09-09,"2001/2002",0.004,15187344,0.0048,0.0155,-0.0054,0.0048,0.0155,-0.0052,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"134",2001-09-16,"2001/2002",0.0053,15187344,0.005,0.0157,-0.0051,0.005,0.0157,-0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,2,"pi_uc"
"135",2001-09-23,"2001/2002",0.0066,15187344,0.0052,0.016,-0.005,0.0052,0.0159,-0.0048,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
"136",2001-09-30,"2001/2002",0.0092,15187344,0.0056,0.0163,-0.0046,0.0056,0.0163,-0.0045,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-1e-04,2,"pi_uc"
"137",2001-10-07,"2001/2002",0.0079,15187344,0.006,0.0168,-0.0042,0.0061,0.0168,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,-1e-04,0,-2e-04,2,"pi_uc"
