"","date","season","observed","pop","predicted","predicted_upper","predicted_lower","baseline","baseline_upper","baseline_lower","flu_ah1","flu_upper_ah1","flu_lower_ah1","flu_ah3","flu_upper_ah3","flu_lower_ah3","flu_a2009","flu_upper_a2009","flu_lower_a2009","flu_b","flu_upper_b","flu_lower_b","rsv","rsv_upper","rsv_lower","age","var"
"253",2003-12-28,"2003/2004",0.0537,186303431,0.0598,0.0731,0.0469,0.0243,0.0338,0.0149,0,0,0,0.0348,0.0377,0.032,0,0,0,4e-04,5e-04,3e-04,4e-04,0.0011,-3e-04,3,"pi_uc"
"254",2004-01-04,"2003/2004",0.0585,186303431,0.0579,0.0711,0.0449,0.0248,0.0344,0.0155,0,0,0,0.0323,0.035,0.0297,0,0,0,2e-04,2e-04,1e-04,5e-04,0.0014,-3e-04,3,"pi_uc"
"255",2004-01-11,"2003/2004",0.0544,186303431,0.0513,0.064,0.0389,0.0254,0.0349,0.016,0,0,0,0.0252,0.0273,0.0232,0,0,0,1e-04,2e-04,1e-04,6e-04,0.0016,-4e-04,3,"pi_uc"
"256",2004-01-18,"2003/2004",0.0495,186303431,0.0402,0.0519,0.0287,0.0258,0.0354,0.0165,0,0,0,0.0137,0.0148,0.0126,0,0,0,1e-04,1e-04,1e-04,6e-04,0.0016,-4e-04,3,"pi_uc"
"257",2004-01-25,"2003/2004",0.0432,186303431,0.0323,0.0434,0.0215,0.0262,0.0358,0.0169,0,0,0,0.0054,0.0059,0.005,0,0,0,0,1e-04,0,6e-04,0.0016,-4e-04,3,"pi_uc"
"258",2004-02-01,"2003/2004",0.0371,186303431,0.0303,0.0409,0.0198,0.0266,0.0361,0.0172,0,0,0,0.0031,0.0034,0.0029,0,0,0,0,0,0,5e-04,0.0014,-3e-04,3,"pi_uc"
"259",2004-02-08,"2003/2004",0.0303,186303431,0.029,0.0396,0.0186,0.0268,0.0363,0.0175,0,0,0,0.0016,0.0017,0.0015,0,0,0,0,0,0,6e-04,0.0016,-4e-04,3,"pi_uc"
"260",2004-02-15,"2003/2004",0.0277,186303431,0.0286,0.0395,0.018,0.027,0.0365,0.0176,0,0,0,9e-04,9e-04,8e-04,0,0,0,0,0,0,8e-04,0.0021,-5e-04,3,"pi_uc"
"261",2004-02-22,"2003/2004",0.0271,186303431,0.0285,0.0395,0.0177,0.027,0.0365,0.0177,0,0,0,6e-04,6e-04,5e-04,0,0,0,0,0,0,9e-04,0.0024,-6e-04,3,"pi_uc"
"262",2004-02-29,"2003/2004",0.0259,186303431,0.0283,0.0397,0.0173,0.0269,0.0364,0.0177,0,0,0,3e-04,3e-04,3e-04,0,0,0,0,0,0,0.0011,0.0029,-7e-04,3,"pi_uc"
"263",2004-03-07,"2003/2004",0.0277,186303431,0.0286,0.0403,0.0172,0.0268,0.0363,0.0175,0,0,0,4e-04,5e-04,4e-04,0,0,0,1e-04,1e-04,0,0.0013,0.0035,-8e-04,3,"pi_uc"
"264",2004-03-14,"2003/2004",0.0268,186303431,0.0283,0.0402,0.0166,0.0266,0.036,0.0173,0,0,0,1e-04,2e-04,1e-04,0,0,0,1e-04,1e-04,1e-04,0.0014,0.0039,-9e-04,3,"pi_uc"
"265",2004-03-21,"2003/2004",0.0268,186303431,0.0279,0.04,0.0162,0.0263,0.0358,0.0171,0,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,1e-04,0,0.0015,0.0041,-0.001,3,"pi_uc"
"266",2004-03-28,"2003/2004",0.0255,186303431,0.0276,0.0397,0.0159,0.0259,0.0354,0.0167,0,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,1e-04,0,0.0015,0.0041,-0.001,3,"pi_uc"
"267",2004-04-04,"2003/2004",0.0253,186303431,0.0272,0.0393,0.0155,0.0255,0.035,0.0163,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,0.0016,0.0042,-0.001,3,"pi_uc"
"268",2004-04-11,"2003/2004",0.0228,186303431,0.0268,0.0389,0.0152,0.0251,0.0345,0.0159,0,0,0,1e-04,1e-04,1e-04,0,0,0,2e-04,2e-04,1e-04,0.0015,0.004,-9e-04,3,"pi_uc"
"269",2004-04-18,"2003/2004",0.0242,186303431,0.0261,0.0379,0.0147,0.0246,0.034,0.0154,0,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,2e-04,1e-04,0.0014,0.0037,-9e-04,3,"pi_uc"
"270",2004-04-25,"2003/2004",0.0237,186303431,0.0253,0.0367,0.0142,0.024,0.0335,0.0149,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,0.0011,0.0031,-7e-04,3,"pi_uc"
"271",2004-05-02,"2003/2004",0.0231,186303431,0.0246,0.0358,0.0138,0.0235,0.033,0.0143,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,0.001,0.0026,-6e-04,3,"pi_uc"
"272",2004-05-09,"2003/2004",0.0221,186303431,0.0239,0.0347,0.0135,0.0229,0.0324,0.0138,0,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,1e-04,1e-04,7e-04,0.002,-5e-04,3,"pi_uc"
"273",2004-05-16,"2003/2004",0.0223,186303431,0.0232,0.034,0.0129,0.0223,0.0318,0.0132,0,0,0,0,0,0,0,0,0,1e-04,2e-04,1e-04,7e-04,0.0019,-5e-04,3,"pi_uc"
"274",2004-05-23,"2003/2004",0.0207,186303431,0.0223,0.0326,0.0124,0.0218,0.0313,0.0126,0,0,0,0,0,0,0,0,0,1e-04,1e-04,0,5e-04,0.0013,-3e-04,3,"pi_uc"
"275",2004-05-30,"2003/2004",0.0216,186303431,0.0215,0.0315,0.0119,0.0212,0.0307,0.012,0,0,0,0,0,0,0,0,0,0,0,0,3e-04,7e-04,-2e-04,3,"pi_uc"
"276",2004-06-06,"2003/2004",0.022,186303431,0.0209,0.0308,0.0114,0.0206,0.0302,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,6e-04,-1e-04,3,"pi_uc"
"277",2004-06-13,"2003/2004",0.0208,186303431,0.0204,0.0304,0.0108,0.0201,0.0297,0.0109,0,0,0,0,0,0,0,0,0,0,1e-04,0,2e-04,7e-04,-2e-04,3,"pi_uc"
"278",2004-06-20,"2003/2004",0.02,186303431,0.0199,0.0298,0.0104,0.0196,0.0292,0.0104,0,0,0,0,0,0,0,0,0,1e-04,1e-04,0,2e-04,5e-04,-1e-04,3,"pi_uc"
"279",2004-06-27,"2003/2004",0.0196,186303431,0.0194,0.0292,0.0099,0.0192,0.0287,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,4e-04,-1e-04,3,"pi_uc"
"280",2004-07-04,"2004/2005",0.0196,186696683,0.0189,0.0286,0.0094,0.0187,0.0283,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"281",2004-07-11,"2004/2005",0.0198,186696683,0.0185,0.0282,0.009,0.0183,0.0279,0.009,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,0,3,"pi_uc"
"282",2004-07-18,"2004/2005",0.0213,186696683,0.0181,0.0277,0.0086,0.018,0.0276,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"283",2004-07-25,"2004/2005",0.0208,186696683,0.0178,0.0275,0.0083,0.0177,0.0273,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,0,3,"pi_uc"
"284",2004-08-01,"2004/2005",0.0206,186696683,0.0175,0.0273,0.0079,0.0174,0.0271,0.008,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,-1e-04,3,"pi_uc"
"285",2004-08-08,"2004/2005",0.0184,186696683,0.0172,0.027,0.0077,0.0172,0.0268,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,0,3,"pi_uc"
"286",2004-08-15,"2004/2005",0.0171,186696683,0.0171,0.0268,0.0075,0.017,0.0267,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"287",2004-08-22,"2004/2005",0.0161,186696683,0.0169,0.0267,0.0074,0.0169,0.0266,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"pi_uc"
"288",2004-08-29,"2004/2005",0.0169,186696683,0.0169,0.0266,0.0072,0.0168,0.0265,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"289",2004-09-05,"2004/2005",0.0171,186696683,0.0168,0.0266,0.0072,0.0168,0.0265,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"290",2004-09-12,"2004/2005",0.0184,186696683,0.017,0.0268,0.0072,0.0169,0.0266,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"291",2004-09-19,"2004/2005",0.018,186696683,0.0171,0.0268,0.0073,0.017,0.0267,0.0073,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"292",2004-09-26,"2004/2005",0.0177,186696683,0.0172,0.0271,0.0074,0.0171,0.0269,0.0074,0,0,0,0,0,0,0,0,0,0,1e-04,0,1e-04,2e-04,0,3,"pi_uc"
"293",2004-10-03,"2004/2005",0.0186,186696683,0.0176,0.0274,0.0078,0.0174,0.0271,0.0077,0,0,0,2e-04,2e-04,1e-04,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"294",2004-10-10,"2004/2005",0.0183,186696683,0.0178,0.0276,0.008,0.0177,0.0274,0.0079,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"295",2004-10-17,"2004/2005",0.0172,186696683,0.0183,0.0281,0.0084,0.018,0.0277,0.0083,0,0,0,2e-04,2e-04,1e-04,0,0,0,0,0,0,1e-04,2e-04,0,3,"pi_uc"
"296",2004-10-24,"2004/2005",0.017,186696683,0.0186,0.0285,0.0088,0.0184,0.0282,0.0087,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,1e-04,0,1e-04,2e-04,0,3,"pi_uc"
"297",2004-10-31,"2004/2005",0.0177,186696683,0.0191,0.029,0.0093,0.0189,0.0286,0.0092,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,1e-04,2e-04,-1e-04,3,"pi_uc"
"298",2004-11-07,"2004/2005",0.0167,186696683,0.0198,0.0297,0.0099,0.0194,0.0291,0.0098,0,0,0,2e-04,2e-04,2e-04,0,0,0,1e-04,1e-04,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"299",2004-11-14,"2004/2005",0.0176,186696683,0.0203,0.0302,0.0105,0.02,0.0297,0.0103,0,0,0,2e-04,2e-04,2e-04,0,0,0,1e-04,1e-04,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"300",2004-11-21,"2004/2005",0.0195,186696683,0.021,0.031,0.0111,0.0206,0.0302,0.0109,0,0,0,2e-04,2e-04,2e-04,0,0,0,1e-04,2e-04,1e-04,1e-04,4e-04,-1e-04,3,"pi_uc"
"301",2004-11-28,"2004/2005",0.0208,186696683,0.0218,0.0318,0.0118,0.0212,0.0308,0.0115,0,0,0,3e-04,3e-04,2e-04,0,0,0,2e-04,3e-04,1e-04,2e-04,4e-04,-1e-04,3,"pi_uc"
"302",2004-12-05,"2004/2005",0.0216,186696683,0.0225,0.0325,0.0126,0.0217,0.0314,0.0122,0,0,0,4e-04,5e-04,4e-04,0,0,0,2e-04,2e-04,1e-04,2e-04,4e-04,-1e-04,3,"pi_uc"
"303",2004-12-12,"2004/2005",0.0235,186696683,0.0231,0.0332,0.0132,0.0223,0.0319,0.0128,0,0,0,4e-04,4e-04,3e-04,0,0,0,2e-04,3e-04,2e-04,2e-04,6e-04,-1e-04,3,"pi_uc"
"304",2004-12-19,"2004/2005",0.0251,186696683,0.024,0.0341,0.014,0.0229,0.0325,0.0134,0,0,0,6e-04,7e-04,6e-04,0,0,0,2e-04,3e-04,2e-04,2e-04,6e-04,-1e-04,3,"pi_uc"
"305",2004-12-26,"2004/2005",0.0258,186696683,0.0252,0.0356,0.015,0.0235,0.033,0.014,0,0,0,0.0011,0.0012,0.001,0,0,0,3e-04,4e-04,2e-04,4e-04,0.001,-2e-04,3,"pi_uc"
"306",2005-01-02,"2004/2005",0.0285,186696683,0.0261,0.0366,0.0158,0.024,0.0336,0.0145,0,0,0,0.0013,0.0014,0.0012,0,0,0,4e-04,5e-04,3e-04,4e-04,0.0011,-2e-04,3,"pi_uc"
"307",2005-01-09,"2004/2005",0.0311,186696683,0.0291,0.0398,0.0186,0.0245,0.034,0.0151,0,0,0,0.0038,0.0041,0.0034,0,0,0,4e-04,6e-04,3e-04,4e-04,0.0011,-3e-04,3,"pi_uc"
"308",2005-01-16,"2004/2005",0.0315,186696683,0.0322,0.0436,0.021,0.025,0.0345,0.0155,0,0,0,0.0055,0.006,0.0051,0,0,0,0.0012,0.0015,8e-04,6e-04,0.0017,-4e-04,3,"pi_uc"
"309",2005-01-23,"2004/2005",0.0317,186696683,0.0326,0.0441,0.0213,0.0253,0.0348,0.0159,0,0,0,0.0054,0.0058,0.0049,0,0,0,0.0011,0.0015,8e-04,7e-04,0.0019,-4e-04,3,"pi_uc"
"310",2005-01-30,"2004/2005",0.0327,186696683,0.033,0.0448,0.0214,0.0257,0.0351,0.0163,0,0,0,0.0051,0.0056,0.0047,0,0,0,0.0014,0.0018,0.001,8e-04,0.0023,-5e-04,3,"pi_uc"
"311",2005-02-06,"2004/2005",0.0347,186696683,0.0357,0.0479,0.0237,0.0259,0.0354,0.0165,0,0,0,0.007,0.0076,0.0064,0,0,0,0.0019,0.0024,0.0014,9e-04,0.0025,-6e-04,3,"pi_uc"
"312",2005-02-13,"2004/2005",0.0375,186696683,0.0389,0.0515,0.0265,0.0261,0.0355,0.0167,0,0,0,0.0095,0.0103,0.0087,0,0,0,0.0024,0.003,0.0017,0.001,0.0027,-6e-04,3,"pi_uc"
"313",2005-02-20,"2004/2005",0.0404,186696683,0.0449,0.0583,0.0317,0.0262,0.0356,0.0168,0,0,0,0.0139,0.0151,0.0128,0,0,0,0.0038,0.0049,0.0027,0.001,0.0027,-6e-04,3,"pi_uc"
"314",2005-02-27,"2004/2005",0.0435,186696683,0.047,0.0606,0.0336,0.0262,0.0356,0.0168,0,1e-04,0,0.0158,0.0172,0.0145,0,0,0,0.004,0.0051,0.0029,0.001,0.0027,-6e-04,3,"pi_uc"
"315",2005-03-06,"2004/2005",0.0444,186696683,0.0468,0.0604,0.0335,0.0261,0.0356,0.0167,0,0,0,0.0152,0.0165,0.014,0,0,0,0.0046,0.0059,0.0033,9e-04,0.0024,-6e-04,3,"pi_uc"
"316",2005-03-13,"2004/2005",0.0429,186696683,0.0433,0.0565,0.0302,0.026,0.0354,0.0166,0,0,0,0.012,0.013,0.0111,0,0,0,0.0044,0.0056,0.0031,9e-04,0.0024,-6e-04,3,"pi_uc"
"317",2005-03-20,"2004/2005",0.0399,186696683,0.0372,0.0497,0.0247,0.0258,0.0353,0.0164,0,0,0,0.0068,0.0073,0.0062,0,0,0,0.0037,0.0047,0.0027,9e-04,0.0024,-6e-04,3,"pi_uc"
"318",2005-03-27,"2004/2005",0.038,186696683,0.0337,0.0457,0.0217,0.0256,0.0351,0.0161,0,0,0,0.0044,0.0048,0.0041,0,0,0,0.0028,0.0036,0.002,8e-04,0.0022,-5e-04,3,"pi_uc"
"319",2005-04-03,"2004/2005",0.0363,186696683,0.0324,0.0444,0.0205,0.0253,0.0348,0.0158,0,0,0,0.0033,0.0036,0.0031,0,0,0,0.0029,0.0038,0.0021,8e-04,0.0022,-5e-04,3,"pi_uc"
"320",2005-04-10,"2004/2005",0.0348,186696683,0.031,0.0427,0.0192,0.025,0.0345,0.0155,0,0,0,0.0022,0.0023,0.002,0,0,0,0.0031,0.0039,0.0022,7e-04,0.002,-5e-04,3,"pi_uc"
"321",2005-04-17,"2004/2005",0.0315,186696683,0.0285,0.0398,0.0171,0.0247,0.0341,0.0151,0,1e-04,0,0.0012,0.0013,0.0011,0,0,0,0.0019,0.0024,0.0013,7e-04,0.0019,-4e-04,3,"pi_uc"
"322",2005-04-24,"2004/2005",0.0285,186696683,0.027,0.038,0.0159,0.0243,0.0338,0.0147,0,0,0,7e-04,8e-04,7e-04,0,0,0,0.0013,0.0016,9e-04,7e-04,0.0018,-4e-04,3,"pi_uc"
"323",2005-05-01,"2004/2005",0.0267,186696683,0.0258,0.0365,0.0149,0.0239,0.0334,0.0143,0,0,0,3e-04,3e-04,3e-04,0,0,0,0.001,0.0013,7e-04,6e-04,0.0015,-4e-04,3,"pi_uc"
"324",2005-05-08,"2004/2005",0.0255,186696683,0.0247,0.0353,0.014,0.0235,0.033,0.0138,0,0,0,2e-04,2e-04,2e-04,0,0,0,4e-04,6e-04,3e-04,5e-04,0.0015,-3e-04,3,"pi_uc"
"325",2005-05-15,"2004/2005",0.0242,186696683,0.024,0.0344,0.0134,0.0231,0.0326,0.0134,0,0,0,1e-04,2e-04,1e-04,0,0,0,3e-04,3e-04,2e-04,5e-04,0.0013,-3e-04,3,"pi_uc"
"326",2005-05-22,"2004/2005",0.0245,186696683,0.0234,0.0337,0.0129,0.0227,0.0322,0.0129,0,0,0,1e-04,1e-04,1e-04,0,0,0,2e-04,2e-04,1e-04,4e-04,0.0012,-3e-04,3,"pi_uc"
"327",2005-05-29,"2004/2005",0.0243,186696683,0.023,0.0332,0.0125,0.0223,0.0318,0.0125,0,0,0,1e-04,2e-04,1e-04,0,0,0,2e-04,2e-04,1e-04,4e-04,0.0011,-2e-04,3,"pi_uc"
"328",2005-06-05,"2004/2005",0.0235,186696683,0.0224,0.0325,0.0121,0.0218,0.0314,0.0121,0,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,2e-04,1e-04,3e-04,8e-04,-2e-04,3,"pi_uc"
"329",2005-06-12,"2004/2005",0.0206,186696683,0.022,0.0321,0.0117,0.0215,0.031,0.0117,0,0,0,1e-04,1e-04,1e-04,0,0,0,2e-04,3e-04,2e-04,3e-04,7e-04,-2e-04,3,"pi_uc"
"330",2005-06-19,"2004/2005",0.0198,186696683,0.0215,0.0314,0.0114,0.0211,0.0306,0.0113,0,0,0,1e-04,1e-04,1e-04,0,0,0,2e-04,2e-04,1e-04,2e-04,5e-04,-1e-04,3,"pi_uc"
"331",2005-06-26,"2004/2005",0.0189,186696683,0.021,0.0309,0.0109,0.0207,0.0302,0.0109,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,2e-04,5e-04,-1e-04,3,"pi_uc"
"332",2005-07-03,"2005/2006",0.0192,186975667,0.0207,0.0305,0.0106,0.0204,0.0299,0.0105,0,0,0,0,0,0,0,0,0,1e-04,1e-04,1e-04,1e-04,4e-04,-1e-04,3,"pi_uc"
"333",2005-07-10,"2005/2006",0.0189,186975667,0.0203,0.03,0.0103,0.0201,0.0296,0.0102,0,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,1e-04,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"334",2005-07-17,"2005/2006",0.02,186975667,0.0199,0.0296,0.01,0.0198,0.0293,0.0099,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,1e-04,2e-04,-1e-04,3,"pi_uc"
"335",2005-07-24,"2005/2006",0.0186,186975667,0.0197,0.0294,0.0096,0.0195,0.0291,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"336",2005-07-31,"2005/2006",0.0181,186975667,0.0194,0.029,0.0094,0.0193,0.0288,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,0,3,"pi_uc"
"337",2005-08-07,"2005/2006",0.0171,186975667,0.0192,0.0288,0.0093,0.0191,0.0287,0.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"338",2005-08-14,"2005/2006",0.0176,186975667,0.0191,0.0288,0.0091,0.019,0.0285,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,-1e-04,3,"pi_uc"
"339",2005-08-21,"2005/2006",0.0178,186975667,0.0189,0.0286,0.009,0.0189,0.0284,0.009,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,-1e-04,3,"pi_uc"
"340",2005-08-28,"2005/2006",0.0178,186975667,0.0189,0.0285,0.009,0.0188,0.0283,0.009,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,1e-04,1e-04,0,3,"pi_uc"
"341",2005-09-04,"2005/2006",0.0187,186975667,0.0188,0.0284,0.009,0.0188,0.0283,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"342",2005-09-11,"2005/2006",0.0188,186975667,0.0189,0.0285,0.009,0.0188,0.0283,0.009,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,0,3,"pi_uc"
"343",2005-09-18,"2005/2006",0.0178,186975667,0.0189,0.0285,0.0091,0.0188,0.0283,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,3,"pi_uc"
"344",2005-09-25,"2005/2006",0.0178,186975667,0.019,0.0287,0.0092,0.0189,0.0285,0.0092,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,0,3,"pi_uc"
"345",2005-10-02,"2005/2006",0.0198,186975667,0.0193,0.0289,0.0094,0.0191,0.0286,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"346",2005-10-09,"2005/2006",0.0188,186975667,0.0194,0.0291,0.0096,0.0193,0.0288,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"347",2005-10-16,"2005/2006",0.0193,186975667,0.0197,0.0294,0.01,0.0196,0.0291,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,2e-04,-1e-04,3,"pi_uc"
"348",2005-10-23,"2005/2006",0.0205,186975667,0.0201,0.0298,0.0103,0.0199,0.0294,0.0103,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,1e-04,2e-04,-1e-04,3,"pi_uc"
"349",2005-10-30,"2005/2006",0.022,186975667,0.0204,0.0301,0.0107,0.0203,0.0298,0.0107,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"350",2005-11-06,"2005/2006",0.0219,186975667,0.0209,0.0306,0.0112,0.0207,0.0302,0.0111,0,0,0,1e-04,1e-04,1e-04,0,0,0,0,0,0,1e-04,3e-04,-1e-04,3,"pi_uc"
"351",2005-11-13,"2005/2006",0.0235,186975667,0.0213,0.031,0.0115,0.0211,0.0306,0.0116,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,1e-04,4e-04,-1e-04,3,"pi_uc"
"352",2005-11-20,"2005/2006",0.0247,186975667,0.0218,0.0316,0.0121,0.0215,0.031,0.012,0,0,0,1e-04,2e-04,1e-04,0,0,0,0,0,0,2e-04,4e-04,-1e-04,3,"pi_uc"
"353",2005-11-27,"2005/2006",0.0245,186975667,0.0223,0.0322,0.0125,0.0219,0.0314,0.0125,0,0,0,2e-04,2e-04,2e-04,0,0,0,0,0,0,2e-04,5e-04,-1e-04,3,"pi_uc"
"354",2005-12-04,"2005/2006",0.0236,186975667,0.0227,0.0326,0.013,0.0223,0.0318,0.0129,0,0,0,2e-04,2e-04,2e-04,0,0,0,0,1e-04,0,2e-04,5e-04,-1e-04,3,"pi_uc"
"355",2005-12-11,"2005/2006",0.0242,186975667,0.0233,0.0334,0.0135,0.0227,0.0322,0.0134,0,0,0,3e-04,3e-04,3e-04,0,0,0,0,0,0,3e-04,8e-04,-2e-04,3,"pi_uc"
"356",2005-12-18,"2005/2006",0.0247,186975667,0.0241,0.0341,0.0142,0.0231,0.0326,0.0138,0,0,0,7e-04,7e-04,6e-04,0,0,0,0,0,0,3e-04,7e-04,-2e-04,3,"pi_uc"
"357",2005-12-25,"2005/2006",0.0255,186975667,0.0252,0.0354,0.0152,0.0235,0.033,0.0142,0,0,0,0.0013,0.0014,0.0012,0,0,0,0,1e-04,0,3e-04,9e-04,-2e-04,3,"pi_uc"
"358",2006-01-01,"2005/2006",0.0283,186975667,0.0278,0.0382,0.0176,0.0238,0.0333,0.0145,0,0,0,0.0035,0.0038,0.0032,0,0,0,0,0,0,4e-04,0.001,-2e-04,3,"pi_uc"
"359",2006-01-08,"2005/2006",0.0295,186975667,0.0309,0.0418,0.0203,0.0241,0.0336,0.0149,0,0,0,0.0062,0.0068,0.0057,0,0,0,1e-04,1e-04,0,5e-04,0.0013,-3e-04,3,"pi_uc"
"360",2006-01-15,"2005/2006",0.0319,186975667,0.0318,0.0431,0.0209,0.0244,0.0339,0.0151,0,0,0,0.0067,0.0072,0.0061,0,0,0,1e-04,2e-04,1e-04,7e-04,0.0018,-4e-04,3,"pi_uc"
"361",2006-01-22,"2005/2006",0.0322,186975667,0.0291,0.0403,0.0183,0.0245,0.034,0.0153,0,0,0,0.0037,0.0041,0.0034,0,0,0,1e-04,1e-04,1e-04,8e-04,0.002,-5e-04,3,"pi_uc"
"362",2006-01-29,"2005/2006",0.0329,186975667,0.0291,0.0403,0.0182,0.0247,0.0341,0.0154,0,0,0,0.0035,0.0038,0.0032,0,0,0,1e-04,1e-04,1e-04,8e-04,0.0022,-5e-04,3,"pi_uc"
"363",2006-02-05,"2005/2006",0.0309,186975667,0.0293,0.0406,0.0182,0.0247,0.0342,0.0155,0,0,0,0.0035,0.0038,0.0032,0,0,0,1e-04,1e-04,1e-04,9e-04,0.0024,-6e-04,3,"pi_uc"
"364",2006-02-12,"2005/2006",0.0291,186975667,0.0301,0.0416,0.0188,0.0247,0.0341,0.0154,0,0,0,0.0042,0.0046,0.0039,0,0,0,1e-04,2e-04,1e-04,0.001,0.0027,-6e-04,3,"pi_uc"
"365",2006-02-19,"2005/2006",0.0276,186975667,0.0309,0.043,0.0192,0.0246,0.034,0.0153,0,1e-04,0,0.0048,0.0052,0.0044,0,0,0,4e-04,5e-04,3e-04,0.0012,0.0033,-8e-04,3,"pi_uc"
"366",2006-02-26,"2005/2006",0.0274,186975667,0.0322,0.0444,0.0202,0.0244,0.0338,0.0151,0,1e-04,0,0.0057,0.0062,0.0053,0,0,0,8e-04,0.001,6e-04,0.0012,0.0033,-8e-04,3,"pi_uc"
"367",2006-03-05,"2005/2006",0.0294,186975667,0.0329,0.045,0.021,0.0241,0.0336,0.0149,1e-04,1e-04,0,0.0068,0.0074,0.0062,0,0,0,8e-04,0.001,6e-04,0.0011,0.0028,-7e-04,3,"pi_uc"
"368",2006-03-12,"2005/2006",0.0304,186975667,0.0341,0.0465,0.0219,0.0239,0.0333,0.0146,1e-04,2e-04,0,0.0077,0.0083,0.007,0,0,0,0.0013,0.0017,0.001,0.0011,0.003,-7e-04,3,"pi_uc"
"369",2006-03-19,"2005/2006",0.0334,186975667,0.0344,0.047,0.022,0.0235,0.0329,0.0142,1e-04,2e-04,0,0.0075,0.0082,0.0069,0,0,0,0.0022,0.0028,0.0016,0.0011,0.0029,-7e-04,3,"pi_uc"
"370",2006-03-26,"2005/2006",0.0324,186975667,0.0346,0.0474,0.0221,0.0231,0.0325,0.0138,2e-04,4e-04,0,0.0077,0.0084,0.0071,0,0,0,0.0025,0.0032,0.0018,0.001,0.0028,-7e-04,3,"pi_uc"
"371",2006-04-02,"2005/2006",0.0332,186975667,0.0311,0.0435,0.0188,0.0227,0.0321,0.0134,2e-04,4e-04,0,0.0044,0.0047,0.004,0,0,0,0.0028,0.0036,0.002,0.001,0.0026,-6e-04,3,"pi_uc"
